"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/29/2018 12:00 AM","-13.6","0"
"5/29/2018 12:15 AM","-13.8","0"
"5/29/2018 12:30 AM","-13.7","0"
"5/29/2018 12:45 AM","-13.8","0"
"5/29/2018 1:00 AM","-13.8","0"
"5/29/2018 1:15 AM","-13.8","0"
"5/29/2018 1:30 AM","-13.8","0"
"5/29/2018 1:45 AM","-13.7","0"
"5/29/2018 2:00 AM","-13.6","0"
"5/29/2018 2:15 AM","-13.7","0"
"5/29/2018 2:30 AM","-13.8","0"
"5/29/2018 2:45 AM","-13.7","0"
"5/29/2018 3:00 AM","-13.8","0"
"5/29/2018 3:15 AM","-13.8","0"
"5/29/2018 3:30 AM","-13.8","0"
"5/29/2018 3:45 AM","-13.8","0"
"5/29/2018 4:00 AM","-13.7","0"
"5/29/2018 4:15 AM","-13.5","0"
"5/29/2018 4:30 AM","-13.6","0"
"5/29/2018 4:45 AM","-13.9","0"
"5/29/2018 5:00 AM","-14.3","0"
"5/29/2018 5:15 AM","-14.2","0"
"5/29/2018 5:30 AM","-14.1","0.526"
"5/29/2018 5:45 AM","20","38.4"
"5/29/2018 6:00 AM","86.2","105"
"5/29/2018 6:15 AM","154","171"
"5/29/2018 6:30 AM","204","222"
"5/29/2018 6:45 AM","282","299"
"5/29/2018 7:00 AM","377","394"
"5/29/2018 7:15 AM","497","513"
"5/29/2018 7:30 AM","666","692"
"5/29/2018 7:45 AM","778","793"
"5/29/2018 8:00 AM","804","821"
"5/29/2018 8:15 AM","924","942"
"5/29/2018 8:30 AM","1018","1038"
"5/29/2018 8:45 AM","1181","1204"
"5/29/2018 9:00 AM","1435","1463"
"5/29/2018 9:15 AM","2044","2088"
"5/29/2018 9:30 AM","2803","2814"
"5/29/2018 9:45 AM","3217","3318"
"5/29/2018 10:00 AM","2959","2993"
"5/29/2018 10:15 AM","3323","3323"
"5/29/2018 10:30 AM","3310","3287"
"5/29/2018 10:45 AM","3712","3716"
"5/29/2018 11:00 AM","3591","3593"
"5/29/2018 11:15 AM","3074","3024"
"5/29/2018 11:30 AM","2357","2395"
"5/29/2018 11:45 AM","2745","2782"
"5/29/2018 12:00 PM","2678","2712"
"5/29/2018 12:15 PM","2933","2985"
"5/29/2018 12:30 PM","2434","2445"
"5/29/2018 12:45 PM","2279","2364"
"5/29/2018 1:00 PM","1768","1796"
"5/29/2018 1:15 PM","1840","1870"
"5/29/2018 1:30 PM","1997","2029"
"5/29/2018 1:45 PM","1798","1826"
"5/29/2018 2:00 PM","1615","1642"
"5/29/2018 2:15 PM","1580","1607"
"5/29/2018 2:30 PM","1491","1519"
"5/29/2018 2:45 PM","1256","1283"
"5/29/2018 3:00 PM","1395","1422"
"5/29/2018 3:15 PM","1442","1469"
"5/29/2018 3:30 PM","1213","1239"
"5/29/2018 3:45 PM","1166","1192"
"5/29/2018 4:00 PM","1376","1400"
"5/29/2018 4:15 PM","1419","1446"
"5/29/2018 4:30 PM","1528","1553"
"5/29/2018 4:45 PM","1271","1300"
"5/29/2018 5:00 PM","1229","1258"
"5/29/2018 5:15 PM","1162","1195"
"5/29/2018 5:30 PM","881","903"
"5/29/2018 5:45 PM","1045","1073"
"5/29/2018 6:00 PM","981","983"
"5/29/2018 6:15 PM","807","838"
"5/29/2018 6:30 PM","596","618"
"5/29/2018 6:45 PM","245","273"
"5/29/2018 7:00 PM","182","209"
"5/29/2018 7:15 PM","122","148"
"5/29/2018 7:30 PM","75.6","98.5"
"5/29/2018 7:45 PM","21.4","40.3"
"5/29/2018 8:00 PM","14.2","29.8"
"5/29/2018 8:15 PM","-14.1","1.05"
"5/29/2018 8:30 PM","-12.5","0"
"5/29/2018 8:45 PM","-13","0"
"5/29/2018 9:00 PM","-13.7","0"
"5/29/2018 9:15 PM","-13.6","0"
"5/29/2018 9:30 PM","-13.7","0"
"5/29/2018 9:45 PM","-13.6","0"
"5/29/2018 10:00 PM","-13.8","0"
"5/29/2018 10:15 PM","-13.9","0"
"5/29/2018 10:30 PM","-13.8","0"
"5/29/2018 10:45 PM","-13.8","0"
"5/29/2018 11:00 PM","-14","0"
"5/29/2018 11:15 PM","-13.9","0"
"5/29/2018 11:30 PM","-13.8","0"
"5/29/2018 11:45 PM","-13.9","0"
