"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/25/2017 12:00 AM","-14.1","0"
"8/25/2017 12:15 AM","-14.1","0"
"8/25/2017 12:30 AM","-14.2","0"
"8/25/2017 12:45 AM","-14.2","0"
"8/25/2017 1:00 AM","-14.2","0"
"8/25/2017 1:15 AM","-14.2","0"
"8/25/2017 1:30 AM","-14.3","0"
"8/25/2017 1:45 AM","-14.1","0"
"8/25/2017 2:00 AM","-14","0"
"8/25/2017 2:15 AM","-14.2","0"
"8/25/2017 2:30 AM","-14.2","0"
"8/25/2017 2:45 AM","-14.2","0"
"8/25/2017 3:00 AM","-14.1","0"
"8/25/2017 3:15 AM","-14.1","0"
"8/25/2017 3:30 AM","-14.1","0"
"8/25/2017 3:45 AM","-13.7","0"
"8/25/2017 4:00 AM","-13.6","0"
"8/25/2017 4:15 AM","-13","0"
"8/25/2017 4:30 AM","-12.5","0"
"8/25/2017 4:45 AM","-12.5","0"
"8/25/2017 5:00 AM","-12.3","0"
"8/25/2017 5:15 AM","-11.7","0"
"8/25/2017 5:30 AM","-11.8","0"
"8/25/2017 5:45 AM","-11.5","0"
"8/25/2017 6:00 AM","-11","0.634"
"8/25/2017 6:15 AM","16.3","30.7"
"8/25/2017 6:30 AM","78.4","92.6"
"8/25/2017 6:45 AM","167","181"
"8/25/2017 7:00 AM","296","310"
"8/25/2017 7:15 AM","544","557"
"8/25/2017 7:30 AM","760","772"
"8/25/2017 7:45 AM","1122","1131"
"8/25/2017 8:00 AM","1479","1487"
"8/25/2017 8:15 AM","1671","1696"
"8/25/2017 8:30 AM","2523","2528"
"8/25/2017 8:45 AM","1693","1664"
"8/25/2017 9:00 AM","2122","2227"
"8/25/2017 9:15 AM","2585","2759"
"8/25/2017 9:30 AM","2108","2071"
"8/25/2017 9:45 AM","1459","1477"
"8/25/2017 10:00 AM","2680","2665"
"8/25/2017 10:15 AM","3995","3907"
"8/25/2017 10:30 AM","4229","4260"
"8/25/2017 10:45 AM","4144","4194"
"8/25/2017 11:00 AM","4593","4609"
"8/25/2017 11:15 AM","3332","3362"
"8/25/2017 11:30 AM","3065","3084"
"8/25/2017 11:45 AM","3556","3609"
"8/25/2017 12:00 PM","4486","4444"
"8/25/2017 12:15 PM","4583","4656"
"8/25/2017 12:30 PM","4277","4308"
"8/25/2017 12:45 PM","3566","3630"
"8/25/2017 1:00 PM","3393","3395"
"8/25/2017 1:15 PM","2408","2512"
"8/25/2017 1:30 PM","3759","3855"
"8/25/2017 1:45 PM","4635","4697"
"8/25/2017 2:00 PM","3924","3979"
"8/25/2017 2:15 PM","4327","4381"
"8/25/2017 2:30 PM","4085","4139"
"8/25/2017 2:45 PM","3963","4014"
"8/25/2017 3:00 PM","3826","3876"
"8/25/2017 3:15 PM","3568","3637"
"8/25/2017 3:30 PM","3434","3495"
"8/25/2017 3:45 PM","3302","3343"
"8/25/2017 4:00 PM","3083","3115"
"8/25/2017 4:15 PM","2806","2841"
"8/25/2017 4:30 PM","2535","2569"
"8/25/2017 4:45 PM","2272","2302"
"8/25/2017 5:00 PM","1973","2001"
"8/25/2017 5:15 PM","1661","1686"
"8/25/2017 5:30 PM","1354","1376"
"8/25/2017 5:45 PM","1056","1076"
"8/25/2017 6:00 PM","773","792"
"8/25/2017 6:15 PM","523","541"
"8/25/2017 6:30 PM","321","340"
"8/25/2017 6:45 PM","176","194"
"8/25/2017 7:00 PM","70.4","89.3"
"8/25/2017 7:15 PM","16.6","34.9"
"8/25/2017 7:30 PM","-7.39","10.4"
"8/25/2017 7:45 PM","-14.7","0"
"8/25/2017 8:00 PM","-14.2","0"
"8/25/2017 8:15 PM","-13.9","0"
"8/25/2017 8:30 PM","-13.9","0"
"8/25/2017 8:45 PM","-14.1","0"
"8/25/2017 9:00 PM","-14.1","0"
"8/25/2017 9:15 PM","-14.2","0"
"8/25/2017 9:30 PM","-14.2","0"
"8/25/2017 9:45 PM","-14.2","0"
"8/25/2017 10:00 PM","-14.2","0"
"8/25/2017 10:15 PM","-14.2","0"
"8/25/2017 10:30 PM","-14.2","0"
"8/25/2017 10:45 PM","-14.2","0"
"8/25/2017 11:00 PM","-14.3","0"
"8/25/2017 11:15 PM","-14.3","0"
"8/25/2017 11:30 PM","-14","0"
"8/25/2017 11:45 PM","-14.1","0"
