"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/7/2017 12:00 AM","-20.1","0"
"5/7/2017 12:15 AM","-18.5","0"
"5/7/2017 12:30 AM","-18.6","0"
"5/7/2017 12:45 AM","-18.2","0"
"5/7/2017 1:00 AM","-17.9","0"
"5/7/2017 1:15 AM","-18.5","0"
"5/7/2017 1:30 AM","-18.3","0"
"5/7/2017 1:45 AM","-18.1","0"
"5/7/2017 2:00 AM","-18.7","0"
"5/7/2017 2:15 AM","-18.3","0"
"5/7/2017 2:30 AM","-18.6","0"
"5/7/2017 2:45 AM","-18.4","0"
"5/7/2017 3:00 AM","-19.2","0"
"5/7/2017 3:15 AM","-17.5","0"
"5/7/2017 3:30 AM","-18.5","0"
"5/7/2017 3:45 AM","-18.5","0"
"5/7/2017 4:00 AM","-17.4","0"
"5/7/2017 4:15 AM","-17.9","0"
"5/7/2017 4:30 AM","-17.9","0"
"5/7/2017 4:45 AM","-19.6","0"
"5/7/2017 5:00 AM","-18.3","0"
"5/7/2017 5:15 AM","-18.8","0"
"5/7/2017 5:30 AM","-16.1","1.8"
"5/7/2017 5:45 AM","7.34","26.5"
"5/7/2017 6:00 AM","50.7","69.9"
"5/7/2017 6:15 AM","99","120"
"5/7/2017 6:30 AM","189","211"
"5/7/2017 6:45 AM","357","384"
"5/7/2017 7:00 AM","604","639"
"5/7/2017 7:15 AM","917","957"
"5/7/2017 7:30 AM","1256","1304"
"5/7/2017 7:45 AM","1605","1660"
"5/7/2017 8:00 AM","1955","2017"
"5/7/2017 8:15 AM","2288","2364"
"5/7/2017 8:30 AM","2610","2694"
"5/7/2017 8:45 AM","2923","3014"
"5/7/2017 9:00 AM","3200","3297"
"5/7/2017 9:15 AM","3469","3571"
"5/7/2017 9:30 AM","3696","3809"
"5/7/2017 9:45 AM","3911","4030"
"5/7/2017 10:00 AM","3609","3677"
"5/7/2017 10:15 AM","4388","4478"
"5/7/2017 10:30 AM","4410","4552"
"5/7/2017 10:45 AM","4568","4708"
"5/7/2017 11:00 AM","4574","4712"
"5/7/2017 11:15 AM","4576","4713"
"5/7/2017 11:30 AM","4575","4717"
"5/7/2017 11:45 AM","4573","4713"
"5/7/2017 12:00 PM","4574","4712"
"5/7/2017 12:15 PM","4572","4714"
"5/7/2017 12:30 PM","4568","4712"
"5/7/2017 12:45 PM","4570","4710"
"5/7/2017 1:00 PM","4573","4714"
"5/7/2017 1:15 PM","4574","4714"
"5/7/2017 1:30 PM","4572","4712"
"5/7/2017 1:45 PM","4572","4713"
"5/7/2017 2:00 PM","4572","4710"
"5/7/2017 2:15 PM","4568","4709"
"5/7/2017 2:30 PM","4566","4710"
"5/7/2017 2:45 PM","4458","4602"
"5/7/2017 3:00 PM","4221","4333"
"5/7/2017 3:15 PM","4022","4163"
"5/7/2017 3:30 PM","4001","4081"
"5/7/2017 3:45 PM","3768","3888"
"5/7/2017 4:00 PM","3498","3615"
"5/7/2017 4:15 PM","3314","3390"
"5/7/2017 4:30 PM","2915","3005"
"5/7/2017 4:45 PM","2649","2747"
"5/7/2017 5:00 PM","2359","2446"
"5/7/2017 5:15 PM","2042","2115"
"5/7/2017 5:30 PM","1694","1762"
"5/7/2017 5:45 PM","1346","1404"
"5/7/2017 6:00 PM","1002","1052"
"5/7/2017 6:15 PM","689","731"
"5/7/2017 6:30 PM","419","454"
"5/7/2017 6:45 PM","221","249"
"5/7/2017 7:00 PM","107","135"
"5/7/2017 7:15 PM","26.9","54.3"
"5/7/2017 7:30 PM","27.6","53.2"
"5/7/2017 7:45 PM","-5.28","20.8"
"5/7/2017 8:00 PM","-22.7","0.839"
"5/7/2017 8:15 PM","-24.2","0"
"5/7/2017 8:30 PM","-23.3","0"
"5/7/2017 8:45 PM","-22.5","0"
"5/7/2017 9:00 PM","-22.2","0"
"5/7/2017 9:15 PM","-22.6","0"
"5/7/2017 9:30 PM","-22.5","0"
"5/7/2017 9:45 PM","-23.6","0"
"5/7/2017 10:00 PM","-24.4","0"
"5/7/2017 10:15 PM","-23.9","0"
"5/7/2017 10:30 PM","-22.4","0"
"5/7/2017 10:45 PM","-21.7","0"
"5/7/2017 11:00 PM","-19.9","0"
"5/7/2017 11:15 PM","-20.5","0"
"5/7/2017 11:30 PM","-21.6","0"
"5/7/2017 11:45 PM","-19.7","0"
