"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/12/2020 12:00 AM","-10.1","0"
"2/12/2020 12:15 AM","-10","0"
"2/12/2020 12:30 AM","-10","0"
"2/12/2020 12:45 AM","-10","0"
"2/12/2020 1:00 AM","-10.1","0"
"2/12/2020 1:15 AM","-9.99","0"
"2/12/2020 1:30 AM","-10","0"
"2/12/2020 1:45 AM","-10","0"
"2/12/2020 2:00 AM","-13.8","0"
"2/12/2020 2:15 AM","-10","0"
"2/12/2020 2:30 AM","-11.7","0"
"2/12/2020 2:45 AM","-9.99","0"
"2/12/2020 3:00 AM","-10.9","0"
"2/12/2020 3:15 AM","-10.9","0"
"2/12/2020 3:30 AM","-10.9","0"
"2/12/2020 3:45 AM","-12.8","0"
"2/12/2020 4:00 AM","-17.8","0"
"2/12/2020 4:15 AM","-11.8","0"
"2/12/2020 4:30 AM","-13.8","0"
"2/12/2020 4:45 AM","-11.8","0"
"2/12/2020 5:00 AM","-13.6","0"
"2/12/2020 5:15 AM","-11.9","0"
"2/12/2020 5:30 AM","-14.1","0"
"2/12/2020 5:45 AM","-11.9","0"
"2/12/2020 6:00 AM","-13.9","0"
"2/12/2020 6:15 AM","-13.2","0"
"2/12/2020 6:30 AM","-14.1","0"
"2/12/2020 6:45 AM","-11.8","3.48"
"2/12/2020 7:00 AM","19.1","34.8"
"2/12/2020 7:15 AM","67.1","81.5"
"2/12/2020 7:30 AM","124","138"
"2/12/2020 7:45 AM","185","198"
"2/12/2020 8:00 AM","272","285"
"2/12/2020 8:15 AM","241","254"
"2/12/2020 8:30 AM","302","315"
"2/12/2020 8:45 AM","403","416"
"2/12/2020 9:00 AM","516","529"
"2/12/2020 9:15 AM","510","522"
"2/12/2020 9:30 AM","595","608"
"2/12/2020 9:45 AM","583","595"
"2/12/2020 10:00 AM","472","485"
"2/12/2020 10:15 AM","560","573"
"2/12/2020 10:30 AM","561","575"
"2/12/2020 10:45 AM","586","599"
"2/12/2020 11:00 AM","629","642"
"2/12/2020 11:15 AM","591","603"
"2/12/2020 11:30 AM","541","554"
"2/12/2020 11:45 AM","463","476"
"2/12/2020 12:00 PM","456","469"
"2/12/2020 12:15 PM","429","442"
"2/12/2020 12:30 PM","421","434"
"2/12/2020 12:45 PM","319","331"
"2/12/2020 1:00 PM","312","324"
"2/12/2020 1:15 PM","303","317"
"2/12/2020 1:30 PM","240","252"
"2/12/2020 1:45 PM","155","169"
"2/12/2020 2:00 PM","87.3","102"
"2/12/2020 2:15 PM","78.2","93.3"
"2/12/2020 2:30 PM","58.7","72.3"
"2/12/2020 2:45 PM","33.4","48"
"2/12/2020 3:00 PM","25.5","41.3"
"2/12/2020 3:15 PM","13.6","28.1"
"2/12/2020 3:30 PM","3.25","18.7"
"2/12/2020 3:45 PM","-2.54","13"
"2/12/2020 4:00 PM","-7.85","6.72"
"2/12/2020 4:15 PM","-12.1","2.55"
"2/12/2020 4:30 PM","-13.8","0.417"
"2/12/2020 4:45 PM","-13.8","0"
"2/12/2020 5:00 PM","-13.3","0"
"2/12/2020 5:15 PM","-13.9","0"
"2/12/2020 5:30 PM","-13.3","0"
"2/12/2020 5:45 PM","-12.9","0"
"2/12/2020 6:00 PM","-12.1","0"
"2/12/2020 6:15 PM","-12.4","0"
"2/12/2020 6:30 PM","-12.2","0"
"2/12/2020 6:45 PM","-13.9","0"
"2/12/2020 7:00 PM","-11.1","0"
"2/12/2020 7:15 PM","-13.7","0"
"2/12/2020 7:30 PM","-12.3","0"
"2/12/2020 7:45 PM","-12.6","0"
"2/12/2020 8:00 PM","-12.1","0"
"2/12/2020 8:15 PM","-10.9","0"
"2/12/2020 8:30 PM","-12.5","0"
"2/12/2020 8:45 PM","-12.4","0"
"2/12/2020 9:00 PM","-10.8","0"
"2/12/2020 9:15 PM","-12.9","0"
"2/12/2020 9:30 PM","-11.2","0"
"2/12/2020 9:45 PM","-12.5","0"
"2/12/2020 10:00 PM","-10.1","0"
"2/12/2020 10:15 PM","-10.1","0"
"2/12/2020 10:30 PM","-10.1","0"
"2/12/2020 10:45 PM","-10.1","0"
"2/12/2020 11:00 PM","-10.1","0"
"2/12/2020 11:15 PM","-10.1","0"
"2/12/2020 11:30 PM","-10","0"
"2/12/2020 11:45 PM","-10.1","0"
