"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/21/2017 12:00 AM","-13.3","0"
"3/21/2017 12:15 AM","-13.3","0"
"3/21/2017 12:30 AM","-13.1","0"
"3/21/2017 12:45 AM","-13.1","0"
"3/21/2017 1:00 AM","-13","0"
"3/21/2017 1:15 AM","-13.1","0"
"3/21/2017 1:30 AM","-13.2","0"
"3/21/2017 1:45 AM","-13.1","0"
"3/21/2017 2:00 AM","-13.1","0"
"3/21/2017 2:15 AM","-12.9","0"
"3/21/2017 2:30 AM","-13.6","0"
"3/21/2017 2:45 AM","-13.1","0"
"3/21/2017 3:00 AM","-17","0"
"3/21/2017 3:15 AM","-14","0"
"3/21/2017 3:30 AM","-16.5","0"
"3/21/2017 3:45 AM","-13.4","0"
"3/21/2017 4:00 AM","-14.5","0"
"3/21/2017 4:15 AM","-15.3","0"
"3/21/2017 4:30 AM","-13.4","0"
"3/21/2017 4:45 AM","-14.6","0"
"3/21/2017 5:00 AM","-16.9","0"
"3/21/2017 5:15 AM","-14.3","0"
"3/21/2017 5:30 AM","-14.7","0"
"3/21/2017 5:45 AM","-15.6","0"
"3/21/2017 6:00 AM","-13.1","0"
"3/21/2017 6:15 AM","-14.8","0"
"3/21/2017 6:30 AM","-15.2","0"
"3/21/2017 6:45 AM","-9.28","7.52"
"3/21/2017 7:00 AM","45","63.7"
"3/21/2017 7:15 AM","180","200"
"3/21/2017 7:30 AM","352","365"
"3/21/2017 7:45 AM","712","745"
"3/21/2017 8:00 AM","629","640"
"3/21/2017 8:15 AM","1271","1332"
"3/21/2017 8:30 AM","1659","1694"
"3/21/2017 8:45 AM","1942","1967"
"3/21/2017 9:00 AM","2497","2567"
"3/21/2017 9:15 AM","2816","2904"
"3/21/2017 9:30 AM","3069","3133"
"3/21/2017 9:45 AM","2801","3007"
"3/21/2017 10:00 AM","1753","1828"
"3/21/2017 10:15 AM","2920","2862"
"3/21/2017 10:30 AM","3265","3235"
"3/21/2017 10:45 AM","2624","2713"
"3/21/2017 11:00 AM","3865","4072"
"3/21/2017 11:15 AM","4118","4196"
"3/21/2017 11:30 AM","2915","3224"
"3/21/2017 11:45 AM","2637","2688"
"3/21/2017 12:00 PM","2817","2896"
"3/21/2017 12:15 PM","3197","3195"
"3/21/2017 12:30 PM","3401","3380"
"3/21/2017 12:45 PM","3297","3292"
"3/21/2017 1:00 PM","2389","2455"
"3/21/2017 1:15 PM","1254","1305"
"3/21/2017 1:30 PM","1173","1229"
"3/21/2017 1:45 PM","1359","1409"
"3/21/2017 2:00 PM","1907","1974"
"3/21/2017 2:15 PM","1990","2055"
"3/21/2017 2:30 PM","1929","2004"
"3/21/2017 2:45 PM","1988","2071"
"3/21/2017 3:00 PM","1430","1487"
"3/21/2017 3:15 PM","1570","1619"
"3/21/2017 3:30 PM","1191","1232"
"3/21/2017 3:45 PM","962","1001"
"3/21/2017 4:00 PM","832","867"
"3/21/2017 4:15 PM","440","466"
"3/21/2017 4:30 PM","282","301"
"3/21/2017 4:45 PM","233","253"
"3/21/2017 5:00 PM","229","248"
"3/21/2017 5:15 PM","249","267"
"3/21/2017 5:30 PM","426","450"
"3/21/2017 5:45 PM","377","401"
"3/21/2017 6:00 PM","216","232"
"3/21/2017 6:15 PM","80.3","95.6"
"3/21/2017 6:30 PM","82.4","99.9"
"3/21/2017 6:45 PM","14.6","31.8"
"3/21/2017 7:00 PM","-11.8","3.63"
"3/21/2017 7:15 PM","-14","0"
"3/21/2017 7:30 PM","-14","0"
"3/21/2017 7:45 PM","-15.8","0"
"3/21/2017 8:00 PM","-13.7","0"
"3/21/2017 8:15 PM","-13.4","0"
"3/21/2017 8:30 PM","-13.6","0"
"3/21/2017 8:45 PM","-13.9","0"
"3/21/2017 9:00 PM","-13.8","0"
"3/21/2017 9:15 PM","-13.7","0"
"3/21/2017 9:30 PM","-14","0"
"3/21/2017 9:45 PM","-14.5","0"
"3/21/2017 10:00 PM","-14.2","0"
"3/21/2017 10:15 PM","-14.2","0"
"3/21/2017 10:30 PM","-14.2","0"
"3/21/2017 10:45 PM","-14.1","0"
"3/21/2017 11:00 PM","-13.9","0"
"3/21/2017 11:15 PM","-14","0"
"3/21/2017 11:30 PM","-13.6","0"
"3/21/2017 11:45 PM","-13.5","0"
