"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/30/2017 12:00 AM","-14.3","0"
"7/30/2017 12:15 AM","-14.2","0"
"7/30/2017 12:30 AM","-14.1","0"
"7/30/2017 12:45 AM","-14.1","0"
"7/30/2017 1:00 AM","-14.1","0"
"7/30/2017 1:15 AM","-14.2","0"
"7/30/2017 1:30 AM","-14.2","0"
"7/30/2017 1:45 AM","-14.2","0"
"7/30/2017 2:00 AM","-14","0"
"7/30/2017 2:15 AM","-14.1","0"
"7/30/2017 2:30 AM","-14.2","0"
"7/30/2017 2:45 AM","-14.1","0"
"7/30/2017 3:00 AM","-14.2","0"
"7/30/2017 3:15 AM","-14.2","0"
"7/30/2017 3:30 AM","-14.2","0"
"7/30/2017 3:45 AM","-14.3","0"
"7/30/2017 4:00 AM","-14.3","0"
"7/30/2017 4:15 AM","-14.2","0"
"7/30/2017 4:30 AM","-14.2","0"
"7/30/2017 4:45 AM","-14.3","0"
"7/30/2017 5:00 AM","-14.3","0"
"7/30/2017 5:15 AM","-14.6","0"
"7/30/2017 5:30 AM","-14.8","0"
"7/30/2017 5:45 AM","-2.47","13.2"
"7/30/2017 6:00 AM","34.9","50.8"
"7/30/2017 6:15 AM","75","90.8"
"7/30/2017 6:30 AM","131","146"
"7/30/2017 6:45 AM","252","266"
"7/30/2017 7:00 AM","450","464"
"7/30/2017 7:15 AM","693","709"
"7/30/2017 7:30 AM","1000","1013"
"7/30/2017 7:45 AM","1310","1327"
"7/30/2017 8:00 AM","1630","1647"
"7/30/2017 8:15 AM","1942","1963"
"7/30/2017 8:30 AM","2246","2269"
"7/30/2017 8:45 AM","2523","2552"
"7/30/2017 9:00 AM","2786","2817"
"7/30/2017 9:15 AM","3018","3051"
"7/30/2017 9:30 AM","3239","3276"
"7/30/2017 9:45 AM","3449","3489"
"7/30/2017 10:00 AM","3641","3685"
"7/30/2017 10:15 AM","3815","3862"
"7/30/2017 10:30 AM","3975","4025"
"7/30/2017 10:45 AM","4118","4171"
"7/30/2017 11:00 AM","4244","4297"
"7/30/2017 11:15 AM","4365","4421"
"7/30/2017 11:30 AM","4481","4541"
"7/30/2017 11:45 AM","4596","4659"
"7/30/2017 12:00 PM","3851","3972"
"7/30/2017 12:15 PM","3737","3860"
"7/30/2017 12:30 PM","4351","4469"
"7/30/2017 12:45 PM","3694","3749"
"7/30/2017 1:00 PM","4525","4516"
"7/30/2017 1:15 PM","4652","4706"
"7/30/2017 1:30 PM","3411","3533"
"7/30/2017 1:45 PM","4639","4694"
"7/30/2017 2:00 PM","3525","3428"
"7/30/2017 2:15 PM","2867","2828"
"7/30/2017 2:30 PM","4372","4434"
"7/30/2017 2:45 PM","2983","2996"
"7/30/2017 3:00 PM","4257","4314"
"7/30/2017 3:15 PM","3207","3115"
"7/30/2017 3:30 PM","3011","3060"
"7/30/2017 3:45 PM","4011","3987"
"7/30/2017 4:00 PM","3210","3239"
"7/30/2017 4:15 PM","3554","3602"
"7/30/2017 4:30 PM","1479","1490"
"7/30/2017 4:45 PM","2207","2243"
"7/30/2017 5:00 PM","2767","2803"
"7/30/2017 5:15 PM","2002","2042"
"7/30/2017 5:30 PM","1522","1557"
"7/30/2017 5:45 PM","1501","1525"
"7/30/2017 6:00 PM","1226","1250"
"7/30/2017 6:15 PM","784","819"
"7/30/2017 6:30 PM","598","624"
"7/30/2017 6:45 PM","347","373"
"7/30/2017 7:00 PM","195","216"
"7/30/2017 7:15 PM","104","125"
"7/30/2017 7:30 PM","36.2","57.4"
"7/30/2017 7:45 PM","26.4","45.9"
"7/30/2017 8:00 PM","2.24","21.3"
"7/30/2017 8:15 PM","-15","0.965"
"7/30/2017 8:30 PM","-14.3","0"
"7/30/2017 8:45 PM","-13.8","0"
"7/30/2017 9:00 PM","-13.9","0"
"7/30/2017 9:15 PM","-13.9","0"
"7/30/2017 9:30 PM","-14","0"
"7/30/2017 9:45 PM","-13.9","0"
"7/30/2017 10:00 PM","-14","0"
"7/30/2017 10:15 PM","-14","0"
"7/30/2017 10:30 PM","-14","0"
"7/30/2017 10:45 PM","-14","0"
"7/30/2017 11:00 PM","-14","0"
"7/30/2017 11:15 PM","-14.1","0"
"7/30/2017 11:30 PM","-14.1","0"
"7/30/2017 11:45 PM","-14.1","0"
