"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/9/2017 12:00 AM","-14.2","0"
"9/9/2017 12:15 AM","-14.1","0"
"9/9/2017 12:30 AM","-14.2","0"
"9/9/2017 12:45 AM","-14.1","0"
"9/9/2017 1:00 AM","-14.2","0"
"9/9/2017 1:15 AM","-14.2","0"
"9/9/2017 1:30 AM","-14.3","0"
"9/9/2017 1:45 AM","-14.3","0"
"9/9/2017 2:00 AM","-14.3","0"
"9/9/2017 2:15 AM","-14.2","0"
"9/9/2017 2:30 AM","-14.3","0"
"9/9/2017 2:45 AM","-14.3","0"
"9/9/2017 3:00 AM","-14.1","0"
"9/9/2017 3:15 AM","-14","0"
"9/9/2017 3:30 AM","-13.8","0"
"9/9/2017 3:45 AM","-13.3","0"
"9/9/2017 4:00 AM","-12.7","0"
"9/9/2017 4:15 AM","-12.7","0"
"9/9/2017 4:30 AM","-12.5","0"
"9/9/2017 4:45 AM","-12","0"
"9/9/2017 5:00 AM","-12","0"
"9/9/2017 5:15 AM","-11.3","0"
"9/9/2017 5:30 AM","-11.1","0"
"9/9/2017 5:45 AM","-10.2","0"
"9/9/2017 6:00 AM","-10.2","0"
"9/9/2017 6:15 AM","-10.2","0.583"
"9/9/2017 6:30 AM","19.6","32.5"
"9/9/2017 6:45 AM","94.1","108"
"9/9/2017 7:00 AM","225","237"
"9/9/2017 7:15 AM","423","435"
"9/9/2017 7:30 AM","679","689"
"9/9/2017 7:45 AM","978","988"
"9/9/2017 8:00 AM","1301","1311"
"9/9/2017 8:15 AM","1634","1646"
"9/9/2017 8:30 AM","1973","1985"
"9/9/2017 8:45 AM","2300","2316"
"9/9/2017 9:00 AM","2609","2629"
"9/9/2017 9:15 AM","2893","2915"
"9/9/2017 9:30 AM","3128","3159"
"9/9/2017 9:45 AM","3424","3447"
"9/9/2017 10:00 AM","3627","3665"
"9/9/2017 10:15 AM","3800","3843"
"9/9/2017 10:30 AM","3969","4015"
"9/9/2017 10:45 AM","4101","4152"
"9/9/2017 11:00 AM","4214","4266"
"9/9/2017 11:15 AM","4313","4368"
"9/9/2017 11:30 AM","4399","4455"
"9/9/2017 11:45 AM","4469","4527"
"9/9/2017 12:00 PM","4532","4591"
"9/9/2017 12:15 PM","4597","4658"
"9/9/2017 12:30 PM","4610","4672"
"9/9/2017 12:45 PM","4605","4667"
"9/9/2017 1:00 PM","4617","4679"
"9/9/2017 1:15 PM","4579","4641"
"9/9/2017 1:30 PM","4520","4580"
"9/9/2017 1:45 PM","4041","4093"
"9/9/2017 2:00 PM","4176","4212"
"9/9/2017 2:15 PM","3982","4074"
"9/9/2017 2:30 PM","4191","4248"
"9/9/2017 2:45 PM","4099","4164"
"9/9/2017 3:00 PM","3325","3389"
"9/9/2017 3:15 PM","3678","3721"
"9/9/2017 3:30 PM","3439","3479"
"9/9/2017 3:45 PM","3185","3224"
"9/9/2017 4:00 PM","2954","2989"
"9/9/2017 4:15 PM","2666","2699"
"9/9/2017 4:30 PM","2381","2414"
"9/9/2017 4:45 PM","2146","2175"
"9/9/2017 5:00 PM","1599","1613"
"9/9/2017 5:15 PM","1447","1467"
"9/9/2017 5:30 PM","1086","1103"
"9/9/2017 5:45 PM","804","822"
"9/9/2017 6:00 PM","527","545"
"9/9/2017 6:15 PM","304","322"
"9/9/2017 6:30 PM","146","163"
"9/9/2017 6:45 PM","53.3","73.9"
"9/9/2017 7:00 PM","6.02","24.3"
"9/9/2017 7:15 PM","-14.3","0.668"
"9/9/2017 7:30 PM","-14.2","0"
"9/9/2017 7:45 PM","-13.8","0"
"9/9/2017 8:00 PM","-13.8","0"
"9/9/2017 8:15 PM","-13.8","0"
"9/9/2017 8:30 PM","-13.9","0"
"9/9/2017 8:45 PM","-14","0"
"9/9/2017 9:00 PM","-14","0"
"9/9/2017 9:15 PM","-13.9","0"
"9/9/2017 9:30 PM","-14","0"
"9/9/2017 9:45 PM","-14","0"
"9/9/2017 10:00 PM","-14","0"
"9/9/2017 10:15 PM","-14","0"
"9/9/2017 10:30 PM","-14","0"
"9/9/2017 10:45 PM","-14","0"
"9/9/2017 11:00 PM","-14","0"
"9/9/2017 11:15 PM","-14.1","0"
"9/9/2017 11:30 PM","-14.1","0"
"9/9/2017 11:45 PM","-14.1","0"
