"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/31/2018 12:00 AM","-13.2","0"
"7/31/2018 12:15 AM","-13.2","0"
"7/31/2018 12:30 AM","-13.3","0"
"7/31/2018 12:45 AM","-13.3","0"
"7/31/2018 1:00 AM","-13.3","0"
"7/31/2018 1:15 AM","-13.4","0"
"7/31/2018 1:30 AM","-13.4","0"
"7/31/2018 1:45 AM","-13.2","0"
"7/31/2018 2:00 AM","-13.2","0"
"7/31/2018 2:15 AM","-13.2","0"
"7/31/2018 2:30 AM","-13.2","0"
"7/31/2018 2:45 AM","-13.2","0"
"7/31/2018 3:00 AM","-13.1","0"
"7/31/2018 3:15 AM","-13.2","0"
"7/31/2018 3:30 AM","-13.2","0"
"7/31/2018 3:45 AM","-13.1","0"
"7/31/2018 4:00 AM","-13.1","0"
"7/31/2018 4:15 AM","-13.1","0"
"7/31/2018 4:30 AM","-13","0"
"7/31/2018 4:45 AM","-13.1","0"
"7/31/2018 5:00 AM","-13","0"
"7/31/2018 5:15 AM","-13","0"
"7/31/2018 5:30 AM","-13.5","0"
"7/31/2018 5:45 AM","-13.6","0"
"7/31/2018 6:00 AM","-13.5","0"
"7/31/2018 6:15 AM","-3.79","11.4"
"7/31/2018 6:30 AM","32.4","47.1"
"7/31/2018 6:45 AM","59.6","75.3"
"7/31/2018 7:00 AM","57.8","73.2"
"7/31/2018 7:15 AM","123","138"
"7/31/2018 7:30 AM","182","197"
"7/31/2018 7:45 AM","253","268"
"7/31/2018 8:00 AM","267","282"
"7/31/2018 8:15 AM","280","294"
"7/31/2018 8:30 AM","314","328"
"7/31/2018 8:45 AM","547","562"
"7/31/2018 9:00 AM","765","790"
"7/31/2018 9:15 AM","1544","1555"
"7/31/2018 9:30 AM","1708","1731"
"7/31/2018 9:45 AM","1154","1171"
"7/31/2018 10:00 AM","1484","1503"
"7/31/2018 10:15 AM","1603","1622"
"7/31/2018 10:30 AM","1474","1492"
"7/31/2018 10:45 AM","1362","1382"
"7/31/2018 11:00 AM","1357","1377"
"7/31/2018 11:15 AM","2908","2955"
"7/31/2018 11:30 AM","3400","3465"
"7/31/2018 11:45 AM","2976","3095"
"7/31/2018 12:00 PM","3049","2978"
"7/31/2018 12:15 PM","3734","3739"
"7/31/2018 12:30 PM","2914","2959"
"7/31/2018 12:45 PM","2364","2398"
"7/31/2018 1:00 PM","2203","2231"
"7/31/2018 1:15 PM","2010","2041"
"7/31/2018 1:30 PM","2091","2120"
"7/31/2018 1:45 PM","2461","2496"
"7/31/2018 2:00 PM","2695","2740"
"7/31/2018 2:15 PM","2253","2279"
"7/31/2018 2:30 PM","2049","2085"
"7/31/2018 2:45 PM","2005","2034"
"7/31/2018 3:00 PM","1716","1746"
"7/31/2018 3:15 PM","1663","1690"
"7/31/2018 3:30 PM","1369","1393"
"7/31/2018 3:45 PM","1243","1268"
"7/31/2018 4:00 PM","1134","1154"
"7/31/2018 4:15 PM","1071","1094"
"7/31/2018 4:30 PM","1073","1095"
"7/31/2018 4:45 PM","934","956"
"7/31/2018 5:00 PM","973","992"
"7/31/2018 5:15 PM","882","900"
"7/31/2018 5:30 PM","798","817"
"7/31/2018 5:45 PM","727","745"
"7/31/2018 6:00 PM","668","685"
"7/31/2018 6:15 PM","621","639"
"7/31/2018 6:30 PM","726","745"
"7/31/2018 6:45 PM","293","310"
"7/31/2018 7:00 PM","137","155"
"7/31/2018 7:15 PM","97.5","116"
"7/31/2018 7:30 PM","34.7","53"
"7/31/2018 7:45 PM","15.3","31.9"
"7/31/2018 8:00 PM","-7.84","7.05"
"7/31/2018 8:15 PM","-12.6","0"
"7/31/2018 8:30 PM","-12.8","0"
"7/31/2018 8:45 PM","-12.4","0"
"7/31/2018 9:00 PM","-12.4","0"
"7/31/2018 9:15 PM","-12.4","0"
"7/31/2018 9:30 PM","-12.4","0"
"7/31/2018 9:45 PM","-12.4","0"
"7/31/2018 10:00 PM","-12.5","0"
"7/31/2018 10:15 PM","-12.5","0"
"7/31/2018 10:30 PM","-12.5","0"
"7/31/2018 10:45 PM","-12.5","0"
"7/31/2018 11:00 PM","-12.5","0"
"7/31/2018 11:15 PM","-12.4","0"
"7/31/2018 11:30 PM","-12.5","0"
"7/31/2018 11:45 PM","-12.4","0"
