"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/1/2018 12:00 AM","-11.8","0"
"6/1/2018 12:15 AM","-11.8","0"
"6/1/2018 12:30 AM","-11.8","0"
"6/1/2018 12:45 AM","-11.8","0"
"6/1/2018 1:00 AM","-11.8","0"
"6/1/2018 1:15 AM","-11.8","0"
"6/1/2018 1:30 AM","-11.8","0"
"6/1/2018 1:45 AM","-11.8","0"
"6/1/2018 2:00 AM","-11.7","0"
"6/1/2018 2:15 AM","-11.8","0"
"6/1/2018 2:30 AM","-11.8","0"
"6/1/2018 2:45 AM","-11.8","0"
"6/1/2018 3:00 AM","-11.7","0"
"6/1/2018 3:15 AM","-11.7","0"
"6/1/2018 3:30 AM","-11.7","0"
"6/1/2018 3:45 AM","-11.7","0"
"6/1/2018 4:00 AM","-11.7","0"
"6/1/2018 4:15 AM","-11.6","0"
"6/1/2018 4:30 AM","-11.5","0"
"6/1/2018 4:45 AM","-11.8","0"
"6/1/2018 5:00 AM","-12.3","0"
"6/1/2018 5:15 AM","-12.3","0"
"6/1/2018 5:30 AM","9.87","25.1"
"6/1/2018 5:45 AM","59.2","74.7"
"6/1/2018 6:00 AM","115","130"
"6/1/2018 6:15 AM","195","210"
"6/1/2018 6:30 AM","347","362"
"6/1/2018 6:45 AM","538","553"
"6/1/2018 7:00 AM","743","727"
"6/1/2018 7:15 AM","996","1012"
"6/1/2018 7:30 AM","1260","1280"
"6/1/2018 7:45 AM","1540","1562"
"6/1/2018 8:00 AM","1807","1831"
"6/1/2018 8:15 AM","2046","2074"
"6/1/2018 8:30 AM","2308","2338"
"6/1/2018 8:45 AM","2553","2585"
"6/1/2018 9:00 AM","2775","2811"
"6/1/2018 9:15 AM","2999","3038"
"6/1/2018 9:30 AM","3219","3261"
"6/1/2018 9:45 AM","3402","3446"
"6/1/2018 10:00 AM","3573","3621"
"6/1/2018 10:15 AM","3681","3730"
"6/1/2018 10:30 AM","3762","3814"
"6/1/2018 10:45 AM","3839","3892"
"6/1/2018 11:00 AM","3932","3988"
"6/1/2018 11:15 AM","4045","4105"
"6/1/2018 11:30 AM","4119","4178"
"6/1/2018 11:45 AM","4159","4211"
"6/1/2018 12:00 PM","4156","4238"
"6/1/2018 12:15 PM","3826","3773"
"6/1/2018 12:30 PM","2811","2947"
"6/1/2018 12:45 PM","4232","4275"
"6/1/2018 1:00 PM","3501","3650"
"6/1/2018 1:15 PM","3391","3504"
"6/1/2018 1:30 PM","4061","3986"
"6/1/2018 1:45 PM","3518","3616"
"6/1/2018 2:00 PM","4142","4241"
"6/1/2018 2:15 PM","3900","3990"
"6/1/2018 2:30 PM","4020","4073"
"6/1/2018 2:45 PM","4026","4077"
"6/1/2018 3:00 PM","4022","4069"
"6/1/2018 3:15 PM","3860","3918"
"6/1/2018 3:30 PM","2127","2342"
"6/1/2018 3:45 PM","2744","2818"
"6/1/2018 4:00 PM","2837","3000"
"6/1/2018 4:15 PM","3005","3047"
"6/1/2018 4:30 PM","2345","2406"
"6/1/2018 4:45 PM","1176","1206"
"6/1/2018 5:00 PM","1822","1842"
"6/1/2018 5:15 PM","1777","1805"
"6/1/2018 5:30 PM","1543","1571"
"6/1/2018 5:45 PM","1288","1315"
"6/1/2018 6:00 PM","994","1019"
"6/1/2018 6:15 PM","764","790"
"6/1/2018 6:30 PM","557","583"
"6/1/2018 6:45 PM","370","397"
"6/1/2018 7:00 PM","233","258"
"6/1/2018 7:15 PM","142","168"
"6/1/2018 7:30 PM","86.4","109"
"6/1/2018 7:45 PM","29.1","46"
"6/1/2018 8:00 PM","12.5","30.2"
"6/1/2018 8:15 PM","-10.4","4.79"
"6/1/2018 8:30 PM","-13.2","0"
"6/1/2018 8:45 PM","-13.7","0"
"6/1/2018 9:00 PM","-13.6","0"
"6/1/2018 9:15 PM","-13.6","0"
"6/1/2018 9:30 PM","-13.6","0"
"6/1/2018 9:45 PM","-13.5","0"
"6/1/2018 10:00 PM","-13.7","0"
"6/1/2018 10:15 PM","-13.7","0"
"6/1/2018 10:30 PM","-13.7","0"
"6/1/2018 10:45 PM","-13.8","0"
"6/1/2018 11:00 PM","-13.8","0"
"6/1/2018 11:15 PM","-13.8","0"
"6/1/2018 11:30 PM","-13.8","0"
"6/1/2018 11:45 PM","-13.9","0"
