"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/18/2017 12:00 AM","-14","0"
"9/18/2017 12:15 AM","-14.1","0"
"9/18/2017 12:30 AM","-14","0"
"9/18/2017 12:45 AM","-14.1","0"
"9/18/2017 1:00 AM","-14","0"
"9/18/2017 1:15 AM","-14","0"
"9/18/2017 1:30 AM","-14","0"
"9/18/2017 1:45 AM","-14","0"
"9/18/2017 2:00 AM","-14.1","0"
"9/18/2017 2:15 AM","-14","0"
"9/18/2017 2:30 AM","-14","0"
"9/18/2017 2:45 AM","-14","0"
"9/18/2017 3:00 AM","-14.1","0"
"9/18/2017 3:15 AM","-14.1","0"
"9/18/2017 3:30 AM","-14","0"
"9/18/2017 3:45 AM","-14.1","0"
"9/18/2017 4:00 AM","-14.1","0"
"9/18/2017 4:15 AM","-13.9","0"
"9/18/2017 4:30 AM","-13.8","0"
"9/18/2017 4:45 AM","-13.9","0"
"9/18/2017 5:00 AM","-13.8","0"
"9/18/2017 5:15 AM","-13.8","0"
"9/18/2017 5:30 AM","-13.8","0"
"9/18/2017 5:45 AM","-13.8","0"
"9/18/2017 6:00 AM","-13.9","0"
"9/18/2017 6:15 AM","-14.5","0"
"9/18/2017 6:30 AM","-14.5","0"
"9/18/2017 6:45 AM","0.601","17.1"
"9/18/2017 7:00 AM","59.2","77"
"9/18/2017 7:15 AM","172","189"
"9/18/2017 7:30 AM","290","305"
"9/18/2017 7:45 AM","520","542"
"9/18/2017 8:00 AM","488","503"
"9/18/2017 8:15 AM","876","878"
"9/18/2017 8:30 AM","868","882"
"9/18/2017 8:45 AM","1037","1054"
"9/18/2017 9:00 AM","1750","1795"
"9/18/2017 9:15 AM","2106","2088"
"9/18/2017 9:30 AM","1861","1906"
"9/18/2017 9:45 AM","2332","2364"
"9/18/2017 10:00 AM","2338","2376"
"9/18/2017 10:15 AM","3012","3032"
"9/18/2017 10:30 AM","3027","3065"
"9/18/2017 10:45 AM","3306","3388"
"9/18/2017 11:00 AM","3481","3535"
"9/18/2017 11:15 AM","3466","3390"
"9/18/2017 11:30 AM","3387","3395"
"9/18/2017 11:45 AM","2218","2253"
"9/18/2017 12:00 PM","3122","3176"
"9/18/2017 12:15 PM","2786","2771"
"9/18/2017 12:30 PM","2848","2887"
"9/18/2017 12:45 PM","4390","4476"
"9/18/2017 1:00 PM","3851","3900"
"9/18/2017 1:15 PM","3290","3321"
"9/18/2017 1:30 PM","3387","3426"
"9/18/2017 1:45 PM","3207","3220"
"9/18/2017 2:00 PM","2511","2504"
"9/18/2017 2:15 PM","1511","1472"
"9/18/2017 2:30 PM","1035","1060"
"9/18/2017 2:45 PM","1978","1989"
"9/18/2017 3:00 PM","1138","1163"
"9/18/2017 3:15 PM","1999","2050"
"9/18/2017 3:30 PM","3563","3621"
"9/18/2017 3:45 PM","930","934"
"9/18/2017 4:00 PM","697","723"
"9/18/2017 4:15 PM","1459","1498"
"9/18/2017 4:30 PM","1930","1942"
"9/18/2017 4:45 PM","1244","1251"
"9/18/2017 5:00 PM","635","651"
"9/18/2017 5:15 PM","466","492"
"9/18/2017 5:30 PM","383","409"
"9/18/2017 5:45 PM","349","372"
"9/18/2017 6:00 PM","181","202"
"9/18/2017 6:15 PM","58.5","76.7"
"9/18/2017 6:30 PM","2.87","20.4"
"9/18/2017 6:45 PM","-12.7","3.26"
"9/18/2017 7:00 PM","-13.4","0"
"9/18/2017 7:15 PM","-13.5","0"
"9/18/2017 7:30 PM","-13.4","0"
"9/18/2017 7:45 PM","-13.8","0"
"9/18/2017 8:00 PM","-13.8","0"
"9/18/2017 8:15 PM","-13.8","0"
"9/18/2017 8:30 PM","-13.9","0"
"9/18/2017 8:45 PM","-13.9","0"
"9/18/2017 9:00 PM","-13.9","0"
"9/18/2017 9:15 PM","-13.9","0"
"9/18/2017 9:30 PM","-14","0"
"9/18/2017 9:45 PM","-14.1","0"
"9/18/2017 10:00 PM","-14.1","0"
"9/18/2017 10:15 PM","-14.1","0"
"9/18/2017 10:30 PM","-14","0"
"9/18/2017 10:45 PM","-14","0"
"9/18/2017 11:00 PM","-14","0"
"9/18/2017 11:15 PM","-14","0"
"9/18/2017 11:30 PM","-14","0"
"9/18/2017 11:45 PM","-13.9","0"
