"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/29/2019 12:00 AM","-12.9","0"
"6/29/2019 12:15 AM","-12.8","0"
"6/29/2019 12:30 AM","-12.8","0"
"6/29/2019 12:45 AM","-12.9","0"
"6/29/2019 1:00 AM","-12.9","0"
"6/29/2019 1:15 AM","-12.8","0"
"6/29/2019 1:30 AM","-12.8","0"
"6/29/2019 1:45 AM","-12.8","0"
"6/29/2019 2:00 AM","-12.9","0"
"6/29/2019 2:15 AM","-12.9","0"
"6/29/2019 2:30 AM","-12.9","0"
"6/29/2019 2:45 AM","-12.8","0"
"6/29/2019 3:00 AM","-12.7","0"
"6/29/2019 3:15 AM","-12.7","0"
"6/29/2019 3:30 AM","-12.6","0"
"6/29/2019 3:45 AM","-12.6","0"
"6/29/2019 4:00 AM","-12.7","0"
"6/29/2019 4:15 AM","-12.7","0"
"6/29/2019 4:30 AM","-12.7","0"
"6/29/2019 4:45 AM","-13","0"
"6/29/2019 5:00 AM","-13.2","0"
"6/29/2019 5:15 AM","-13.6","0.169"
"6/29/2019 5:30 AM","24.2","40.7"
"6/29/2019 5:45 AM","70.7","87.7"
"6/29/2019 6:00 AM","109","126"
"6/29/2019 6:15 AM","157","174"
"6/29/2019 6:30 AM","245","260"
"6/29/2019 6:45 AM","384","401"
"6/29/2019 7:00 AM","599","615"
"6/29/2019 7:15 AM","870","889"
"6/29/2019 7:30 AM","1151","1170"
"6/29/2019 7:45 AM","1438","1465"
"6/29/2019 8:00 AM","1726","1764"
"6/29/2019 8:15 AM","2008","2037"
"6/29/2019 8:30 AM","2298","2331"
"6/29/2019 8:45 AM","2528","2564"
"6/29/2019 9:00 AM","2779","2817"
"6/29/2019 9:15 AM","2989","3030"
"6/29/2019 9:30 AM","3206","3249"
"6/29/2019 9:45 AM","3458","3512"
"6/29/2019 10:00 AM","3056","3092"
"6/29/2019 10:15 AM","2706","2739"
"6/29/2019 10:30 AM","4027","4079"
"6/29/2019 10:45 AM","4079","4143"
"6/29/2019 11:00 AM","4045","4119"
"6/29/2019 11:15 AM","3318","3371"
"6/29/2019 11:30 AM","3615","3672"
"6/29/2019 11:45 AM","4185","4224"
"6/29/2019 12:00 PM","3682","3726"
"6/29/2019 12:15 PM","3304","3372"
"6/29/2019 12:30 PM","4471","4541"
"6/29/2019 12:45 PM","3140","3180"
"6/29/2019 1:00 PM","3508","3582"
"6/29/2019 1:15 PM","2704","2751"
"6/29/2019 1:30 PM","2449","2503"
"6/29/2019 1:45 PM","3709","3774"
"6/29/2019 2:00 PM","4077","4116"
"6/29/2019 2:15 PM","4059","4138"
"6/29/2019 2:30 PM","4050","4105"
"6/29/2019 2:45 PM","3937","4011"
"6/29/2019 3:00 PM","3746","3793"
"6/29/2019 3:15 PM","3599","3639"
"6/29/2019 3:30 PM","3312","3392"
"6/29/2019 3:45 PM","2992","3062"
"6/29/2019 4:00 PM","2551","2589"
"6/29/2019 4:15 PM","2838","2871"
"6/29/2019 4:30 PM","2744","2776"
"6/29/2019 4:45 PM","2512","2547"
"6/29/2019 5:00 PM","2194","2223"
"6/29/2019 5:15 PM","2019","2054"
"6/29/2019 5:30 PM","1746","1776"
"6/29/2019 5:45 PM","1439","1467"
"6/29/2019 6:00 PM","1168","1196"
"6/29/2019 6:15 PM","910","936"
"6/29/2019 6:30 PM","591","616"
"6/29/2019 6:45 PM","383","412"
"6/29/2019 7:00 PM","247","274"
"6/29/2019 7:15 PM","160","187"
"6/29/2019 7:30 PM","91.9","120"
"6/29/2019 7:45 PM","10.8","34"
"6/29/2019 8:00 PM","-1.15","19.8"
"6/29/2019 8:15 PM","-15.6","0.291"
"6/29/2019 8:30 PM","-13.3","0"
"6/29/2019 8:45 PM","-13.2","0"
"6/29/2019 9:00 PM","-13.4","0"
"6/29/2019 9:15 PM","-13.6","0"
"6/29/2019 9:30 PM","-13.6","0"
"6/29/2019 9:45 PM","-13.7","0"
"6/29/2019 10:00 PM","-13.6","0"
"6/29/2019 10:15 PM","-13.7","0"
"6/29/2019 10:30 PM","-13.8","0"
"6/29/2019 10:45 PM","-13.8","0"
"6/29/2019 11:00 PM","-13.7","0"
"6/29/2019 11:15 PM","-13.7","0"
"6/29/2019 11:30 PM","-13.8","0"
"6/29/2019 11:45 PM","-13.7","0"
