"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/2/2019 12:00 AM","-10.2","0"
"2/2/2019 12:15 AM","-10.2","0"
"2/2/2019 12:30 AM","-10.2","0"
"2/2/2019 12:45 AM","-10.3","0"
"2/2/2019 1:00 AM","-10.2","0"
"2/2/2019 1:15 AM","-10.2","0"
"2/2/2019 1:30 AM","-10.2","0"
"2/2/2019 1:45 AM","-10.2","0"
"2/2/2019 2:00 AM","-10.2","0"
"2/2/2019 2:15 AM","-10.2","0"
"2/2/2019 2:30 AM","-10.2","0"
"2/2/2019 2:45 AM","-10.2","0"
"2/2/2019 3:00 AM","-15.6","0"
"2/2/2019 3:15 AM","-10.7","0"
"2/2/2019 3:30 AM","-11.8","0"
"2/2/2019 3:45 AM","-12.5","0"
"2/2/2019 4:00 AM","-21.5","0"
"2/2/2019 4:15 AM","-15","0"
"2/2/2019 4:30 AM","-13.6","0"
"2/2/2019 4:45 AM","-12.6","0"
"2/2/2019 5:00 AM","-15.1","0"
"2/2/2019 5:15 AM","-14.7","0"
"2/2/2019 5:30 AM","-14.7","0"
"2/2/2019 5:45 AM","-12.1","0"
"2/2/2019 6:00 AM","-14.9","0"
"2/2/2019 6:15 AM","-13","0"
"2/2/2019 6:30 AM","-14.3","0"
"2/2/2019 6:45 AM","-12.5","2.27"
"2/2/2019 7:00 AM","18.1","34.2"
"2/2/2019 7:15 AM","117","131"
"2/2/2019 7:30 AM","344","359"
"2/2/2019 7:45 AM","630","638"
"2/2/2019 8:00 AM","932","949"
"2/2/2019 8:15 AM","1196","1213"
"2/2/2019 8:30 AM","1627","1646"
"2/2/2019 8:45 AM","2057","2059"
"2/2/2019 9:00 AM","2483","2509"
"2/2/2019 9:15 AM","1436","1405"
"2/2/2019 9:30 AM","1257","1274"
"2/2/2019 9:45 AM","1205","1218"
"2/2/2019 10:00 AM","1517","1541"
"2/2/2019 10:15 AM","2353","2408"
"2/2/2019 10:30 AM","3082","3138"
"2/2/2019 10:45 AM","1624","1661"
"2/2/2019 11:00 AM","1894","1920"
"2/2/2019 11:15 AM","1730","1745"
"2/2/2019 11:30 AM","1754","1775"
"2/2/2019 11:45 AM","1874","1899"
"2/2/2019 12:00 PM","2018","2057"
"2/2/2019 12:15 PM","2380","2353"
"2/2/2019 12:30 PM","2315","2345"
"2/2/2019 12:45 PM","1894","1892"
"2/2/2019 1:00 PM","1327","1344"
"2/2/2019 1:15 PM","2596","2586"
"2/2/2019 1:30 PM","3617","3645"
"2/2/2019 1:45 PM","3246","3280"
"2/2/2019 2:00 PM","3053","3167"
"2/2/2019 2:15 PM","2897","2963"
"2/2/2019 2:30 PM","2645","2660"
"2/2/2019 2:45 PM","2248","2315"
"2/2/2019 3:00 PM","1852","1871"
"2/2/2019 3:15 PM","1067","1076"
"2/2/2019 3:30 PM","770","782"
"2/2/2019 3:45 PM","690","698"
"2/2/2019 4:00 PM","290","303"
"2/2/2019 4:15 PM","167","181"
"2/2/2019 4:30 PM","74.9","89.4"
"2/2/2019 4:45 PM","21.3","35.7"
"2/2/2019 5:00 PM","-3.46","10.6"
"2/2/2019 5:15 PM","-11.2","0"
"2/2/2019 5:30 PM","-11.3","0"
"2/2/2019 5:45 PM","-10.8","0"
"2/2/2019 6:00 PM","-10.7","0"
"2/2/2019 6:15 PM","-10.8","0"
"2/2/2019 6:30 PM","-10.8","0"
"2/2/2019 6:45 PM","-10.7","0"
"2/2/2019 7:00 PM","-10.4","0"
"2/2/2019 7:15 PM","-10.5","0"
"2/2/2019 7:30 PM","-10.5","0"
"2/2/2019 7:45 PM","-10.1","0"
"2/2/2019 8:00 PM","-10.1","0"
"2/2/2019 8:15 PM","-10","0"
"2/2/2019 8:30 PM","-10.1","0"
"2/2/2019 8:45 PM","-10.1","0"
"2/2/2019 9:00 PM","-10.1","0"
"2/2/2019 9:15 PM","-10.1","0"
"2/2/2019 9:30 PM","-10.1","0"
"2/2/2019 9:45 PM","-9.99","0"
"2/2/2019 10:00 PM","-10.1","0"
"2/2/2019 10:15 PM","-10","0"
"2/2/2019 10:30 PM","-9.98","0"
"2/2/2019 10:45 PM","-10","0"
"2/2/2019 11:00 PM","-10","0"
"2/2/2019 11:15 PM","-10","0"
"2/2/2019 11:30 PM","-10","0"
"2/2/2019 11:45 PM","-9.95","0"
