"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/22/2017 12:00 AM","-13.9","0"
"9/22/2017 12:15 AM","-14","0"
"9/22/2017 12:30 AM","-13.9","0"
"9/22/2017 12:45 AM","-13.9","0"
"9/22/2017 1:00 AM","-13.9","0"
"9/22/2017 1:15 AM","-13.9","0"
"9/22/2017 1:30 AM","-13.8","0"
"9/22/2017 1:45 AM","-13.9","0"
"9/22/2017 2:00 AM","-13.9","0"
"9/22/2017 2:15 AM","-13.9","0"
"9/22/2017 2:30 AM","-13.9","0"
"9/22/2017 2:45 AM","-13.9","0"
"9/22/2017 3:00 AM","-13.9","0"
"9/22/2017 3:15 AM","-13.8","0"
"9/22/2017 3:30 AM","-13.9","0"
"9/22/2017 3:45 AM","-13.8","0"
"9/22/2017 4:00 AM","-13.9","0"
"9/22/2017 4:15 AM","-13.9","0"
"9/22/2017 4:30 AM","-13.8","0"
"9/22/2017 4:45 AM","-13.9","0"
"9/22/2017 5:00 AM","-13.9","0"
"9/22/2017 5:15 AM","-13.9","0"
"9/22/2017 5:30 AM","-13.9","0"
"9/22/2017 5:45 AM","-14","0"
"9/22/2017 6:00 AM","-13.9","0"
"9/22/2017 6:15 AM","-14.4","0"
"9/22/2017 6:30 AM","-13.1","1.88"
"9/22/2017 6:45 AM","28.8","46.4"
"9/22/2017 7:00 AM","115","133"
"9/22/2017 7:15 AM","267","284"
"9/22/2017 7:30 AM","496","513"
"9/22/2017 7:45 AM","746","761"
"9/22/2017 8:00 AM","1066","1082"
"9/22/2017 8:15 AM","1372","1392"
"9/22/2017 8:30 AM","1680","1703"
"9/22/2017 8:45 AM","1966","1994"
"9/22/2017 9:00 AM","2249","2278"
"9/22/2017 9:15 AM","2528","2559"
"9/22/2017 9:30 AM","2785","2819"
"9/22/2017 9:45 AM","3003","3039"
"9/22/2017 10:00 AM","3206","3244"
"9/22/2017 10:15 AM","3390","3433"
"9/22/2017 10:30 AM","3541","3583"
"9/22/2017 10:45 AM","3682","3730"
"9/22/2017 11:00 AM","3801","3851"
"9/22/2017 11:15 AM","3891","3943"
"9/22/2017 11:30 AM","3992","4046"
"9/22/2017 11:45 AM","4119","4173"
"9/22/2017 12:00 PM","4206","4266"
"9/22/2017 12:15 PM","2504","2513"
"9/22/2017 12:30 PM","2676","2756"
"9/22/2017 12:45 PM","3031","3036"
"9/22/2017 1:00 PM","3916","3986"
"9/22/2017 1:15 PM","3784","3835"
"9/22/2017 1:30 PM","2259","2215"
"9/22/2017 1:45 PM","2863","2681"
"9/22/2017 2:00 PM","956","977"
"9/22/2017 2:15 PM","2744","2774"
"9/22/2017 2:30 PM","838","865"
"9/22/2017 2:45 PM","1767","1814"
"9/22/2017 3:00 PM","3795","3844"
"9/22/2017 3:15 PM","2901","2943"
"9/22/2017 3:30 PM","744","742"
"9/22/2017 3:45 PM","320","348"
"9/22/2017 4:00 PM","527","553"
"9/22/2017 4:15 PM","737","752"
"9/22/2017 4:30 PM","741","758"
"9/22/2017 4:45 PM","505","532"
"9/22/2017 5:00 PM","332","358"
"9/22/2017 5:15 PM","204","231"
"9/22/2017 5:30 PM","133","160"
"9/22/2017 5:45 PM","94.3","121"
"9/22/2017 6:00 PM","47.8","72.6"
"9/22/2017 6:15 PM","34.6","52.5"
"9/22/2017 6:30 PM","10.7","29.4"
"9/22/2017 6:45 PM","-6.5","11.4"
"9/22/2017 7:00 PM","-13.7","0"
"9/22/2017 7:15 PM","-13.4","0"
"9/22/2017 7:30 PM","-13.4","0"
"9/22/2017 7:45 PM","-13.8","0"
"9/22/2017 8:00 PM","-13.7","0"
"9/22/2017 8:15 PM","-13.9","0"
"9/22/2017 8:30 PM","-13.7","0"
"9/22/2017 8:45 PM","-13.7","0"
"9/22/2017 9:00 PM","-13.8","0"
"9/22/2017 9:15 PM","-13.8","0"
"9/22/2017 9:30 PM","-13.9","0"
"9/22/2017 9:45 PM","-14.1","0"
"9/22/2017 10:00 PM","-14","0"
"9/22/2017 10:15 PM","-14.1","0"
"9/22/2017 10:30 PM","-14.1","0"
"9/22/2017 10:45 PM","-14.1","0"
"9/22/2017 11:00 PM","-14.1","0"
"9/22/2017 11:15 PM","-14.2","0"
"9/22/2017 11:30 PM","-14.2","0"
"9/22/2017 11:45 PM","-14.1","0"
