"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/21/2017 12:00 AM","null","0"
"6/21/2017 12:15 AM","null","0"
"6/21/2017 12:30 AM","null","0"
"6/21/2017 12:45 AM","null","0"
"6/21/2017 1:00 AM","null","0"
"6/21/2017 1:15 AM","null","0"
"6/21/2017 1:30 AM","null","0"
"6/21/2017 1:45 AM","null","0"
"6/21/2017 2:00 AM","null","0"
"6/21/2017 2:15 AM","null","0"
"6/21/2017 2:30 AM","null","0"
"6/21/2017 2:45 AM","null","0"
"6/21/2017 3:00 AM","null","0"
"6/21/2017 3:15 AM","null","0"
"6/21/2017 3:30 AM","null","0"
"6/21/2017 3:45 AM","null","0"
"6/21/2017 4:00 AM","null","0"
"6/21/2017 4:15 AM","null","0"
"6/21/2017 4:30 AM","null","0"
"6/21/2017 4:45 AM","null","0"
"6/21/2017 5:00 AM","null","0"
"6/21/2017 5:15 AM","null","0"
"6/21/2017 5:30 AM","null","9.59"
"6/21/2017 5:45 AM","null","24.5"
"6/21/2017 6:00 AM","null","37.3"
"6/21/2017 6:15 AM","null","53"
"6/21/2017 6:30 AM","null","85.7"
"6/21/2017 6:45 AM","null","144"
"6/21/2017 7:00 AM","null","220"
"6/21/2017 7:15 AM","null","310"
"6/21/2017 7:30 AM","null","410"
"6/21/2017 7:45 AM","null","510"
"6/21/2017 8:00 AM","null","614"
"6/21/2017 8:15 AM","null","714"
"6/21/2017 8:30 AM","null","812"
"6/21/2017 8:45 AM","null","903"
"6/21/2017 9:00 AM","null","987"
"6/21/2017 9:15 AM","null","1070"
"6/21/2017 9:30 AM","null","1143"
"6/21/2017 9:45 AM","null","1209"
"6/21/2017 10:00 AM","null","1273"
"6/21/2017 10:15 AM","null","1325"
"6/21/2017 10:30 AM","null","1370"
"6/21/2017 10:45 AM","null","1418"
"6/21/2017 11:00 AM","null","1446"
"6/21/2017 11:15 AM","null","1478"
"6/21/2017 11:30 AM","null","1505"
"6/21/2017 11:45 AM","null","1497"
"6/21/2017 12:00 PM","null","902"
"6/21/2017 12:15 PM","null","1570"
"6/21/2017 12:30 PM","null","1543"
"6/21/2017 12:45 PM","null","1268"
"6/21/2017 1:00 PM","null","519"
"6/21/2017 1:15 PM","null","260"
"6/21/2017 1:30 PM","null","591"
"6/21/2017 1:45 PM","null","802"
"6/21/2017 2:00 PM","null","395"
"6/21/2017 2:15 PM","null","404"
"6/21/2017 2:30 PM","null","702"
"6/21/2017 2:45 PM","null","756"
"6/21/2017 3:00 PM","null","593"
"6/21/2017 3:15 PM","null","427"
"6/21/2017 3:30 PM","null","278"
"6/21/2017 3:45 PM","null","269"
"6/21/2017 4:00 PM","null","237"
"6/21/2017 4:15 PM","null","301"
"6/21/2017 4:30 PM","null","910"
"6/21/2017 4:45 PM","null","863"
"6/21/2017 5:00 PM","null","894"
"6/21/2017 5:15 PM","null","633"
"6/21/2017 5:30 PM","null","687"
"6/21/2017 5:45 PM","null","206"
"6/21/2017 6:00 PM","null","310"
"6/21/2017 6:15 PM","null","224"
"6/21/2017 6:30 PM","null","206"
"6/21/2017 6:45 PM","null","145"
"6/21/2017 7:00 PM","null","155"
"6/21/2017 7:15 PM","null","131"
"6/21/2017 7:30 PM","null","73.5"
"6/21/2017 7:45 PM","null","44.7"
"6/21/2017 8:00 PM","null","24.8"
"6/21/2017 8:15 PM","null","7.65"
"6/21/2017 8:30 PM","null","0.898"
"6/21/2017 8:45 PM","null","0"
"6/21/2017 9:00 PM","null","0"
"6/21/2017 9:15 PM","null","0"
"6/21/2017 9:30 PM","null","0"
"6/21/2017 9:45 PM","null","0"
"6/21/2017 10:00 PM","null","0"
"6/21/2017 10:15 PM","null","0"
"6/21/2017 10:30 PM","null","0"
"6/21/2017 10:45 PM","null","0"
"6/21/2017 11:00 PM","null","0"
"6/21/2017 11:15 PM","null","0"
"6/21/2017 11:30 PM","null","0"
"6/21/2017 11:45 PM","null","0"
