"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/1/2017 12:00 AM","-13","0"
"9/1/2017 12:15 AM","-13.1","0"
"9/1/2017 12:30 AM","-13","0"
"9/1/2017 12:45 AM","-12.7","0"
"9/1/2017 1:00 AM","-12.6","0"
"9/1/2017 1:15 AM","-12.7","0"
"9/1/2017 1:30 AM","-12.8","0"
"9/1/2017 1:45 AM","-12.7","0"
"9/1/2017 2:00 AM","-12.5","0"
"9/1/2017 2:15 AM","-12.6","0"
"9/1/2017 2:30 AM","-12.6","0"
"9/1/2017 2:45 AM","-12.6","0"
"9/1/2017 3:00 AM","-12.7","0"
"9/1/2017 3:15 AM","-12.8","0"
"9/1/2017 3:30 AM","-12.7","0"
"9/1/2017 3:45 AM","-12.6","0"
"9/1/2017 4:00 AM","-12.7","0"
"9/1/2017 4:15 AM","-12.8","0"
"9/1/2017 4:30 AM","-12.7","0"
"9/1/2017 4:45 AM","-12.8","0"
"9/1/2017 5:00 AM","-12.1","0"
"9/1/2017 5:15 AM","-11.5","0"
"9/1/2017 5:30 AM","-11.1","0"
"9/1/2017 5:45 AM","-10.4","0"
"9/1/2017 6:00 AM","-10.5","0"
"9/1/2017 6:15 AM","-10.4","0.492"
"9/1/2017 6:30 AM","36.9","51"
"9/1/2017 6:45 AM","136","149"
"9/1/2017 7:00 AM","259","271"
"9/1/2017 7:15 AM","347","359"
"9/1/2017 7:30 AM","482","494"
"9/1/2017 7:45 AM","650","661"
"9/1/2017 8:00 AM","846","861"
"9/1/2017 8:15 AM","943","954"
"9/1/2017 8:30 AM","1090","1095"
"9/1/2017 8:45 AM","1647","1661"
"9/1/2017 9:00 AM","2182","2213"
"9/1/2017 9:15 AM","2478","2472"
"9/1/2017 9:30 AM","2087","2098"
"9/1/2017 9:45 AM","2388","2413"
"9/1/2017 10:00 AM","2618","2666"
"9/1/2017 10:15 AM","2471","2478"
"9/1/2017 10:30 AM","2968","3002"
"9/1/2017 10:45 AM","3284","3323"
"9/1/2017 11:00 AM","3652","3649"
"9/1/2017 11:15 AM","3817","3825"
"9/1/2017 11:30 AM","3661","3697"
"9/1/2017 11:45 AM","4119","4172"
"9/1/2017 12:00 PM","4369","4402"
"9/1/2017 12:15 PM","4127","4165"
"9/1/2017 12:30 PM","4462","4495"
"9/1/2017 12:45 PM","4580","4565"
"9/1/2017 1:00 PM","4421","4425"
"9/1/2017 1:15 PM","4506","4517"
"9/1/2017 1:30 PM","4653","4707"
"9/1/2017 1:45 PM","4244","4265"
"9/1/2017 2:00 PM","3746","3776"
"9/1/2017 2:15 PM","3146","3176"
"9/1/2017 2:30 PM","3310","3338"
"9/1/2017 2:45 PM","3363","3415"
"9/1/2017 3:00 PM","3691","3701"
"9/1/2017 3:15 PM","3998","4052"
"9/1/2017 3:30 PM","3772","3831"
"9/1/2017 3:45 PM","2814","2888"
"9/1/2017 4:00 PM","2817","2864"
"9/1/2017 4:15 PM","2213","2193"
"9/1/2017 4:30 PM","1798","1820"
"9/1/2017 4:45 PM","2464","2489"
"9/1/2017 5:00 PM","2318","2308"
"9/1/2017 5:15 PM","2250","2285"
"9/1/2017 5:30 PM","1858","1866"
"9/1/2017 5:45 PM","1562","1589"
"9/1/2017 6:00 PM","1138","1150"
"9/1/2017 6:15 PM","736","753"
"9/1/2017 6:30 PM","480","497"
"9/1/2017 6:45 PM","236","252"
"9/1/2017 7:00 PM","91.3","109"
"9/1/2017 7:15 PM","3.92","21.3"
"9/1/2017 7:30 PM","-14.7","0"
"9/1/2017 7:45 PM","-13.9","0"
"9/1/2017 8:00 PM","-13.5","0"
"9/1/2017 8:15 PM","-13.6","0"
"9/1/2017 8:30 PM","-13.7","0"
"9/1/2017 8:45 PM","-13.7","0"
"9/1/2017 9:00 PM","-13.7","0"
"9/1/2017 9:15 PM","-13.8","0"
"9/1/2017 9:30 PM","-13.7","0"
"9/1/2017 9:45 PM","-13.8","0"
"9/1/2017 10:00 PM","-13.9","0"
"9/1/2017 10:15 PM","-13.7","0"
"9/1/2017 10:30 PM","-13.7","0"
"9/1/2017 10:45 PM","-13.6","0"
"9/1/2017 11:00 PM","-13.7","0"
"9/1/2017 11:15 PM","-13.7","0"
"9/1/2017 11:30 PM","-13.7","0"
"9/1/2017 11:45 PM","-13.7","0"
