"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/13/2017 12:00 AM","-13.6","0"
"9/13/2017 12:15 AM","-13.7","0"
"9/13/2017 12:30 AM","-13.8","0"
"9/13/2017 12:45 AM","-13.8","0"
"9/13/2017 1:00 AM","-13.7","0"
"9/13/2017 1:15 AM","-13.7","0"
"9/13/2017 1:30 AM","-13.8","0"
"9/13/2017 1:45 AM","-13.8","0"
"9/13/2017 2:00 AM","-13.8","0"
"9/13/2017 2:15 AM","-13.7","0"
"9/13/2017 2:30 AM","-13.8","0"
"9/13/2017 2:45 AM","-13.8","0"
"9/13/2017 3:00 AM","-13.7","0"
"9/13/2017 3:15 AM","-13.8","0"
"9/13/2017 3:30 AM","-13.7","0"
"9/13/2017 3:45 AM","-13.8","0"
"9/13/2017 4:00 AM","-13.8","0"
"9/13/2017 4:15 AM","-13.7","0"
"9/13/2017 4:30 AM","-13.6","0"
"9/13/2017 4:45 AM","-13.6","0"
"9/13/2017 5:00 AM","-13.6","0"
"9/13/2017 5:15 AM","-13.5","0"
"9/13/2017 5:30 AM","-13.6","0"
"9/13/2017 5:45 AM","-13.7","0"
"9/13/2017 6:00 AM","-13.9","0"
"9/13/2017 6:15 AM","-14.3","0"
"9/13/2017 6:30 AM","-14.3","0"
"9/13/2017 6:45 AM","-9.56","5.28"
"9/13/2017 7:00 AM","17.3","32.8"
"9/13/2017 7:15 AM","69","84.3"
"9/13/2017 7:30 AM","54.7","69.7"
"9/13/2017 7:45 AM","83.3","98"
"9/13/2017 8:00 AM","80.5","95.3"
"9/13/2017 8:15 AM","125","140"
"9/13/2017 8:30 AM","254","268"
"9/13/2017 8:45 AM","266","279"
"9/13/2017 9:00 AM","230","244"
"9/13/2017 9:15 AM","287","300"
"9/13/2017 9:30 AM","287","300"
"9/13/2017 9:45 AM","481","484"
"9/13/2017 10:00 AM","724","732"
"9/13/2017 10:15 AM","584","596"
"9/13/2017 10:30 AM","684","692"
"9/13/2017 10:45 AM","671","688"
"9/13/2017 11:00 AM","1145","1151"
"9/13/2017 11:15 AM","882","895"
"9/13/2017 11:30 AM","1102","1113"
"9/13/2017 11:45 AM","1443","1456"
"9/13/2017 12:00 PM","2041","2060"
"9/13/2017 12:15 PM","2568","2585"
"9/13/2017 12:30 PM","2769","2771"
"9/13/2017 12:45 PM","2214","2271"
"9/13/2017 1:00 PM","2477","2510"
"9/13/2017 1:15 PM","2838","2825"
"9/13/2017 1:30 PM","1936","1953"
"9/13/2017 1:45 PM","1597","1617"
"9/13/2017 2:00 PM","1466","1487"
"9/13/2017 2:15 PM","1505","1522"
"9/13/2017 2:30 PM","1063","1082"
"9/13/2017 2:45 PM","765","785"
"9/13/2017 3:00 PM","557","573"
"9/13/2017 3:15 PM","449","468"
"9/13/2017 3:30 PM","448","465"
"9/13/2017 3:45 PM","582","599"
"9/13/2017 4:00 PM","814","831"
"9/13/2017 4:15 PM","628","643"
"9/13/2017 4:30 PM","420","436"
"9/13/2017 4:45 PM","291","307"
"9/13/2017 5:00 PM","199","215"
"9/13/2017 5:15 PM","184","200"
"9/13/2017 5:30 PM","178","195"
"9/13/2017 5:45 PM","153","169"
"9/13/2017 6:00 PM","120","136"
"9/13/2017 6:15 PM","129","146"
"9/13/2017 6:30 PM","100","115"
"9/13/2017 6:45 PM","7.22","20.3"
"9/13/2017 7:00 PM","-11","5.15"
"9/13/2017 7:15 PM","-13.6","0"
"9/13/2017 7:30 PM","-13.2","0"
"9/13/2017 7:45 PM","-13.1","0"
"9/13/2017 8:00 PM","-13.1","0"
"9/13/2017 8:15 PM","-13","0"
"9/13/2017 8:30 PM","-13","0"
"9/13/2017 8:45 PM","-13","0"
"9/13/2017 9:00 PM","-13.2","0"
"9/13/2017 9:15 PM","-13.1","0"
"9/13/2017 9:30 PM","-13.1","0"
"9/13/2017 9:45 PM","-13.2","0"
"9/13/2017 10:00 PM","-13.2","0"
"9/13/2017 10:15 PM","-13.1","0"
"9/13/2017 10:30 PM","-13.1","0"
"9/13/2017 10:45 PM","-13.3","0"
"9/13/2017 11:00 PM","-13.4","0"
"9/13/2017 11:15 PM","-13.3","0"
"9/13/2017 11:30 PM","-13.4","0"
"9/13/2017 11:45 PM","-13.4","0"
