"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/24/2019 12:00 AM","-10.3","0"
"1/24/2019 12:15 AM","-10.3","0"
"1/24/2019 12:30 AM","-10.2","0"
"1/24/2019 12:45 AM","-10.3","0"
"1/24/2019 1:00 AM","-10.2","0"
"1/24/2019 1:15 AM","-10.3","0"
"1/24/2019 1:30 AM","-10.3","0"
"1/24/2019 1:45 AM","-10.3","0"
"1/24/2019 2:00 AM","-10.3","0"
"1/24/2019 2:15 AM","-10.3","0"
"1/24/2019 2:30 AM","-10.3","0"
"1/24/2019 2:45 AM","-10.3","0"
"1/24/2019 3:00 AM","-17","0"
"1/24/2019 3:15 AM","-12.4","0"
"1/24/2019 3:30 AM","-11.2","0"
"1/24/2019 3:45 AM","-13.3","0"
"1/24/2019 4:00 AM","-26.7","0"
"1/24/2019 4:15 AM","-16.6","0"
"1/24/2019 4:30 AM","-15.2","0"
"1/24/2019 4:45 AM","-15.7","0"
"1/24/2019 5:00 AM","-16","0"
"1/24/2019 5:15 AM","-17.1","0"
"1/24/2019 5:30 AM","-14.1","0"
"1/24/2019 5:45 AM","-16.4","0"
"1/24/2019 6:00 AM","-16.4","0"
"1/24/2019 6:15 AM","-16.8","0"
"1/24/2019 6:30 AM","-15.4","0"
"1/24/2019 6:45 AM","-15.2","0.298"
"1/24/2019 7:00 AM","2.63","20.7"
"1/24/2019 7:15 AM","106","121"
"1/24/2019 7:30 AM","387","402"
"1/24/2019 7:45 AM","531","537"
"1/24/2019 8:00 AM","292","304"
"1/24/2019 8:15 AM","615","613"
"1/24/2019 8:30 AM","530","542"
"1/24/2019 8:45 AM","534","549"
"1/24/2019 9:00 AM","565","578"
"1/24/2019 9:15 AM","553","566"
"1/24/2019 9:30 AM","706","720"
"1/24/2019 9:45 AM","862","876"
"1/24/2019 10:00 AM","791","786"
"1/24/2019 10:15 AM","694","708"
"1/24/2019 10:30 AM","707","719"
"1/24/2019 10:45 AM","574","587"
"1/24/2019 11:00 AM","864","877"
"1/24/2019 11:15 AM","1055","1069"
"1/24/2019 11:30 AM","809","821"
"1/24/2019 11:45 AM","863","876"
"1/24/2019 12:00 PM","915","926"
"1/24/2019 12:15 PM","830","842"
"1/24/2019 12:30 PM","852","865"
"1/24/2019 12:45 PM","1127","1139"
"1/24/2019 1:00 PM","841","853"
"1/24/2019 1:15 PM","690","701"
"1/24/2019 1:30 PM","520","530"
"1/24/2019 1:45 PM","471","485"
"1/24/2019 2:00 PM","431","442"
"1/24/2019 2:15 PM","292","303"
"1/24/2019 2:30 PM","188","200"
"1/24/2019 2:45 PM","154","168"
"1/24/2019 3:00 PM","170","184"
"1/24/2019 3:15 PM","180","194"
"1/24/2019 3:30 PM","126","140"
"1/24/2019 3:45 PM","161","174"
"1/24/2019 4:00 PM","140","153"
"1/24/2019 4:15 PM","84.9","98"
"1/24/2019 4:30 PM","51.8","65.8"
"1/24/2019 4:45 PM","12.5","30"
"1/24/2019 5:00 PM","-5.82","11.2"
"1/24/2019 5:15 PM","-18.8","0"
"1/24/2019 5:30 PM","-17.3","0"
"1/24/2019 5:45 PM","-15.7","0"
"1/24/2019 6:00 PM","-15","0"
"1/24/2019 6:15 PM","-18.8","0"
"1/24/2019 6:30 PM","-16.4","0"
"1/24/2019 6:45 PM","-16.5","0"
"1/24/2019 7:00 PM","-18","0"
"1/24/2019 7:15 PM","-16.8","0"
"1/24/2019 7:30 PM","-17.5","0"
"1/24/2019 7:45 PM","-19.5","0"
"1/24/2019 8:00 PM","-18.1","0"
"1/24/2019 8:15 PM","-18.3","0"
"1/24/2019 8:30 PM","-20.1","0"
"1/24/2019 8:45 PM","-18.6","0"
"1/24/2019 9:00 PM","-16.4","0"
"1/24/2019 9:15 PM","-16.5","0"
"1/24/2019 9:30 PM","-17.3","0"
"1/24/2019 9:45 PM","-16.4","0"
"1/24/2019 10:00 PM","-10.8","0"
"1/24/2019 10:15 PM","-10.3","0"
"1/24/2019 10:30 PM","-10.7","0"
"1/24/2019 10:45 PM","-10.3","0"
"1/24/2019 11:00 PM","-10.7","0"
"1/24/2019 11:15 PM","-10.7","0"
"1/24/2019 11:30 PM","-11.4","0"
"1/24/2019 11:45 PM","-10.4","0"
