"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/7/2020 12:00 AM","-13.5","0"
"4/7/2020 12:15 AM","-13.6","0"
"4/7/2020 12:30 AM","-13.5","0"
"4/7/2020 12:45 AM","-13.5","0"
"4/7/2020 1:00 AM","-13.5","0"
"4/7/2020 1:15 AM","-13.5","0"
"4/7/2020 1:30 AM","-13.5","0"
"4/7/2020 1:45 AM","-13.5","0"
"4/7/2020 2:00 AM","-13.5","0"
"4/7/2020 2:15 AM","-13.5","0"
"4/7/2020 2:30 AM","-13.5","0"
"4/7/2020 2:45 AM","-13.4","0"
"4/7/2020 3:00 AM","-13.4","0"
"4/7/2020 3:15 AM","-13.1","0"
"4/7/2020 3:30 AM","-12.4","0"
"4/7/2020 3:45 AM","-12.1","0"
"4/7/2020 4:00 AM","-11.9","0"
"4/7/2020 4:15 AM","-11.6","0"
"4/7/2020 4:30 AM","-11.6","0"
"4/7/2020 4:45 AM","-11.6","0"
"4/7/2020 5:00 AM","-11.6","0"
"4/7/2020 5:15 AM","-11.6","0"
"4/7/2020 5:30 AM","-11.7","0"
"4/7/2020 5:45 AM","-11.6","0"
"4/7/2020 6:00 AM","-12.2","0"
"4/7/2020 6:15 AM","-8.31","5.16"
"4/7/2020 6:30 AM","36","51.9"
"4/7/2020 6:45 AM","118","133"
"4/7/2020 7:00 AM","231","246"
"4/7/2020 7:15 AM","382","399"
"4/7/2020 7:30 AM","558","600"
"4/7/2020 7:45 AM","593","612"
"4/7/2020 8:00 AM","676","695"
"4/7/2020 8:15 AM","736","753"
"4/7/2020 8:30 AM","998","1006"
"4/7/2020 8:45 AM","1531","1539"
"4/7/2020 9:00 AM","2151","2183"
"4/7/2020 9:15 AM","2682","2722"
"4/7/2020 9:30 AM","2051","2077"
"4/7/2020 9:45 AM","2981","3018"
"4/7/2020 10:00 AM","3188","3218"
"4/7/2020 10:15 AM","3217","3250"
"4/7/2020 10:30 AM","3293","3330"
"4/7/2020 10:45 AM","3524","3582"
"4/7/2020 11:00 AM","3712","3759"
"4/7/2020 11:15 AM","2798","2816"
"4/7/2020 11:30 AM","2581","2572"
"4/7/2020 11:45 AM","2706","2707"
"4/7/2020 12:00 PM","3320","3312"
"4/7/2020 12:15 PM","2593","2616"
"4/7/2020 12:30 PM","1825","1835"
"4/7/2020 12:45 PM","2207","2238"
"4/7/2020 1:00 PM","2316","2358"
"4/7/2020 1:15 PM","2072","2141"
"4/7/2020 1:30 PM","3892","3947"
"4/7/2020 1:45 PM","4255","4355"
"4/7/2020 2:00 PM","4331","4377"
"4/7/2020 2:15 PM","4214","4269"
"4/7/2020 2:30 PM","4137","4196"
"4/7/2020 2:45 PM","4026","4076"
"4/7/2020 3:00 PM","3825","3899"
"4/7/2020 3:15 PM","3664","3710"
"4/7/2020 3:30 PM","3505","3550"
"4/7/2020 3:45 PM","3262","3303"
"4/7/2020 4:00 PM","2976","3014"
"4/7/2020 4:15 PM","2692","2729"
"4/7/2020 4:30 PM","2465","2497"
"4/7/2020 4:45 PM","2189","2220"
"4/7/2020 5:00 PM","1833","1861"
"4/7/2020 5:15 PM","1572","1599"
"4/7/2020 5:30 PM","1238","1264"
"4/7/2020 5:45 PM","943","967"
"4/7/2020 6:00 PM","644","667"
"4/7/2020 6:15 PM","408","430"
"4/7/2020 6:30 PM","231","251"
"4/7/2020 6:45 PM","106","127"
"4/7/2020 7:00 PM","31.6","52.5"
"4/7/2020 7:15 PM","-0.041","18.9"
"4/7/2020 7:30 PM","-15.1","0.391"
"4/7/2020 7:45 PM","-14.3","0"
"4/7/2020 8:00 PM","-13.9","0"
"4/7/2020 8:15 PM","-13.8","0"
"4/7/2020 8:30 PM","-13.9","0"
"4/7/2020 8:45 PM","-13.8","0"
"4/7/2020 9:00 PM","-13.8","0"
"4/7/2020 9:15 PM","-14","0"
"4/7/2020 9:30 PM","-14","0"
"4/7/2020 9:45 PM","-14","0"
"4/7/2020 10:00 PM","-14","0"
"4/7/2020 10:15 PM","-14.1","0"
"4/7/2020 10:30 PM","-14.1","0"
"4/7/2020 10:45 PM","-14","0"
"4/7/2020 11:00 PM","-14.1","0"
"4/7/2020 11:15 PM","-14.1","0"
"4/7/2020 11:30 PM","-14.1","0"
"4/7/2020 11:45 PM","-14.1","0"
