"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/28/2017 12:00 AM","-19","0"
"4/28/2017 12:15 AM","-18.9","0"
"4/28/2017 12:30 AM","-18.7","0"
"4/28/2017 12:45 AM","-18.3","0"
"4/28/2017 1:00 AM","-17.8","0"
"4/28/2017 1:15 AM","-18","0"
"4/28/2017 1:30 AM","-17.7","0"
"4/28/2017 1:45 AM","-17.9","0"
"4/28/2017 2:00 AM","-17.8","0"
"4/28/2017 2:15 AM","-18.3","0"
"4/28/2017 2:30 AM","-18.7","0"
"4/28/2017 2:45 AM","-18.3","0"
"4/28/2017 3:00 AM","-18","0"
"4/28/2017 3:15 AM","-19.2","0"
"4/28/2017 3:30 AM","-17.1","0"
"4/28/2017 3:45 AM","-17.8","0"
"4/28/2017 4:00 AM","-17.9","0"
"4/28/2017 4:15 AM","-18.6","0"
"4/28/2017 4:30 AM","-19.5","0"
"4/28/2017 4:45 AM","-19.6","0"
"4/28/2017 5:00 AM","-19.2","0"
"4/28/2017 5:15 AM","-18.6","0"
"4/28/2017 5:30 AM","-19.2","0"
"4/28/2017 5:45 AM","-18.5","0.296"
"4/28/2017 6:00 AM","20.9","40.6"
"4/28/2017 6:15 AM","20.5","40.8"
"4/28/2017 6:30 AM","15.6","36"
"4/28/2017 6:45 AM","28.8","48.4"
"4/28/2017 7:00 AM","55.8","77.3"
"4/28/2017 7:15 AM","303","327"
"4/28/2017 7:30 AM","344","374"
"4/28/2017 7:45 AM","289","319"
"4/28/2017 8:00 AM","305","333"
"4/28/2017 8:15 AM","334","367"
"4/28/2017 8:30 AM","546","586"
"4/28/2017 8:45 AM","623","666"
"4/28/2017 9:00 AM","675","715"
"4/28/2017 9:15 AM","708","750"
"4/28/2017 9:30 AM","625","666"
"4/28/2017 9:45 AM","499","535"
"4/28/2017 10:00 AM","360","391"
"4/28/2017 10:15 AM","541","577"
"4/28/2017 10:30 AM","939","985"
"4/28/2017 10:45 AM","1243","1291"
"4/28/2017 11:00 AM","888","932"
"4/28/2017 11:15 AM","1089","1137"
"4/28/2017 11:30 AM","1321","1378"
"4/28/2017 11:45 AM","1550","1616"
"4/28/2017 12:00 PM","1253","1304"
"4/28/2017 12:15 PM","1008","1058"
"4/28/2017 12:30 PM","609","645"
"4/28/2017 12:45 PM","573","608"
"4/28/2017 1:00 PM","511","546"
"4/28/2017 1:15 PM","1244","1300"
"4/28/2017 1:30 PM","541","576"
"4/28/2017 1:45 PM","471","504"
"4/28/2017 2:00 PM","554","587"
"4/28/2017 2:15 PM","464","494"
"4/28/2017 2:30 PM","168","191"
"4/28/2017 2:45 PM","31.3","53.4"
"4/28/2017 3:00 PM","37.2","61"
"4/28/2017 3:15 PM","381","482"
"4/28/2017 3:30 PM","499","527"
"4/28/2017 3:45 PM","220","246"
"4/28/2017 4:00 PM","72.3","98.6"
"4/28/2017 4:15 PM","203","232"
"4/28/2017 4:30 PM","320","345"
"4/28/2017 4:45 PM","157","179"
"4/28/2017 5:00 PM","208","234"
"4/28/2017 5:15 PM","255","276"
"4/28/2017 5:30 PM","121","141"
"4/28/2017 5:45 PM","131","152"
"4/28/2017 6:00 PM","146","170"
"4/28/2017 6:15 PM","128","147"
"4/28/2017 6:30 PM","106","125"
"4/28/2017 6:45 PM","38.4","55.8"
"4/28/2017 7:00 PM","20.5","41"
"4/28/2017 7:15 PM","54.4","77.8"
"4/28/2017 7:30 PM","11.8","33.5"
"4/28/2017 7:45 PM","-19.6","0.523"
"4/28/2017 8:00 PM","-20.2","0"
"4/28/2017 8:15 PM","-20.6","0"
"4/28/2017 8:30 PM","-21.4","0"
"4/28/2017 8:45 PM","-18.8","0"
"4/28/2017 9:00 PM","-19.6","0"
"4/28/2017 9:15 PM","-20.1","0"
"4/28/2017 9:30 PM","-19.1","0"
"4/28/2017 9:45 PM","-20.1","0"
"4/28/2017 10:00 PM","-19","0"
"4/28/2017 10:15 PM","-17.9","0"
"4/28/2017 10:30 PM","-18.3","0"
"4/28/2017 10:45 PM","-18.8","0"
"4/28/2017 11:00 PM","-20.1","0"
"4/28/2017 11:15 PM","-18.7","0"
"4/28/2017 11:30 PM","-19.8","0"
"4/28/2017 11:45 PM","-18.4","0"
