"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/10/2018 12:00 AM","-8.22","null"
"3/10/2018 12:15 AM","-10.3","null"
"3/10/2018 12:30 AM","-8.22","null"
"3/10/2018 12:45 AM","-8.23","null"
"3/10/2018 1:00 AM","-8.25","null"
"3/10/2018 1:15 AM","-8.28","null"
"3/10/2018 1:30 AM","-8.22","null"
"3/10/2018 1:45 AM","-8.24","null"
"3/10/2018 2:00 AM","-8.19","null"
"3/10/2018 2:15 AM","-8.2","null"
"3/10/2018 2:30 AM","-8.26","null"
"3/10/2018 2:45 AM","-9.2","null"
"3/10/2018 3:00 AM","-16.7","null"
"3/10/2018 3:15 AM","-10.3","null"
"3/10/2018 3:30 AM","-12.9","null"
"3/10/2018 3:45 AM","-12","null"
"3/10/2018 4:00 AM","-15.6","null"
"3/10/2018 4:15 AM","-15.1","null"
"3/10/2018 4:30 AM","-15.2","null"
"3/10/2018 4:45 AM","-16.7","null"
"3/10/2018 5:00 AM","-14","null"
"3/10/2018 5:15 AM","-16.5","null"
"3/10/2018 5:30 AM","-13.4","null"
"3/10/2018 5:45 AM","-15","null"
"3/10/2018 6:00 AM","-11.7","null"
"3/10/2018 6:15 AM","14.4","null"
"3/10/2018 6:30 AM","99.9","null"
"3/10/2018 6:45 AM","267","null"
"3/10/2018 7:00 AM","483","null"
"3/10/2018 7:15 AM","732","null"
"3/10/2018 7:30 AM","993","null"
"3/10/2018 7:45 AM","1255","null"
"3/10/2018 8:00 AM","1504","null"
"3/10/2018 8:15 AM","1737","null"
"3/10/2018 8:30 AM","1957","null"
"3/10/2018 8:45 AM","2162","null"
"3/10/2018 9:00 AM","2344","null"
"3/10/2018 9:15 AM","2506","null"
"3/10/2018 9:30 AM","2658","null"
"3/10/2018 9:45 AM","2796","null"
"3/10/2018 10:00 AM","2903","null"
"3/10/2018 10:15 AM","2999","null"
"3/10/2018 10:30 AM","3071","null"
"3/10/2018 10:45 AM","2921","null"
"3/10/2018 11:00 AM","2964","null"
"3/10/2018 11:15 AM","3082","null"
"3/10/2018 11:30 AM","3096","null"
"3/10/2018 11:45 AM","3071","null"
"3/10/2018 12:00 PM","3093","null"
"3/10/2018 12:15 PM","3089","null"
"3/10/2018 12:30 PM","3093","null"
"3/10/2018 12:45 PM","3113","null"
"3/10/2018 1:00 PM","3104","null"
"3/10/2018 1:15 PM","3005","null"
"3/10/2018 1:30 PM","3000","null"
"3/10/2018 1:45 PM","2388","null"
"3/10/2018 2:00 PM","1932","null"
"3/10/2018 2:15 PM","2202","null"
"3/10/2018 2:30 PM","2362","null"
"3/10/2018 2:45 PM","2155","null"
"3/10/2018 3:00 PM","1788","null"
"3/10/2018 3:15 PM","1843","null"
"3/10/2018 3:30 PM","1532","null"
"3/10/2018 3:45 PM","1163","null"
"3/10/2018 4:00 PM","1024","null"
"3/10/2018 4:15 PM","1016","null"
"3/10/2018 4:30 PM","732","null"
"3/10/2018 4:45 PM","296","null"
"3/10/2018 5:00 PM","216","null"
"3/10/2018 5:15 PM","100","null"
"3/10/2018 5:30 PM","22.8","null"
"3/10/2018 5:45 PM","-2.62","null"
"3/10/2018 6:00 PM","-8.79","null"
"3/10/2018 6:15 PM","-12","null"
"3/10/2018 6:30 PM","-8.03","null"
"3/10/2018 6:45 PM","-8.07","null"
"3/10/2018 7:00 PM","-10.2","null"
"3/10/2018 7:15 PM","-8.16","null"
"3/10/2018 7:30 PM","-11.8","null"
"3/10/2018 7:45 PM","-8.11","null"
"3/10/2018 8:00 PM","-10.2","null"
"3/10/2018 8:15 PM","-8.15","null"
"3/10/2018 8:30 PM","-8.19","null"
"3/10/2018 8:45 PM","-9.42","null"
"3/10/2018 9:00 PM","-9.05","null"
"3/10/2018 9:15 PM","-10.3","null"
"3/10/2018 9:30 PM","-10.2","null"
"3/10/2018 9:45 PM","-10.4","null"
"3/10/2018 10:00 PM","-11.9","null"
"3/10/2018 10:15 PM","-10.3","null"
"3/10/2018 10:30 PM","-8.2","null"
"3/10/2018 10:45 PM","-8.19","null"
"3/10/2018 11:00 PM","-8.2","null"
"3/10/2018 11:15 PM","-8.23","null"
"3/10/2018 11:30 PM","-8.23","null"
"3/10/2018 11:45 PM","-10.4","null"
