"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/30/2017 12:00 AM","-16","0"
"4/30/2017 12:15 AM","-16.8","0"
"4/30/2017 12:30 AM","-17.8","0"
"4/30/2017 12:45 AM","-17.9","0"
"4/30/2017 1:00 AM","-17.6","0"
"4/30/2017 1:15 AM","-17.7","0"
"4/30/2017 1:30 AM","-17","0"
"4/30/2017 1:45 AM","-16.8","0"
"4/30/2017 2:00 AM","-17.4","0"
"4/30/2017 2:15 AM","-17.3","0"
"4/30/2017 2:30 AM","-17.4","0"
"4/30/2017 2:45 AM","-17.6","0"
"4/30/2017 3:00 AM","-17.6","0"
"4/30/2017 3:15 AM","-17.1","0"
"4/30/2017 3:30 AM","-16.9","0"
"4/30/2017 3:45 AM","-17.7","0"
"4/30/2017 4:00 AM","-17.9","0"
"4/30/2017 4:15 AM","-17.5","0"
"4/30/2017 4:30 AM","-18.3","0"
"4/30/2017 4:45 AM","-17.2","0"
"4/30/2017 5:00 AM","-18.2","0"
"4/30/2017 5:15 AM","-18.5","0"
"4/30/2017 5:30 AM","-18.4","0"
"4/30/2017 5:45 AM","-19.3","0"
"4/30/2017 6:00 AM","-18.1","0"
"4/30/2017 6:15 AM","-15.8","1.42"
"4/30/2017 6:30 AM","-2.44","16.9"
"4/30/2017 6:45 AM","-10.6","8.78"
"4/30/2017 7:00 AM","39","60.4"
"4/30/2017 7:15 AM","93.6","115"
"4/30/2017 7:30 AM","194","216"
"4/30/2017 7:45 AM","444","474"
"4/30/2017 8:00 AM","567","604"
"4/30/2017 8:15 AM","586","619"
"4/30/2017 8:30 AM","557","591"
"4/30/2017 8:45 AM","546","576"
"4/30/2017 9:00 AM","435","465"
"4/30/2017 9:15 AM","318","350"
"4/30/2017 9:30 AM","506","535"
"4/30/2017 9:45 AM","463","493"
"4/30/2017 10:00 AM","510","541"
"4/30/2017 10:15 AM","633","678"
"4/30/2017 10:30 AM","797","816"
"4/30/2017 10:45 AM","912","960"
"4/30/2017 11:00 AM","913","975"
"4/30/2017 11:15 AM","1176","1202"
"4/30/2017 11:30 AM","721","781"
"4/30/2017 11:45 AM","643","676"
"4/30/2017 12:00 PM","349","377"
"4/30/2017 12:15 PM","224","248"
"4/30/2017 12:30 PM","292","322"
"4/30/2017 12:45 PM","544","578"
"4/30/2017 1:00 PM","887","925"
"4/30/2017 1:15 PM","1152","1202"
"4/30/2017 1:30 PM","1023","1072"
"4/30/2017 1:45 PM","976","1019"
"4/30/2017 2:00 PM","836","872"
"4/30/2017 2:15 PM","819","858"
"4/30/2017 2:30 PM","1121","1171"
"4/30/2017 2:45 PM","725","763"
"4/30/2017 3:00 PM","629","664"
"4/30/2017 3:15 PM","566","587"
"4/30/2017 3:30 PM","463","498"
"4/30/2017 3:45 PM","677","713"
"4/30/2017 4:00 PM","708","745"
"4/30/2017 4:15 PM","903","945"
"4/30/2017 4:30 PM","550","596"
"4/30/2017 4:45 PM","282","313"
"4/30/2017 5:00 PM","233","260"
"4/30/2017 5:15 PM","199","224"
"4/30/2017 5:30 PM","297","331"
"4/30/2017 5:45 PM","367","391"
"4/30/2017 6:00 PM","378","412"
"4/30/2017 6:15 PM","280","309"
"4/30/2017 6:30 PM","217","247"
"4/30/2017 6:45 PM","156","181"
"4/30/2017 7:00 PM","43.6","69.8"
"4/30/2017 7:15 PM","-2.35","22.5"
"4/30/2017 7:30 PM","-21.7","0.21"
"4/30/2017 7:45 PM","-20","0"
"4/30/2017 8:00 PM","-18","0"
"4/30/2017 8:15 PM","-17.4","0"
"4/30/2017 8:30 PM","-19.5","0"
"4/30/2017 8:45 PM","-21","0"
"4/30/2017 9:00 PM","-20.8","0"
"4/30/2017 9:15 PM","-21","0"
"4/30/2017 9:30 PM","-18.1","0"
"4/30/2017 9:45 PM","-18.5","0"
"4/30/2017 10:00 PM","-20.3","0"
"4/30/2017 10:15 PM","-19.5","0"
"4/30/2017 10:30 PM","-19.7","0"
"4/30/2017 10:45 PM","-20.4","0"
"4/30/2017 11:00 PM","-20.2","0"
"4/30/2017 11:15 PM","-21.8","0"
"4/30/2017 11:30 PM","-21","0"
"4/30/2017 11:45 PM","-20","0"
