"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/28/2020 12:00 AM","-13.3","0"
"5/28/2020 12:15 AM","-13.3","0"
"5/28/2020 12:30 AM","-13.3","0"
"5/28/2020 12:45 AM","-13.4","0"
"5/28/2020 1:00 AM","-13.5","0"
"5/28/2020 1:15 AM","-13.5","0"
"5/28/2020 1:30 AM","-13.5","0"
"5/28/2020 1:45 AM","-13.5","0"
"5/28/2020 2:00 AM","-13.4","0"
"5/28/2020 2:15 AM","-13.3","0"
"5/28/2020 2:30 AM","-13.4","0"
"5/28/2020 2:45 AM","-13.4","0"
"5/28/2020 3:00 AM","-13.3","0"
"5/28/2020 3:15 AM","-13.3","0"
"5/28/2020 3:30 AM","-13.5","0"
"5/28/2020 3:45 AM","-13.5","0"
"5/28/2020 4:00 AM","-13.4","0"
"5/28/2020 4:15 AM","-13.4","0"
"5/28/2020 4:30 AM","-13.4","0"
"5/28/2020 4:45 AM","-13.5","0"
"5/28/2020 5:00 AM","-13.9","0"
"5/28/2020 5:15 AM","-13.9","0"
"5/28/2020 5:30 AM","-13.9","0"
"5/28/2020 5:45 AM","9.83","28.3"
"5/28/2020 6:00 AM","27.7","45.6"
"5/28/2020 6:15 AM","17.5","36"
"5/28/2020 6:30 AM","23.1","40.9"
"5/28/2020 6:45 AM","27.8","46.1"
"5/28/2020 7:00 AM","41.1","59.5"
"5/28/2020 7:15 AM","78.9","96.7"
"5/28/2020 7:30 AM","154","171"
"5/28/2020 7:45 AM","358","378"
"5/28/2020 8:00 AM","590","611"
"5/28/2020 8:15 AM","594","613"
"5/28/2020 8:30 AM","850","861"
"5/28/2020 8:45 AM","1313","1334"
"5/28/2020 9:00 AM","1300","1323"
"5/28/2020 9:15 AM","1515","1534"
"5/28/2020 9:30 AM","2030","2030"
"5/28/2020 9:45 AM","2379","2550"
"5/28/2020 10:00 AM","3998","4068"
"5/28/2020 10:15 AM","3060","3124"
"5/28/2020 10:30 AM","2261","2284"
"5/28/2020 10:45 AM","3543","3589"
"5/28/2020 11:00 AM","3521","3538"
"5/28/2020 11:15 AM","3924","4072"
"5/28/2020 11:30 AM","4390","4461"
"5/28/2020 11:45 AM","4251","4259"
"5/28/2020 12:00 PM","4124","4218"
"5/28/2020 12:15 PM","3767","3699"
"5/28/2020 12:30 PM","4068","4242"
"5/28/2020 12:45 PM","4570","4612"
"5/28/2020 1:00 PM","4572","4639"
"5/28/2020 1:15 PM","4228","4314"
"5/28/2020 1:30 PM","3587","3674"
"5/28/2020 1:45 PM","1148","1163"
"5/28/2020 2:00 PM","4423","4539"
"5/28/2020 2:15 PM","3326","3377"
"5/28/2020 2:30 PM","2401","2495"
"5/28/2020 2:45 PM","4068","4145"
"5/28/2020 3:00 PM","1288","1382"
"5/28/2020 3:15 PM","1348","1372"
"5/28/2020 3:30 PM","3540","3641"
"5/28/2020 3:45 PM","3682","3722"
"5/28/2020 4:00 PM","3639","3689"
"5/28/2020 4:15 PM","3566","3613"
"5/28/2020 4:30 PM","1949","1944"
"5/28/2020 4:45 PM","2677","2712"
"5/28/2020 5:00 PM","1594","1626"
"5/28/2020 5:15 PM","1143","1179"
"5/28/2020 5:30 PM","1283","1297"
"5/28/2020 5:45 PM","1066","1092"
"5/28/2020 6:00 PM","694","724"
"5/28/2020 6:15 PM","918","940"
"5/28/2020 6:30 PM","649","673"
"5/28/2020 6:45 PM","428","449"
"5/28/2020 7:00 PM","174","197"
"5/28/2020 7:15 PM","45.1","66.9"
"5/28/2020 7:30 PM","15","33.4"
"5/28/2020 7:45 PM","-3.7","14.6"
"5/28/2020 8:00 PM","-15","0.086"
"5/28/2020 8:15 PM","-14.2","0"
"5/28/2020 8:30 PM","-14.1","0"
"5/28/2020 8:45 PM","-13.8","0"
"5/28/2020 9:00 PM","-13.8","0"
"5/28/2020 9:15 PM","-13.9","0"
"5/28/2020 9:30 PM","-13.9","0"
"5/28/2020 9:45 PM","-14","0"
"5/28/2020 10:00 PM","-13.9","0"
"5/28/2020 10:15 PM","-13.9","0"
"5/28/2020 10:30 PM","-13.9","0"
"5/28/2020 10:45 PM","-14","0"
"5/28/2020 11:00 PM","-14","0"
"5/28/2020 11:15 PM","-14","0"
"5/28/2020 11:30 PM","-14","0"
"5/28/2020 11:45 PM","-14","0"
