"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/8/2018 12:00 AM","-13.9","0"
"6/8/2018 12:15 AM","-13.9","0"
"6/8/2018 12:30 AM","-13.9","0"
"6/8/2018 12:45 AM","-13.9","0"
"6/8/2018 1:00 AM","-13.9","0"
"6/8/2018 1:15 AM","-13.9","0"
"6/8/2018 1:30 AM","-13.8","0"
"6/8/2018 1:45 AM","-13.9","0"
"6/8/2018 2:00 AM","-14","0"
"6/8/2018 2:15 AM","-14","0"
"6/8/2018 2:30 AM","-13.9","0"
"6/8/2018 2:45 AM","-13.9","0"
"6/8/2018 3:00 AM","-13.8","0"
"6/8/2018 3:15 AM","-13.9","0"
"6/8/2018 3:30 AM","-13.9","0"
"6/8/2018 3:45 AM","-13.8","0"
"6/8/2018 4:00 AM","-13.7","0"
"6/8/2018 4:15 AM","-13.7","0"
"6/8/2018 4:30 AM","-13.7","0"
"6/8/2018 4:45 AM","-13.8","0"
"6/8/2018 5:00 AM","-14.2","0"
"6/8/2018 5:15 AM","-14.1","0"
"6/8/2018 5:30 AM","-0.709","12.7"
"6/8/2018 5:45 AM","43.5","61.6"
"6/8/2018 6:00 AM","107","125"
"6/8/2018 6:15 AM","156","174"
"6/8/2018 6:30 AM","213","229"
"6/8/2018 6:45 AM","307","323"
"6/8/2018 7:00 AM","460","475"
"6/8/2018 7:15 AM","598","614"
"6/8/2018 7:30 AM","705","719"
"6/8/2018 7:45 AM","748","764"
"6/8/2018 8:00 AM","823","842"
"6/8/2018 8:15 AM","1310","1330"
"6/8/2018 8:30 AM","1706","1745"
"6/8/2018 8:45 AM","2430","2457"
"6/8/2018 9:00 AM","2580","2627"
"6/8/2018 9:15 AM","2378","2412"
"6/8/2018 9:30 AM","2440","2467"
"6/8/2018 9:45 AM","2521","2565"
"6/8/2018 10:00 AM","3028","3086"
"6/8/2018 10:15 AM","3405","3469"
"6/8/2018 10:30 AM","3636","3713"
"6/8/2018 10:45 AM","2699","2857"
"6/8/2018 11:00 AM","2474","2558"
"6/8/2018 11:15 AM","1692","1728"
"6/8/2018 11:30 AM","2210","2303"
"6/8/2018 11:45 AM","1815","1862"
"6/8/2018 12:00 PM","3363","3417"
"6/8/2018 12:15 PM","3850","3885"
"6/8/2018 12:30 PM","2606","2655"
"6/8/2018 12:45 PM","3847","3844"
"6/8/2018 1:00 PM","4056","4143"
"6/8/2018 1:15 PM","3966","4032"
"6/8/2018 1:30 PM","3454","3505"
"6/8/2018 1:45 PM","3144","3162"
"6/8/2018 2:00 PM","3039","3022"
"6/8/2018 2:15 PM","2696","2739"
"6/8/2018 2:30 PM","2800","2864"
"6/8/2018 2:45 PM","2934","2973"
"6/8/2018 3:00 PM","2334","2370"
"6/8/2018 3:15 PM","2559","2600"
"6/8/2018 3:30 PM","2313","2323"
"6/8/2018 3:45 PM","1561","1577"
"6/8/2018 4:00 PM","843","870"
"6/8/2018 4:15 PM","607","634"
"6/8/2018 4:30 PM","426","448"
"6/8/2018 4:45 PM","826","861"
"6/8/2018 5:00 PM","1769","1706"
"6/8/2018 5:15 PM","1344","1398"
"6/8/2018 5:30 PM","1247","1291"
"6/8/2018 5:45 PM","1319","1378"
"6/8/2018 6:00 PM","1260","1283"
"6/8/2018 6:15 PM","748","790"
"6/8/2018 6:30 PM","466","486"
"6/8/2018 6:45 PM","271","293"
"6/8/2018 7:00 PM","195","214"
"6/8/2018 7:15 PM","136","155"
"6/8/2018 7:30 PM","80.6","98.9"
"6/8/2018 7:45 PM","32.6","50.6"
"6/8/2018 8:00 PM","24.4","38.4"
"6/8/2018 8:15 PM","-4.76","11.1"
"6/8/2018 8:30 PM","-12.4","0"
"6/8/2018 8:45 PM","-12.9","0"
"6/8/2018 9:00 PM","-12.9","0"
"6/8/2018 9:15 PM","-13.1","0"
"6/8/2018 9:30 PM","-13.1","0"
"6/8/2018 9:45 PM","-13","0"
"6/8/2018 10:00 PM","-12.9","0"
"6/8/2018 10:15 PM","-13","0"
"6/8/2018 10:30 PM","-12.9","0"
"6/8/2018 10:45 PM","-12.9","0"
"6/8/2018 11:00 PM","-12.9","0"
"6/8/2018 11:15 PM","-12.9","0"
"6/8/2018 11:30 PM","-12.9","0"
"6/8/2018 11:45 PM","-13","0"
