"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/21/2018 12:00 AM","-13.8","0"
"6/21/2018 12:15 AM","-13.8","0"
"6/21/2018 12:30 AM","-13.9","0"
"6/21/2018 12:45 AM","-13.8","0"
"6/21/2018 1:00 AM","-13.8","0"
"6/21/2018 1:15 AM","-13.8","0"
"6/21/2018 1:30 AM","-13.8","0"
"6/21/2018 1:45 AM","-13.8","0"
"6/21/2018 2:00 AM","-13.9","0"
"6/21/2018 2:15 AM","-13.9","0"
"6/21/2018 2:30 AM","-13.8","0"
"6/21/2018 2:45 AM","-13.8","0"
"6/21/2018 3:00 AM","-13.9","0"
"6/21/2018 3:15 AM","-13.9","0"
"6/21/2018 3:30 AM","-13.9","0"
"6/21/2018 3:45 AM","-13.8","0"
"6/21/2018 4:00 AM","-13.8","0"
"6/21/2018 4:15 AM","-13.9","0"
"6/21/2018 4:30 AM","-13.8","0"
"6/21/2018 4:45 AM","-13.8","0"
"6/21/2018 5:00 AM","-14.1","0"
"6/21/2018 5:15 AM","-14.3","0"
"6/21/2018 5:30 AM","-14.2","0"
"6/21/2018 5:45 AM","-14.2","0"
"6/21/2018 6:00 AM","-14.2","0"
"6/21/2018 6:15 AM","-14.4","0"
"6/21/2018 6:30 AM","-14.6","0"
"6/21/2018 6:45 AM","-10.9","4.43"
"6/21/2018 7:00 AM","26.9","45.5"
"6/21/2018 7:15 AM","44.5","61.4"
"6/21/2018 7:30 AM","27.4","42.9"
"6/21/2018 7:45 AM","41.8","59"
"6/21/2018 8:00 AM","132","151"
"6/21/2018 8:15 AM","284","300"
"6/21/2018 8:30 AM","537","554"
"6/21/2018 8:45 AM","492","508"
"6/21/2018 9:00 AM","234","248"
"6/21/2018 9:15 AM","270","286"
"6/21/2018 9:30 AM","509","525"
"6/21/2018 9:45 AM","535","555"
"6/21/2018 10:00 AM","869","885"
"6/21/2018 10:15 AM","679","694"
"6/21/2018 10:30 AM","1020","1042"
"6/21/2018 10:45 AM","1042","1056"
"6/21/2018 11:00 AM","1185","1209"
"6/21/2018 11:15 AM","1682","1704"
"6/21/2018 11:30 AM","2586","2645"
"6/21/2018 11:45 AM","2928","2995"
"6/21/2018 12:00 PM","3552","3582"
"6/21/2018 12:15 PM","3821","3882"
"6/21/2018 12:30 PM","4121","4227"
"6/21/2018 12:45 PM","2375","2379"
"6/21/2018 1:00 PM","1832","1867"
"6/21/2018 1:15 PM","1572","1565"
"6/21/2018 1:30 PM","2405","2419"
"6/21/2018 1:45 PM","1817","1843"
"6/21/2018 2:00 PM","859","890"
"6/21/2018 2:15 PM","2115","2184"
"6/21/2018 2:30 PM","4084","4141"
"6/21/2018 2:45 PM","2213","2255"
"6/21/2018 3:00 PM","398","423"
"6/21/2018 3:15 PM","99","119"
"6/21/2018 3:30 PM","346","366"
"6/21/2018 3:45 PM","993","1014"
"6/21/2018 4:00 PM","2735","2777"
"6/21/2018 4:15 PM","2906","2948"
"6/21/2018 4:30 PM","3492","3539"
"6/21/2018 4:45 PM","3033","3058"
"6/21/2018 5:00 PM","2384","2408"
"6/21/2018 5:15 PM","2098","2147"
"6/21/2018 5:30 PM","1761","1795"
"6/21/2018 5:45 PM","1519","1551"
"6/21/2018 6:00 PM","1267","1297"
"6/21/2018 6:15 PM","911","933"
"6/21/2018 6:30 PM","447","461"
"6/21/2018 6:45 PM","305","323"
"6/21/2018 7:00 PM","235","261"
"6/21/2018 7:15 PM","104","125"
"6/21/2018 7:30 PM","49.4","67.8"
"6/21/2018 7:45 PM","18.2","35.5"
"6/21/2018 8:00 PM","-11","5.75"
"6/21/2018 8:15 PM","-13.3","0"
"6/21/2018 8:30 PM","-13.4","0"
"6/21/2018 8:45 PM","-13","0"
"6/21/2018 9:00 PM","-13.1","0"
"6/21/2018 9:15 PM","-13.1","0"
"6/21/2018 9:30 PM","-13.1","0"
"6/21/2018 9:45 PM","-13.1","0"
"6/21/2018 10:00 PM","-13.1","0"
"6/21/2018 10:15 PM","-13.1","0"
"6/21/2018 10:30 PM","-13.2","0"
"6/21/2018 10:45 PM","-13.2","0"
"6/21/2018 11:00 PM","-13.3","0"
"6/21/2018 11:15 PM","-13.2","0"
"6/21/2018 11:30 PM","-13.2","0"
"6/21/2018 11:45 PM","-13.1","0"
