"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/4/2018 12:00 AM","-14","0"
"9/4/2018 12:15 AM","-14.1","0"
"9/4/2018 12:30 AM","-14","0"
"9/4/2018 12:45 AM","-14","0"
"9/4/2018 1:00 AM","-14","0"
"9/4/2018 1:15 AM","-14","0"
"9/4/2018 1:30 AM","-14","0"
"9/4/2018 1:45 AM","-14","0"
"9/4/2018 2:00 AM","-14.1","0"
"9/4/2018 2:15 AM","-14.1","0"
"9/4/2018 2:30 AM","-14","0"
"9/4/2018 2:45 AM","-14.1","0"
"9/4/2018 3:00 AM","-14","0"
"9/4/2018 3:15 AM","-14","0"
"9/4/2018 3:30 AM","-14","0"
"9/4/2018 3:45 AM","-14","0"
"9/4/2018 4:00 AM","-14.1","0"
"9/4/2018 4:15 AM","-14","0"
"9/4/2018 4:30 AM","-14.1","0"
"9/4/2018 4:45 AM","-14","0"
"9/4/2018 5:00 AM","-13.9","0"
"9/4/2018 5:15 AM","-13.9","0"
"9/4/2018 5:30 AM","-14","0"
"9/4/2018 5:45 AM","-14.1","0"
"9/4/2018 6:00 AM","-14.6","0"
"9/4/2018 6:15 AM","-12.6","1.23"
"9/4/2018 6:30 AM","24.5","42.4"
"9/4/2018 6:45 AM","89.6","108"
"9/4/2018 7:00 AM","215","233"
"9/4/2018 7:15 AM","404","422"
"9/4/2018 7:30 AM","632","651"
"9/4/2018 7:45 AM","842","859"
"9/4/2018 8:00 AM","1230","1252"
"9/4/2018 8:15 AM","1522","1550"
"9/4/2018 8:30 AM","1826","1856"
"9/4/2018 8:45 AM","2096","2129"
"9/4/2018 9:00 AM","2352","2387"
"9/4/2018 9:15 AM","2590","2629"
"9/4/2018 9:30 AM","2819","2859"
"9/4/2018 9:45 AM","3042","3085"
"9/4/2018 10:00 AM","3226","3272"
"9/4/2018 10:15 AM","3404","3453"
"9/4/2018 10:30 AM","3560","3614"
"9/4/2018 10:45 AM","3731","3794"
"9/4/2018 11:00 AM","3007","3215"
"9/4/2018 11:15 AM","3436","3510"
"9/4/2018 11:30 AM","1529","1617"
"9/4/2018 11:45 AM","4357","4407"
"9/4/2018 12:00 PM","4348","4429"
"9/4/2018 12:15 PM","3468","3674"
"9/4/2018 12:30 PM","3558","3623"
"9/4/2018 12:45 PM","4058","4110"
"9/4/2018 1:00 PM","2982","2961"
"9/4/2018 1:15 PM","4490","4553"
"9/4/2018 1:30 PM","4233","4127"
"9/4/2018 1:45 PM","2806","3212"
"9/4/2018 2:00 PM","4067","4003"
"9/4/2018 2:15 PM","3474","3479"
"9/4/2018 2:30 PM","2395","2481"
"9/4/2018 2:45 PM","1481","1519"
"9/4/2018 3:00 PM","3173","3035"
"9/4/2018 3:15 PM","2631","2738"
"9/4/2018 3:30 PM","3331","3349"
"9/4/2018 3:45 PM","1800","1783"
"9/4/2018 4:00 PM","1420","1497"
"9/4/2018 4:15 PM","1299","1199"
"9/4/2018 4:30 PM","2204","2161"
"9/4/2018 4:45 PM","1570","1598"
"9/4/2018 5:00 PM","1624","1667"
"9/4/2018 5:15 PM","1378","1409"
"9/4/2018 5:30 PM","1094","1123"
"9/4/2018 5:45 PM","860","888"
"9/4/2018 6:00 PM","571","599"
"9/4/2018 6:15 PM","328","356"
"9/4/2018 6:30 PM","166","192"
"9/4/2018 6:45 PM","60.2","87.3"
"9/4/2018 7:00 PM","12.3","36.9"
"9/4/2018 7:15 PM","-15.1","5.53"
"9/4/2018 7:30 PM","-14.1","0"
"9/4/2018 7:45 PM","-13.7","0"
"9/4/2018 8:00 PM","-13.5","0"
"9/4/2018 8:15 PM","-13.6","0"
"9/4/2018 8:30 PM","-13.6","0"
"9/4/2018 8:45 PM","-13.6","0"
"9/4/2018 9:00 PM","-13.7","0"
"9/4/2018 9:15 PM","-13.6","0"
"9/4/2018 9:30 PM","-13.7","0"
"9/4/2018 9:45 PM","-13.7","0"
"9/4/2018 10:00 PM","-13.7","0"
"9/4/2018 10:15 PM","-13.8","0"
"9/4/2018 10:30 PM","-13.9","0"
"9/4/2018 10:45 PM","-14","0"
"9/4/2018 11:00 PM","-13.9","0"
"9/4/2018 11:15 PM","-14","0"
"9/4/2018 11:30 PM","-13.9","0"
"9/4/2018 11:45 PM","-14","0"
