"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/9/2019 12:00 AM","-10.4","0"
"2/9/2019 12:15 AM","-10.4","0"
"2/9/2019 12:30 AM","-10.4","0"
"2/9/2019 12:45 AM","-10.4","0"
"2/9/2019 1:00 AM","-10.4","0"
"2/9/2019 1:15 AM","-10.4","0"
"2/9/2019 1:30 AM","-10.3","0"
"2/9/2019 1:45 AM","-10.4","0"
"2/9/2019 2:00 AM","-10.4","0"
"2/9/2019 2:15 AM","-10.9","0"
"2/9/2019 2:30 AM","-10.4","0"
"2/9/2019 2:45 AM","-10.8","0"
"2/9/2019 3:00 AM","-17.9","0"
"2/9/2019 3:15 AM","-12.9","0"
"2/9/2019 3:30 AM","-12.4","0"
"2/9/2019 3:45 AM","-13.8","0"
"2/9/2019 4:00 AM","-29.1","0"
"2/9/2019 4:15 AM","-16.2","0"
"2/9/2019 4:30 AM","-17.2","0"
"2/9/2019 4:45 AM","-17.3","0"
"2/9/2019 5:00 AM","-17.4","0"
"2/9/2019 5:15 AM","-17.2","0"
"2/9/2019 5:30 AM","-17.8","0"
"2/9/2019 5:45 AM","-16.7","0"
"2/9/2019 6:00 AM","-16.5","0"
"2/9/2019 6:15 AM","-18.2","0"
"2/9/2019 6:30 AM","-16.4","0.221"
"2/9/2019 6:45 AM","-2.99","14.9"
"2/9/2019 7:00 AM","61.6","80.2"
"2/9/2019 7:15 AM","223","239"
"2/9/2019 7:30 AM","440","456"
"2/9/2019 7:45 AM","654","671"
"2/9/2019 8:00 AM","888","905"
"2/9/2019 8:15 AM","1224","1241"
"2/9/2019 8:30 AM","1591","1612"
"2/9/2019 8:45 AM","1881","1905"
"2/9/2019 9:00 AM","2108","2136"
"2/9/2019 9:15 AM","2294","2325"
"2/9/2019 9:30 AM","2460","2495"
"2/9/2019 9:45 AM","2615","2654"
"2/9/2019 10:00 AM","2755","2799"
"2/9/2019 10:15 AM","2885","2931"
"2/9/2019 10:30 AM","2986","3035"
"2/9/2019 10:45 AM","3073","3126"
"2/9/2019 11:00 AM","3101","3154"
"2/9/2019 11:15 AM","3100","3154"
"2/9/2019 11:30 AM","3103","3155"
"2/9/2019 11:45 AM","3103","3157"
"2/9/2019 12:00 PM","3104","3157"
"2/9/2019 12:15 PM","3103","3157"
"2/9/2019 12:30 PM","3104","3157"
"2/9/2019 12:45 PM","3102","3156"
"2/9/2019 1:00 PM","3064","3118"
"2/9/2019 1:15 PM","2933","2989"
"2/9/2019 1:30 PM","2867","2911"
"2/9/2019 1:45 PM","2676","2698"
"2/9/2019 2:00 PM","2530","2604"
"2/9/2019 2:15 PM","2372","2411"
"2/9/2019 2:30 PM","1791","1830"
"2/9/2019 2:45 PM","1853","1883"
"2/9/2019 3:00 PM","1810","1840"
"2/9/2019 3:15 PM","1524","1541"
"2/9/2019 3:30 PM","1038","1054"
"2/9/2019 3:45 PM","825","843"
"2/9/2019 4:00 PM","621","633"
"2/9/2019 4:15 PM","363","376"
"2/9/2019 4:30 PM","206","219"
"2/9/2019 4:45 PM","103","116"
"2/9/2019 5:00 PM","33","46.7"
"2/9/2019 5:15 PM","-4.61","8.92"
"2/9/2019 5:30 PM","-14.7","0"
"2/9/2019 5:45 PM","-12.7","0"
"2/9/2019 6:00 PM","-12.4","0"
"2/9/2019 6:15 PM","-12.3","0"
"2/9/2019 6:30 PM","-12.1","0"
"2/9/2019 6:45 PM","-13.9","0"
"2/9/2019 7:00 PM","-13","0"
"2/9/2019 7:15 PM","-14.2","0"
"2/9/2019 7:30 PM","-14.2","0"
"2/9/2019 7:45 PM","-12.6","0"
"2/9/2019 8:00 PM","-13","0"
"2/9/2019 8:15 PM","-12.2","0"
"2/9/2019 8:30 PM","-13.8","0"
"2/9/2019 8:45 PM","-11.8","0"
"2/9/2019 9:00 PM","-12.7","0"
"2/9/2019 9:15 PM","-12.3","0"
"2/9/2019 9:30 PM","-12.5","0"
"2/9/2019 9:45 PM","-12.6","0"
"2/9/2019 10:00 PM","-10.2","0"
"2/9/2019 10:15 PM","-10.2","0"
"2/9/2019 10:30 PM","-10.2","0"
"2/9/2019 10:45 PM","-10.2","0"
"2/9/2019 11:00 PM","-10.2","0"
"2/9/2019 11:15 PM","-10.3","0"
"2/9/2019 11:30 PM","-10.3","0"
"2/9/2019 11:45 PM","-10.2","0"
