"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/5/2017 12:00 AM","-13.8","0"
"8/5/2017 12:15 AM","-13.8","0"
"8/5/2017 12:30 AM","-13.8","0"
"8/5/2017 12:45 AM","-13.8","0"
"8/5/2017 1:00 AM","-13.7","0"
"8/5/2017 1:15 AM","-13.7","0"
"8/5/2017 1:30 AM","-13.7","0"
"8/5/2017 1:45 AM","-13.7","0"
"8/5/2017 2:00 AM","-13.8","0"
"8/5/2017 2:15 AM","-13.8","0"
"8/5/2017 2:30 AM","-13.4","0"
"8/5/2017 2:45 AM","-13.3","0"
"8/5/2017 3:00 AM","-13.1","0"
"8/5/2017 3:15 AM","-13.1","0"
"8/5/2017 3:30 AM","-13.2","0"
"8/5/2017 3:45 AM","-12.8","0"
"8/5/2017 4:00 AM","-12.7","0"
"8/5/2017 4:15 AM","-12.7","0"
"8/5/2017 4:30 AM","-12.7","0"
"8/5/2017 4:45 AM","-12.9","0"
"8/5/2017 5:00 AM","-12.2","0"
"8/5/2017 5:15 AM","-11.7","0"
"8/5/2017 5:30 AM","-12","0"
"8/5/2017 5:45 AM","-8.46","4.76"
"8/5/2017 6:00 AM","23.4","37.2"
"8/5/2017 6:15 AM","76.3","90"
"8/5/2017 6:30 AM","150","163"
"8/5/2017 6:45 AM","285","298"
"8/5/2017 7:00 AM","491","503"
"8/5/2017 7:15 AM","755","768"
"8/5/2017 7:30 AM","1019","1029"
"8/5/2017 7:45 AM","1235","1246"
"8/5/2017 8:00 AM","1549","1561"
"8/5/2017 8:15 AM","1755","1767"
"8/5/2017 8:30 AM","2091","2106"
"8/5/2017 8:45 AM","2478","2500"
"8/5/2017 9:00 AM","2797","2822"
"8/5/2017 9:15 AM","3030","3062"
"8/5/2017 9:30 AM","3201","3223"
"8/5/2017 9:45 AM","3117","3160"
"8/5/2017 10:00 AM","3427","3360"
"8/5/2017 10:15 AM","3026","3131"
"8/5/2017 10:30 AM","3922","3985"
"8/5/2017 10:45 AM","3814","3892"
"8/5/2017 11:00 AM","3980","4025"
"8/5/2017 11:15 AM","4351","4335"
"8/5/2017 11:30 AM","4473","4531"
"8/5/2017 11:45 AM","4125","4162"
"8/5/2017 12:00 PM","3755","3791"
"8/5/2017 12:15 PM","2993","3013"
"8/5/2017 12:30 PM","3341","3444"
"8/5/2017 12:45 PM","3310","3356"
"8/5/2017 1:00 PM","3561","3548"
"8/5/2017 1:15 PM","3328","3385"
"8/5/2017 1:30 PM","3665","3666"
"8/5/2017 1:45 PM","3452","3537"
"8/5/2017 2:00 PM","3215","3240"
"8/5/2017 2:15 PM","2433","2471"
"8/5/2017 2:30 PM","2650","2689"
"8/5/2017 2:45 PM","2536","2558"
"8/5/2017 3:00 PM","2568","2614"
"8/5/2017 3:15 PM","2560","2615"
"8/5/2017 3:30 PM","1983","2002"
"8/5/2017 3:45 PM","2162","2205"
"8/5/2017 4:00 PM","1853","1877"
"8/5/2017 4:15 PM","1761","1780"
"8/5/2017 4:30 PM","1365","1384"
"8/5/2017 4:45 PM","1101","1120"
"8/5/2017 5:00 PM","982","1002"
"8/5/2017 5:15 PM","1037","1057"
"8/5/2017 5:30 PM","1577","1558"
"8/5/2017 5:45 PM","1577","1555"
"8/5/2017 6:00 PM","1126","1143"
"8/5/2017 6:15 PM","459","476"
"8/5/2017 6:30 PM","586","602"
"8/5/2017 6:45 PM","416","436"
"8/5/2017 7:00 PM","259","278"
"8/5/2017 7:15 PM","156","173"
"8/5/2017 7:30 PM","104","124"
"8/5/2017 7:45 PM","20.1","37.9"
"8/5/2017 8:00 PM","-12.3","2.91"
"8/5/2017 8:15 PM","-13.8","0"
"8/5/2017 8:30 PM","-13.8","0"
"8/5/2017 8:45 PM","-13.6","0"
"8/5/2017 9:00 PM","-13.6","0"
"8/5/2017 9:15 PM","-13.5","0"
"8/5/2017 9:30 PM","-13.7","0"
"8/5/2017 9:45 PM","-13.7","0"
"8/5/2017 10:00 PM","-13.7","0"
"8/5/2017 10:15 PM","-13.8","0"
"8/5/2017 10:30 PM","-13.8","0"
"8/5/2017 10:45 PM","-13.8","0"
"8/5/2017 11:00 PM","-13.6","0"
"8/5/2017 11:15 PM","-13.7","0"
"8/5/2017 11:30 PM","-13.7","0"
"8/5/2017 11:45 PM","-13.6","0"
