"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/5/2018 12:00 AM","-9.77","0"
"10/5/2018 12:15 AM","-9.74","0"
"10/5/2018 12:30 AM","-9.68","0"
"10/5/2018 12:45 AM","-9.76","0"
"10/5/2018 1:00 AM","-9.72","0"
"10/5/2018 1:15 AM","-9.71","0"
"10/5/2018 1:30 AM","-9.74","0"
"10/5/2018 1:45 AM","-9.76","0"
"10/5/2018 2:00 AM","-9.79","0"
"10/5/2018 2:15 AM","-9.7","0"
"10/5/2018 2:30 AM","-9.78","0"
"10/5/2018 2:45 AM","-9.82","0"
"10/5/2018 3:00 AM","-9.82","0"
"10/5/2018 3:15 AM","-9.78","0"
"10/5/2018 3:30 AM","-9.79","0"
"10/5/2018 3:45 AM","-9.72","0"
"10/5/2018 4:00 AM","-9.7","0"
"10/5/2018 4:15 AM","-9.63","0"
"10/5/2018 4:30 AM","-9.62","0"
"10/5/2018 4:45 AM","-9.6","0"
"10/5/2018 5:00 AM","-9.69","0"
"10/5/2018 5:15 AM","-9.77","0"
"10/5/2018 5:30 AM","-9.75","0"
"10/5/2018 5:45 AM","-9.76","0"
"10/5/2018 6:00 AM","-9.63","0"
"10/5/2018 6:15 AM","-9.72","0"
"10/5/2018 6:30 AM","-10.2","0"
"10/5/2018 6:45 AM","-10.2","0"
"10/5/2018 7:00 AM","-4.28","8.37"
"10/5/2018 7:15 AM","-6.92","6.48"
"10/5/2018 7:30 AM","70.5","83.9"
"10/5/2018 7:45 AM","188","201"
"10/5/2018 8:00 AM","248","260"
"10/5/2018 8:15 AM","153","168"
"10/5/2018 8:30 AM","197","210"
"10/5/2018 8:45 AM","139","154"
"10/5/2018 9:00 AM","170","184"
"10/5/2018 9:15 AM","282","293"
"10/5/2018 9:30 AM","499","515"
"10/5/2018 9:45 AM","399","411"
"10/5/2018 10:00 AM","304","314"
"10/5/2018 10:15 AM","676","687"
"10/5/2018 10:30 AM","978","992"
"10/5/2018 10:45 AM","1051","1058"
"10/5/2018 11:00 AM","572","591"
"10/5/2018 11:15 AM","961","967"
"10/5/2018 11:30 AM","929","943"
"10/5/2018 11:45 AM","2287","2228"
"10/5/2018 12:00 PM","2880","2897"
"10/5/2018 12:15 PM","3344","3419"
"10/5/2018 12:30 PM","2782","2902"
"10/5/2018 12:45 PM","2957","3128"
"10/5/2018 1:00 PM","1541","1557"
"10/5/2018 1:15 PM","2069","2076"
"10/5/2018 1:30 PM","3585","3496"
"10/5/2018 1:45 PM","2496","2321"
"10/5/2018 2:00 PM","1314","1333"
"10/5/2018 2:15 PM","1121","1154"
"10/5/2018 2:30 PM","1407","1428"
"10/5/2018 2:45 PM","1184","1192"
"10/5/2018 3:00 PM","747","782"
"10/5/2018 3:15 PM","640","667"
"10/5/2018 3:30 PM","805","828"
"10/5/2018 3:45 PM","1417","1424"
"10/5/2018 4:00 PM","889","958"
"10/5/2018 4:15 PM","773","802"
"10/5/2018 4:30 PM","692","716"
"10/5/2018 4:45 PM","503","525"
"10/5/2018 5:00 PM","388","409"
"10/5/2018 5:15 PM","633","667"
"10/5/2018 5:30 PM","410","429"
"10/5/2018 5:45 PM","108","129"
"10/5/2018 6:00 PM","44","63"
"10/5/2018 6:15 PM","3.96","21.4"
"10/5/2018 6:30 PM","-13","2.54"
"10/5/2018 6:45 PM","-13.4","0"
"10/5/2018 7:00 PM","-13.2","0"
"10/5/2018 7:15 PM","-13.4","0"
"10/5/2018 7:30 PM","-13.5","0"
"10/5/2018 7:45 PM","-13.6","0"
"10/5/2018 8:00 PM","-13.6","0"
"10/5/2018 8:15 PM","-13.5","0"
"10/5/2018 8:30 PM","-13.4","0"
"10/5/2018 8:45 PM","-13.5","0"
"10/5/2018 9:00 PM","-13.6","0"
"10/5/2018 9:15 PM","-13.6","0"
"10/5/2018 9:30 PM","-13.6","0"
"10/5/2018 9:45 PM","-13.6","0"
"10/5/2018 10:00 PM","-13.5","0"
"10/5/2018 10:15 PM","-13.4","0"
"10/5/2018 10:30 PM","-13.5","0"
"10/5/2018 10:45 PM","-13.5","0"
"10/5/2018 11:00 PM","-13.5","0"
"10/5/2018 11:15 PM","-13.5","0"
"10/5/2018 11:30 PM","-13.4","0"
"10/5/2018 11:45 PM","-13.3","0"
