"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/25/2017 12:00 AM","-10.1","0"
"10/25/2017 12:15 AM","-13.7","0"
"10/25/2017 12:30 AM","-10.2","0"
"10/25/2017 12:45 AM","-10.2","0"
"10/25/2017 1:00 AM","-10.1","0"
"10/25/2017 1:15 AM","-11.3","0"
"10/25/2017 1:30 AM","-11.3","0"
"10/25/2017 1:45 AM","-10.1","0"
"10/25/2017 2:00 AM","-9.99","0"
"10/25/2017 2:15 AM","-11.4","0"
"10/25/2017 2:30 AM","-13.6","0"
"10/25/2017 2:45 AM","-11.3","0"
"10/25/2017 3:00 AM","-12.5","0"
"10/25/2017 3:15 AM","-11.3","0"
"10/25/2017 3:30 AM","-10.7","0"
"10/25/2017 3:45 AM","-12.4","0"
"10/25/2017 4:00 AM","-15.7","0"
"10/25/2017 4:15 AM","-13","0"
"10/25/2017 4:30 AM","-14.5","0"
"10/25/2017 4:45 AM","-12.3","0"
"10/25/2017 5:00 AM","-12.1","0"
"10/25/2017 5:15 AM","-13.2","0"
"10/25/2017 5:30 AM","-12.4","0"
"10/25/2017 5:45 AM","-12.4","0"
"10/25/2017 6:00 AM","-13.3","0"
"10/25/2017 6:15 AM","-12.7","0"
"10/25/2017 6:30 AM","-14","0"
"10/25/2017 6:45 AM","-11.9","0"
"10/25/2017 7:00 AM","-11.3","0.447"
"10/25/2017 7:15 AM","1.39","16.9"
"10/25/2017 7:30 AM","71.2","84.6"
"10/25/2017 7:45 AM","218","231"
"10/25/2017 8:00 AM","340","359"
"10/25/2017 8:15 AM","485","495"
"10/25/2017 8:30 AM","741","759"
"10/25/2017 8:45 AM","768","789"
"10/25/2017 9:00 AM","1346","1392"
"10/25/2017 9:15 AM","794","775"
"10/25/2017 9:30 AM","503","514"
"10/25/2017 9:45 AM","643","653"
"10/25/2017 10:00 AM","1209","1219"
"10/25/2017 10:15 AM","1067","1077"
"10/25/2017 10:30 AM","1104","1116"
"10/25/2017 10:45 AM","1094","1105"
"10/25/2017 11:00 AM","732","740"
"10/25/2017 11:15 AM","526","542"
"10/25/2017 11:30 AM","642","670"
"10/25/2017 11:45 AM","779","792"
"10/25/2017 12:00 PM","1089","1103"
"10/25/2017 12:15 PM","1140","1153"
"10/25/2017 12:30 PM","1181","1266"
"10/25/2017 12:45 PM","933","1090"
"10/25/2017 1:00 PM","901","1111"
"10/25/2017 1:15 PM","846","900"
"10/25/2017 1:30 PM","1331","1240"
"10/25/2017 1:45 PM","1140","1591"
"10/25/2017 2:00 PM","951","1243"
"10/25/2017 2:15 PM","666","677"
"10/25/2017 2:30 PM","565","561"
"10/25/2017 2:45 PM","405","418"
"10/25/2017 3:00 PM","1178","1183"
"10/25/2017 3:15 PM","1360","1395"
"10/25/2017 3:30 PM","1848","1730"
"10/25/2017 3:45 PM","1880","1903"
"10/25/2017 4:00 PM","2280","2378"
"10/25/2017 4:15 PM","1921","1944"
"10/25/2017 4:30 PM","1195","1200"
"10/25/2017 4:45 PM","811","820"
"10/25/2017 5:00 PM","535","546"
"10/25/2017 5:15 PM","306","317"
"10/25/2017 5:30 PM","89","103"
"10/25/2017 5:45 PM","16.4","29.2"
"10/25/2017 6:00 PM","-8.01","3.78"
"10/25/2017 6:15 PM","-10.5","0"
"10/25/2017 6:30 PM","-10.1","0"
"10/25/2017 6:45 PM","-9.85","0"
"10/25/2017 7:00 PM","-9.9","0"
"10/25/2017 7:15 PM","-9.97","0"
"10/25/2017 7:30 PM","-10","0"
"10/25/2017 7:45 PM","-9.99","0"
"10/25/2017 8:00 PM","-10","0"
"10/25/2017 8:15 PM","-10","0"
"10/25/2017 8:30 PM","-9.97","0"
"10/25/2017 8:45 PM","-9.97","0"
"10/25/2017 9:00 PM","-10","0"
"10/25/2017 9:15 PM","-10.1","0"
"10/25/2017 9:30 PM","-10.1","0"
"10/25/2017 9:45 PM","-10","0"
"10/25/2017 10:00 PM","-10.2","0"
"10/25/2017 10:15 PM","-10.2","0"
"10/25/2017 10:30 PM","-10.1","0"
"10/25/2017 10:45 PM","-10.1","0"
"10/25/2017 11:00 PM","-10.2","0"
"10/25/2017 11:15 PM","-10.3","0"
"10/25/2017 11:30 PM","-10.1","0"
"10/25/2017 11:45 PM","-9.99","0"
