"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"12/2/2018 12:00 AM","-9.86","0"
"12/2/2018 12:15 AM","-9.81","0"
"12/2/2018 12:30 AM","-9.77","0"
"12/2/2018 12:45 AM","-9.79","0"
"12/2/2018 1:00 AM","-9.89","0"
"12/2/2018 1:15 AM","-9.89","0"
"12/2/2018 1:30 AM","-9.97","0"
"12/2/2018 1:45 AM","-9.96","0"
"12/2/2018 2:00 AM","-9.91","0"
"12/2/2018 2:15 AM","-9.83","0"
"12/2/2018 2:30 AM","-9.8","0"
"12/2/2018 2:45 AM","-9.86","0"
"12/2/2018 3:00 AM","-12.3","0"
"12/2/2018 3:15 AM","-10.4","0"
"12/2/2018 3:30 AM","-10.4","0"
"12/2/2018 3:45 AM","-9.83","0"
"12/2/2018 4:00 AM","-14.9","0"
"12/2/2018 4:15 AM","-11.3","0"
"12/2/2018 4:30 AM","-9.95","0"
"12/2/2018 4:45 AM","-9.88","0"
"12/2/2018 5:00 AM","-11","0"
"12/2/2018 5:15 AM","-10.2","0"
"12/2/2018 5:30 AM","-9.86","0"
"12/2/2018 5:45 AM","-11.1","0"
"12/2/2018 6:00 AM","-9.92","0"
"12/2/2018 6:15 AM","-11.2","0"
"12/2/2018 6:30 AM","-15.6","0"
"12/2/2018 6:45 AM","-6.18","7.44"
"12/2/2018 7:00 AM","25.6","38.6"
"12/2/2018 7:15 AM","49.3","64.9"
"12/2/2018 7:30 AM","19.4","32"
"12/2/2018 7:45 AM","104","118"
"12/2/2018 8:00 AM","107","121"
"12/2/2018 8:15 AM","355","368"
"12/2/2018 8:30 AM","533","544"
"12/2/2018 8:45 AM","430","441"
"12/2/2018 9:00 AM","401","413"
"12/2/2018 9:15 AM","255","267"
"12/2/2018 9:30 AM","170","183"
"12/2/2018 9:45 AM","307","321"
"12/2/2018 10:00 AM","433","445"
"12/2/2018 10:15 AM","452","464"
"12/2/2018 10:30 AM","367","381"
"12/2/2018 10:45 AM","441","454"
"12/2/2018 11:00 AM","465","477"
"12/2/2018 11:15 AM","358","369"
"12/2/2018 11:30 AM","346","360"
"12/2/2018 11:45 AM","620","632"
"12/2/2018 12:00 PM","551","560"
"12/2/2018 12:15 PM","288","300"
"12/2/2018 12:30 PM","459","468"
"12/2/2018 12:45 PM","364","379"
"12/2/2018 1:00 PM","381","393"
"12/2/2018 1:15 PM","238","252"
"12/2/2018 1:30 PM","331","343"
"12/2/2018 1:45 PM","381","398"
"12/2/2018 2:00 PM","282","297"
"12/2/2018 2:15 PM","177","187"
"12/2/2018 2:30 PM","211","219"
"12/2/2018 2:45 PM","101","117"
"12/2/2018 3:00 PM","101","112"
"12/2/2018 3:15 PM","121","134"
"12/2/2018 3:30 PM","70.5","84.6"
"12/2/2018 3:45 PM","35.9","49.4"
"12/2/2018 4:00 PM","-2.15","12.2"
"12/2/2018 4:15 PM","-10.4","2.61"
"12/2/2018 4:30 PM","-13.3","0"
"12/2/2018 4:45 PM","-16.8","0"
"12/2/2018 5:00 PM","-12.7","0"
"12/2/2018 5:15 PM","-11.6","0"
"12/2/2018 5:30 PM","-11.1","0"
"12/2/2018 5:45 PM","-12.3","0"
"12/2/2018 6:00 PM","-11.3","0"
"12/2/2018 6:15 PM","-11.3","0"
"12/2/2018 6:30 PM","-16.2","0"
"12/2/2018 6:45 PM","-11.3","0"
"12/2/2018 7:00 PM","-10.3","0"
"12/2/2018 7:15 PM","-12.5","0"
"12/2/2018 7:30 PM","-12.6","0"
"12/2/2018 7:45 PM","-14.8","0"
"12/2/2018 8:00 PM","-14.3","0"
"12/2/2018 8:15 PM","-13.6","0"
"12/2/2018 8:30 PM","-13.7","0"
"12/2/2018 8:45 PM","-13.2","0"
"12/2/2018 9:00 PM","-11","0"
"12/2/2018 9:15 PM","-11.5","0"
"12/2/2018 9:30 PM","-10.9","0"
"12/2/2018 9:45 PM","-11.2","0"
"12/2/2018 10:00 PM","-9.94","0"
"12/2/2018 10:15 PM","-9.97","0"
"12/2/2018 10:30 PM","-9.97","0"
"12/2/2018 10:45 PM","-9.94","0"
"12/2/2018 11:00 PM","-10.1","0"
"12/2/2018 11:15 PM","-10","0"
"12/2/2018 11:30 PM","-10","0"
"12/2/2018 11:45 PM","-10","0"
