"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/13/2019 12:00 AM","-10.1","0"
"1/13/2019 12:15 AM","-10.1","0"
"1/13/2019 12:30 AM","-10.1","0"
"1/13/2019 12:45 AM","-10","0"
"1/13/2019 1:00 AM","-10.1","0"
"1/13/2019 1:15 AM","-10.1","0"
"1/13/2019 1:30 AM","-10.2","0"
"1/13/2019 1:45 AM","-10.1","0"
"1/13/2019 2:00 AM","-10.1","0"
"1/13/2019 2:15 AM","-10.1","0"
"1/13/2019 2:30 AM","-10.1","0"
"1/13/2019 2:45 AM","-10.2","0"
"1/13/2019 3:00 AM","-16","0"
"1/13/2019 3:15 AM","-12.3","0"
"1/13/2019 3:30 AM","-11.8","0"
"1/13/2019 3:45 AM","-12.4","0"
"1/13/2019 4:00 AM","-22.5","0"
"1/13/2019 4:15 AM","-16","0"
"1/13/2019 4:30 AM","-15","0"
"1/13/2019 4:45 AM","-16.6","0"
"1/13/2019 5:00 AM","-15.6","0"
"1/13/2019 5:15 AM","-14.6","0"
"1/13/2019 5:30 AM","-13.9","0"
"1/13/2019 5:45 AM","-15.5","0"
"1/13/2019 6:00 AM","-14.4","0"
"1/13/2019 6:15 AM","-14.5","0"
"1/13/2019 6:30 AM","-13.4","0"
"1/13/2019 6:45 AM","-15.1","0"
"1/13/2019 7:00 AM","-15.7","0"
"1/13/2019 7:15 AM","-16.2","0"
"1/13/2019 7:30 AM","-13.8","0"
"1/13/2019 7:45 AM","-14.9","0"
"1/13/2019 8:00 AM","-14.9","1.1"
"1/13/2019 8:15 AM","-10.9","4.31"
"1/13/2019 8:30 AM","-4.8","10.3"
"1/13/2019 8:45 AM","-1.56","14.5"
"1/13/2019 9:00 AM","0.757","16.4"
"1/13/2019 9:15 AM","2.8","18.8"
"1/13/2019 9:30 AM","5.95","21.5"
"1/13/2019 9:45 AM","6.75","22.2"
"1/13/2019 10:00 AM","6.05","21.4"
"1/13/2019 10:15 AM","4.64","20.4"
"1/13/2019 10:30 AM","3.29","17.6"
"1/13/2019 10:45 AM","4.82","20.4"
"1/13/2019 11:00 AM","6.59","22"
"1/13/2019 11:15 AM","12","27.7"
"1/13/2019 11:30 AM","7.51","22.2"
"1/13/2019 11:45 AM","2.92","17.6"
"1/13/2019 12:00 PM","14.8","30"
"1/13/2019 12:15 PM","22.7","37.8"
"1/13/2019 12:30 PM","26.5","40.9"
"1/13/2019 12:45 PM","11","25.5"
"1/13/2019 1:00 PM","1.42","16.4"
"1/13/2019 1:15 PM","-2.31","13.5"
"1/13/2019 1:30 PM","-1.56","13.2"
"1/13/2019 1:45 PM","-2.77","12.6"
"1/13/2019 2:00 PM","-0.703","14.7"
"1/13/2019 2:15 PM","-6.88","7.6"
"1/13/2019 2:30 PM","-1.94","12.7"
"1/13/2019 2:45 PM","0.997","16.3"
"1/13/2019 3:00 PM","-3.04","11.3"
"1/13/2019 3:15 PM","-8.2","5.48"
"1/13/2019 3:30 PM","-12","3.29"
"1/13/2019 3:45 PM","-12.8","1.95"
"1/13/2019 4:00 PM","-14.9","0.145"
"1/13/2019 4:15 PM","-14.7","0"
"1/13/2019 4:30 PM","-13","0"
"1/13/2019 4:45 PM","-13.4","0"
"1/13/2019 5:00 PM","-14.5","0"
"1/13/2019 5:15 PM","-12.6","0"
"1/13/2019 5:30 PM","-14.1","0"
"1/13/2019 5:45 PM","-14.6","0"
"1/13/2019 6:00 PM","-13.7","0"
"1/13/2019 6:15 PM","-12.8","0"
"1/13/2019 6:30 PM","-13.6","0"
"1/13/2019 6:45 PM","-11.8","0"
"1/13/2019 7:00 PM","-14.2","0"
"1/13/2019 7:15 PM","-11.8","0"
"1/13/2019 7:30 PM","-14.6","0"
"1/13/2019 7:45 PM","-13.1","0"
"1/13/2019 8:00 PM","-13.3","0"
"1/13/2019 8:15 PM","-14.6","0"
"1/13/2019 8:30 PM","-12.2","0"
"1/13/2019 8:45 PM","-14.4","0"
"1/13/2019 9:00 PM","-10.9","0"
"1/13/2019 9:15 PM","-12.9","0"
"1/13/2019 9:30 PM","-14.2","0"
"1/13/2019 9:45 PM","-12.6","0"
"1/13/2019 10:00 PM","-10.1","0"
"1/13/2019 10:15 PM","-10.1","0"
"1/13/2019 10:30 PM","-10.1","0"
"1/13/2019 10:45 PM","-10.1","0"
"1/13/2019 11:00 PM","-10.1","0"
"1/13/2019 11:15 PM","-10.1","0"
"1/13/2019 11:30 PM","-10.2","0"
"1/13/2019 11:45 PM","-10.2","0"
