"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/5/2019 12:00 AM","-12.4","0"
"6/5/2019 12:15 AM","-12.4","0"
"6/5/2019 12:30 AM","-12.4","0"
"6/5/2019 12:45 AM","-12.4","0"
"6/5/2019 1:00 AM","-12.5","0"
"6/5/2019 1:15 AM","-12.5","0"
"6/5/2019 1:30 AM","-12.5","0"
"6/5/2019 1:45 AM","-12.5","0"
"6/5/2019 2:00 AM","-12.4","0"
"6/5/2019 2:15 AM","-12.5","0"
"6/5/2019 2:30 AM","-12.5","0"
"6/5/2019 2:45 AM","-12.5","0"
"6/5/2019 3:00 AM","-12.5","0"
"6/5/2019 3:15 AM","-12.5","0"
"6/5/2019 3:30 AM","-12.5","0"
"6/5/2019 3:45 AM","-12.5","0"
"6/5/2019 4:00 AM","-12.5","0"
"6/5/2019 4:15 AM","-12.5","0"
"6/5/2019 4:30 AM","-12.4","0"
"6/5/2019 4:45 AM","-12.4","0"
"6/5/2019 5:00 AM","-12.9","0"
"6/5/2019 5:15 AM","-12.9","0"
"6/5/2019 5:30 AM","-13","0"
"6/5/2019 5:45 AM","0.928","16.1"
"6/5/2019 6:00 AM","89.7","107"
"6/5/2019 6:15 AM","205","221"
"6/5/2019 6:30 AM","305","320"
"6/5/2019 6:45 AM","394","413"
"6/5/2019 7:00 AM","606","619"
"6/5/2019 7:15 AM","645","659"
"6/5/2019 7:30 AM","436","451"
"6/5/2019 7:45 AM","1369","1405"
"6/5/2019 8:00 AM","1712","1728"
"6/5/2019 8:15 AM","1770","1811"
"6/5/2019 8:30 AM","2224","2255"
"6/5/2019 8:45 AM","2659","2660"
"6/5/2019 9:00 AM","1622","1645"
"6/5/2019 9:15 AM","1514","1538"
"6/5/2019 9:30 AM","2060","2106"
"6/5/2019 9:45 AM","1507","1535"
"6/5/2019 10:00 AM","2657","2643"
"6/5/2019 10:15 AM","2482","2503"
"6/5/2019 10:30 AM","3801","4040"
"6/5/2019 10:45 AM","3765","3804"
"6/5/2019 11:00 AM","4185","4249"
"6/5/2019 11:15 AM","4379","4444"
"6/5/2019 11:30 AM","4464","4532"
"6/5/2019 11:45 AM","4550","4540"
"6/5/2019 12:00 PM","3504","3561"
"6/5/2019 12:15 PM","2639","2674"
"6/5/2019 12:30 PM","966","989"
"6/5/2019 12:45 PM","500","529"
"6/5/2019 1:00 PM","691","718"
"6/5/2019 1:15 PM","1286","1323"
"6/5/2019 1:30 PM","3916","3996"
"6/5/2019 1:45 PM","4171","4240"
"6/5/2019 2:00 PM","3117","3229"
"6/5/2019 2:15 PM","3940","3946"
"6/5/2019 2:30 PM","4160","4171"
"6/5/2019 2:45 PM","4087","4147"
"6/5/2019 3:00 PM","3946","4010"
"6/5/2019 3:15 PM","3162","3242"
"6/5/2019 3:30 PM","1998","2038"
"6/5/2019 3:45 PM","1169","1196"
"6/5/2019 4:00 PM","657","683"
"6/5/2019 4:15 PM","290","316"
"6/5/2019 4:30 PM","114","141"
"6/5/2019 4:45 PM","121","150"
"6/5/2019 5:00 PM","92.1","120"
"6/5/2019 5:15 PM","115","139"
"6/5/2019 5:30 PM","179","201"
"6/5/2019 5:45 PM","230","250"
"6/5/2019 6:00 PM","250","270"
"6/5/2019 6:15 PM","279","298"
"6/5/2019 6:30 PM","255","274"
"6/5/2019 6:45 PM","215","234"
"6/5/2019 7:00 PM","176","195"
"6/5/2019 7:15 PM","96.9","116"
"6/5/2019 7:30 PM","20.5","38.5"
"6/5/2019 7:45 PM","-0.743","15.9"
"6/5/2019 8:00 PM","-13","0.896"
"6/5/2019 8:15 PM","-13","0"
"6/5/2019 8:30 PM","-13","0"
"6/5/2019 8:45 PM","-12.7","0"
"6/5/2019 9:00 PM","-12.5","0"
"6/5/2019 9:15 PM","-12.5","0"
"6/5/2019 9:30 PM","-12.6","0"
"6/5/2019 9:45 PM","-12.6","0"
"6/5/2019 10:00 PM","-12.6","0"
"6/5/2019 10:15 PM","-12.6","0"
"6/5/2019 10:30 PM","-12.7","0"
"6/5/2019 10:45 PM","-12.7","0"
"6/5/2019 11:00 PM","-12.7","0"
"6/5/2019 11:15 PM","-12.7","0"
"6/5/2019 11:30 PM","-12.7","0"
"6/5/2019 11:45 PM","-12.7","0"
