"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/4/2019 12:00 AM","-9.89","0"
"4/4/2019 12:15 AM","-9.81","0"
"4/4/2019 12:30 AM","-9.85","0"
"4/4/2019 12:45 AM","-9.87","0"
"4/4/2019 1:00 AM","-9.81","0"
"4/4/2019 1:15 AM","-9.84","0"
"4/4/2019 1:30 AM","-9.85","0"
"4/4/2019 1:45 AM","-9.86","0"
"4/4/2019 2:00 AM","-9.9","0"
"4/4/2019 2:15 AM","-9.92","0"
"4/4/2019 2:30 AM","-9.94","0"
"4/4/2019 2:45 AM","-9.88","0"
"4/4/2019 3:00 AM","-9.99","0"
"4/4/2019 3:15 AM","-9.89","0"
"4/4/2019 3:30 AM","-9.86","0"
"4/4/2019 3:45 AM","-9.88","0"
"4/4/2019 4:00 AM","-9.9","0"
"4/4/2019 4:15 AM","-9.92","0"
"4/4/2019 4:30 AM","-9.89","0"
"4/4/2019 4:45 AM","-9.91","0"
"4/4/2019 5:00 AM","-10.2","0"
"4/4/2019 5:15 AM","-12","0"
"4/4/2019 5:30 AM","-11.7","0"
"4/4/2019 5:45 AM","-12.2","0"
"4/4/2019 6:00 AM","-10.8","0"
"4/4/2019 6:15 AM","-10.9","0"
"4/4/2019 6:30 AM","-11","0.983"
"4/4/2019 6:45 AM","27.5","41.4"
"4/4/2019 7:00 AM","93.9","108"
"4/4/2019 7:15 AM","149","163"
"4/4/2019 7:30 AM","262","275"
"4/4/2019 7:45 AM","533","547"
"4/4/2019 8:00 AM","723","736"
"4/4/2019 8:15 AM","833","845"
"4/4/2019 8:30 AM","1024","1036"
"4/4/2019 8:45 AM","1495","1522"
"4/4/2019 9:00 AM","1901","1918"
"4/4/2019 9:15 AM","1813","1823"
"4/4/2019 9:30 AM","1942","1961"
"4/4/2019 9:45 AM","1140","1153"
"4/4/2019 10:00 AM","1147","1162"
"4/4/2019 10:15 AM","1797","1816"
"4/4/2019 10:30 AM","1932","1948"
"4/4/2019 10:45 AM","1561","1577"
"4/4/2019 11:00 AM","1565","1582"
"4/4/2019 11:15 AM","1632","1649"
"4/4/2019 11:30 AM","2102","2124"
"4/4/2019 11:45 AM","1903","1922"
"4/4/2019 12:00 PM","2266","2292"
"4/4/2019 12:15 PM","1858","1875"
"4/4/2019 12:30 PM","1505","1522"
"4/4/2019 12:45 PM","1537","1553"
"4/4/2019 1:00 PM","1305","1321"
"4/4/2019 1:15 PM","1280","1295"
"4/4/2019 1:30 PM","1505","1522"
"4/4/2019 1:45 PM","1301","1316"
"4/4/2019 2:00 PM","1100","1115"
"4/4/2019 2:15 PM","932","946"
"4/4/2019 2:30 PM","786","801"
"4/4/2019 2:45 PM","802","817"
"4/4/2019 3:00 PM","841","854"
"4/4/2019 3:15 PM","514","528"
"4/4/2019 3:30 PM","574","588"
"4/4/2019 3:45 PM","505","518"
"4/4/2019 4:00 PM","251","265"
"4/4/2019 4:15 PM","264","278"
"4/4/2019 4:30 PM","163","176"
"4/4/2019 4:45 PM","149","164"
"4/4/2019 5:00 PM","209","224"
"4/4/2019 5:15 PM","203","218"
"4/4/2019 5:30 PM","258","273"
"4/4/2019 5:45 PM","175","189"
"4/4/2019 6:00 PM","128","142"
"4/4/2019 6:15 PM","39.3","52.5"
"4/4/2019 6:30 PM","31.2","45.3"
"4/4/2019 6:45 PM","7.82","21.2"
"4/4/2019 7:00 PM","-9.14","3.18"
"4/4/2019 7:15 PM","-10.3","0"
"4/4/2019 7:30 PM","-10.3","0"
"4/4/2019 7:45 PM","-9.76","0"
"4/4/2019 8:00 PM","-9.83","0"
"4/4/2019 8:15 PM","-9.81","0"
"4/4/2019 8:30 PM","-9.83","0"
"4/4/2019 8:45 PM","-9.84","0"
"4/4/2019 9:00 PM","-9.9","0"
"4/4/2019 9:15 PM","-9.95","0"
"4/4/2019 9:30 PM","-9.9","0"
"4/4/2019 9:45 PM","-9.96","0"
"4/4/2019 10:00 PM","-9.92","0"
"4/4/2019 10:15 PM","-9.93","0"
"4/4/2019 10:30 PM","-9.92","0"
"4/4/2019 10:45 PM","-9.96","0"
"4/4/2019 11:00 PM","-10","0"
"4/4/2019 11:15 PM","-9.97","0"
"4/4/2019 11:30 PM","-9.98","0"
"4/4/2019 11:45 PM","-9.93","0"
