"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/30/2018 12:00 AM","-10.3","0"
"7/30/2018 12:15 AM","-10.3","0"
"7/30/2018 12:30 AM","-10.2","0"
"7/30/2018 12:45 AM","-10.2","0"
"7/30/2018 1:00 AM","-10.2","0"
"7/30/2018 1:15 AM","-10.1","0"
"7/30/2018 1:30 AM","-9.84","0"
"7/30/2018 1:45 AM","-9.79","0"
"7/30/2018 2:00 AM","-9.78","0"
"7/30/2018 2:15 AM","-9.43","0"
"7/30/2018 2:30 AM","-9.43","0"
"7/30/2018 2:45 AM","-9.48","0"
"7/30/2018 3:00 AM","-9.41","0"
"7/30/2018 3:15 AM","-9.42","0"
"7/30/2018 3:30 AM","-9.35","0"
"7/30/2018 3:45 AM","-9.49","0"
"7/30/2018 4:00 AM","-9.48","0"
"7/30/2018 4:15 AM","-9.4","0"
"7/30/2018 4:30 AM","-9.44","0"
"7/30/2018 4:45 AM","-9.37","0"
"7/30/2018 5:00 AM","-9.34","0"
"7/30/2018 5:15 AM","-9.27","0"
"7/30/2018 5:30 AM","-9.7","0"
"7/30/2018 5:45 AM","-9.86","0"
"7/30/2018 6:00 AM","-9.86","0"
"7/30/2018 6:15 AM","-9.92","0"
"7/30/2018 6:30 AM","-9.88","0"
"7/30/2018 6:45 AM","56.2","70.3"
"7/30/2018 7:00 AM","141","154"
"7/30/2018 7:15 AM","316","330"
"7/30/2018 7:30 AM","388","400"
"7/30/2018 7:45 AM","201","214"
"7/30/2018 8:00 AM","330","342"
"7/30/2018 8:15 AM","285","298"
"7/30/2018 8:30 AM","317","328"
"7/30/2018 8:45 AM","435","451"
"7/30/2018 9:00 AM","606","618"
"7/30/2018 9:15 AM","905","911"
"7/30/2018 9:30 AM","984","996"
"7/30/2018 9:45 AM","1551","1564"
"7/30/2018 10:00 AM","1276","1298"
"7/30/2018 10:15 AM","1161","1176"
"7/30/2018 10:30 AM","917","935"
"7/30/2018 10:45 AM","792","803"
"7/30/2018 11:00 AM","885","905"
"7/30/2018 11:15 AM","1154","1174"
"7/30/2018 11:30 AM","1517","1541"
"7/30/2018 11:45 AM","2681","2708"
"7/30/2018 12:00 PM","2502","2488"
"7/30/2018 12:15 PM","2066","2090"
"7/30/2018 12:30 PM","4122","4220"
"7/30/2018 12:45 PM","3468","3435"
"7/30/2018 1:00 PM","2924","2984"
"7/30/2018 1:15 PM","2492","2552"
"7/30/2018 1:30 PM","3681","3790"
"7/30/2018 1:45 PM","2758","2843"
"7/30/2018 2:00 PM","3355","3424"
"7/30/2018 2:15 PM","3327","3372"
"7/30/2018 2:30 PM","1499","1554"
"7/30/2018 2:45 PM","945","960"
"7/30/2018 3:00 PM","842","866"
"7/30/2018 3:15 PM","1508","1527"
"7/30/2018 3:30 PM","2118","2161"
"7/30/2018 3:45 PM","3348","3381"
"7/30/2018 4:00 PM","1671","1787"
"7/30/2018 4:15 PM","1490","1430"
"7/30/2018 4:30 PM","2988","3006"
"7/30/2018 4:45 PM","1908","1894"
"7/30/2018 5:00 PM","833","864"
"7/30/2018 5:15 PM","971","1027"
"7/30/2018 5:30 PM","1191","1208"
"7/30/2018 5:45 PM","1363","1412"
"7/30/2018 6:00 PM","1210","1235"
"7/30/2018 6:15 PM","899","919"
"7/30/2018 6:30 PM","673","693"
"7/30/2018 6:45 PM","372","394"
"7/30/2018 7:00 PM","354","376"
"7/30/2018 7:15 PM","136","156"
"7/30/2018 7:30 PM","78.6","98.7"
"7/30/2018 7:45 PM","11","27.9"
"7/30/2018 8:00 PM","-2.81","14.4"
"7/30/2018 8:15 PM","-13.6","0.043"
"7/30/2018 8:30 PM","-13.5","0"
"7/30/2018 8:45 PM","-13","0"
"7/30/2018 9:00 PM","-13.1","0"
"7/30/2018 9:15 PM","-13.2","0"
"7/30/2018 9:30 PM","-13.2","0"
"7/30/2018 9:45 PM","-13.2","0"
"7/30/2018 10:00 PM","-13.1","0"
"7/30/2018 10:15 PM","-13.2","0"
"7/30/2018 10:30 PM","-13.2","0"
"7/30/2018 10:45 PM","-13.2","0"
"7/30/2018 11:00 PM","-13.1","0"
"7/30/2018 11:15 PM","-13.2","0"
"7/30/2018 11:30 PM","-13.2","0"
"7/30/2018 11:45 PM","-13.2","0"
