"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/12/2019 12:00 AM","-12.6","0"
"7/12/2019 12:15 AM","-12.5","0"
"7/12/2019 12:30 AM","-12.6","0"
"7/12/2019 12:45 AM","-12.5","0"
"7/12/2019 1:00 AM","-12.5","0"
"7/12/2019 1:15 AM","-12.5","0"
"7/12/2019 1:30 AM","-12.5","0"
"7/12/2019 1:45 AM","-12.6","0"
"7/12/2019 2:00 AM","-12.6","0"
"7/12/2019 2:15 AM","-12.6","0"
"7/12/2019 2:30 AM","-12.6","0"
"7/12/2019 2:45 AM","-12.6","0"
"7/12/2019 3:00 AM","-12.6","0"
"7/12/2019 3:15 AM","-12.6","0"
"7/12/2019 3:30 AM","-12.7","0"
"7/12/2019 3:45 AM","-12.6","0"
"7/12/2019 4:00 AM","-12.6","0"
"7/12/2019 4:15 AM","-12.6","0"
"7/12/2019 4:30 AM","-12.6","0"
"7/12/2019 4:45 AM","-12.7","0"
"7/12/2019 5:00 AM","-13.2","0"
"7/12/2019 5:15 AM","-13.2","0"
"7/12/2019 5:30 AM","2.24","17.2"
"7/12/2019 5:45 AM","43","57.8"
"7/12/2019 6:00 AM","85.8","101"
"7/12/2019 6:15 AM","132","147"
"7/12/2019 6:30 AM","219","233"
"7/12/2019 6:45 AM","381","395"
"7/12/2019 7:00 AM","591","605"
"7/12/2019 7:15 AM","816","832"
"7/12/2019 7:30 AM","1118","1127"
"7/12/2019 7:45 AM","1417","1434"
"7/12/2019 8:00 AM","1728","1746"
"7/12/2019 8:15 AM","2029","2052"
"7/12/2019 8:30 AM","2315","2340"
"7/12/2019 8:45 AM","2592","2620"
"7/12/2019 9:00 AM","2854","2886"
"7/12/2019 9:15 AM","3091","3126"
"7/12/2019 9:30 AM","3302","3341"
"7/12/2019 9:45 AM","3488","3530"
"7/12/2019 10:00 AM","3624","3669"
"7/12/2019 10:15 AM","3745","3792"
"7/12/2019 10:30 AM","3833","3883"
"7/12/2019 10:45 AM","3922","3974"
"7/12/2019 11:00 AM","3996","4050"
"7/12/2019 11:15 AM","4071","4128"
"7/12/2019 11:30 AM","4122","4184"
"7/12/2019 11:45 AM","4159","4223"
"7/12/2019 12:00 PM","4164","4222"
"7/12/2019 12:15 PM","4155","4215"
"7/12/2019 12:30 PM","4170","4221"
"7/12/2019 12:45 PM","4164","4214"
"7/12/2019 1:00 PM","4149","4207"
"7/12/2019 1:15 PM","4153","4220"
"7/12/2019 1:30 PM","4135","4194"
"7/12/2019 1:45 PM","4108","4164"
"7/12/2019 2:00 PM","4078","4141"
"7/12/2019 2:15 PM","4046","4104"
"7/12/2019 2:30 PM","3985","4045"
"7/12/2019 2:45 PM","3899","3956"
"7/12/2019 3:00 PM","3818","3874"
"7/12/2019 3:15 PM","3725","3777"
"7/12/2019 3:30 PM","3599","3647"
"7/12/2019 3:45 PM","3370","3428"
"7/12/2019 4:00 PM","3282","3326"
"7/12/2019 4:15 PM","3040","3081"
"7/12/2019 4:30 PM","2799","2838"
"7/12/2019 4:45 PM","2511","2536"
"7/12/2019 5:00 PM","2260","2289"
"7/12/2019 5:15 PM","2073","2103"
"7/12/2019 5:30 PM","1768","1797"
"7/12/2019 5:45 PM","1486","1512"
"7/12/2019 6:00 PM","1195","1220"
"7/12/2019 6:15 PM","904","929"
"7/12/2019 6:30 PM","641","666"
"7/12/2019 6:45 PM","405","429"
"7/12/2019 7:00 PM","226","252"
"7/12/2019 7:15 PM","123","148"
"7/12/2019 7:30 PM","72.6","94"
"7/12/2019 7:45 PM","36.5","56.8"
"7/12/2019 8:00 PM","17.9","35.7"
"7/12/2019 8:15 PM","-5.47","12"
"7/12/2019 8:30 PM","-13.8","0"
"7/12/2019 8:45 PM","-13.6","0"
"7/12/2019 9:00 PM","-13.2","0"
"7/12/2019 9:15 PM","-13.2","0"
"7/12/2019 9:30 PM","-13.2","0"
"7/12/2019 9:45 PM","-13.2","0"
"7/12/2019 10:00 PM","-13.2","0"
"7/12/2019 10:15 PM","-13.3","0"
"7/12/2019 10:30 PM","-13.4","0"
"7/12/2019 10:45 PM","-13.2","0"
"7/12/2019 11:00 PM","-13.2","0"
"7/12/2019 11:15 PM","-13.1","0"
"7/12/2019 11:30 PM","-13.2","0"
"7/12/2019 11:45 PM","-13.2","0"
