"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/29/2018 12:00 AM","-9.97","0"
"10/29/2018 12:15 AM","-9.93","0"
"10/29/2018 12:30 AM","-9.85","0"
"10/29/2018 12:45 AM","-9.89","0"
"10/29/2018 1:00 AM","-9.96","0"
"10/29/2018 1:15 AM","-9.96","0"
"10/29/2018 1:30 AM","-10","0"
"10/29/2018 1:45 AM","-9.97","0"
"10/29/2018 2:00 AM","-10","0"
"10/29/2018 2:15 AM","-10","0"
"10/29/2018 2:30 AM","-10.1","0"
"10/29/2018 2:45 AM","-10","0"
"10/29/2018 3:00 AM","-9.95","0"
"10/29/2018 3:15 AM","-10","0"
"10/29/2018 3:30 AM","-9.98","0"
"10/29/2018 3:45 AM","-10.1","0"
"10/29/2018 4:00 AM","-16.2","0"
"10/29/2018 4:15 AM","-9.94","0"
"10/29/2018 4:30 AM","-11.2","0"
"10/29/2018 4:45 AM","-12.5","0"
"10/29/2018 5:00 AM","-14.9","0"
"10/29/2018 5:15 AM","-9.98","0"
"10/29/2018 5:30 AM","-13.8","0"
"10/29/2018 5:45 AM","-11","0"
"10/29/2018 6:00 AM","-12.9","0"
"10/29/2018 6:15 AM","-10.1","0"
"10/29/2018 6:30 AM","-10.7","0"
"10/29/2018 6:45 AM","-14.2","0"
"10/29/2018 7:00 AM","-11.3","0.787"
"10/29/2018 7:15 AM","9.65","25"
"10/29/2018 7:30 AM","102","116"
"10/29/2018 7:45 AM","312","327"
"10/29/2018 8:00 AM","575","589"
"10/29/2018 8:15 AM","876","893"
"10/29/2018 8:30 AM","1308","1324"
"10/29/2018 8:45 AM","1775","1792"
"10/29/2018 9:00 AM","2168","2189"
"10/29/2018 9:15 AM","2479","2504"
"10/29/2018 9:30 AM","2748","2778"
"10/29/2018 9:45 AM","2985","3016"
"10/29/2018 10:00 AM","3210","3246"
"10/29/2018 10:15 AM","3414","3454"
"10/29/2018 10:30 AM","3581","3626"
"10/29/2018 10:45 AM","3758","3804"
"10/29/2018 11:00 AM","3889","3937"
"10/29/2018 11:15 AM","3996","4046"
"10/29/2018 11:30 AM","4081","4132"
"10/29/2018 11:45 AM","4156","4207"
"10/29/2018 12:00 PM","4185","4239"
"10/29/2018 12:15 PM","4190","4243"
"10/29/2018 12:30 PM","4043","3906"
"10/29/2018 12:45 PM","4158","4211"
"10/29/2018 1:00 PM","4117","4173"
"10/29/2018 1:15 PM","4069","4123"
"10/29/2018 1:30 PM","3992","4047"
"10/29/2018 1:45 PM","3898","3949"
"10/29/2018 2:00 PM","3775","3825"
"10/29/2018 2:15 PM","3572","3625"
"10/29/2018 2:30 PM","3324","3346"
"10/29/2018 2:45 PM","3083","3087"
"10/29/2018 3:00 PM","3077","3112"
"10/29/2018 3:15 PM","2869","2904"
"10/29/2018 3:30 PM","2563","2595"
"10/29/2018 3:45 PM","2288","2314"
"10/29/2018 4:00 PM","1889","1906"
"10/29/2018 4:15 PM","1304","1287"
"10/29/2018 4:30 PM","1022","1041"
"10/29/2018 4:45 PM","710","732"
"10/29/2018 5:00 PM","463","478"
"10/29/2018 5:15 PM","180","194"
"10/29/2018 5:30 PM","23.7","40.9"
"10/29/2018 5:45 PM","-2.57","13.7"
"10/29/2018 6:00 PM","-14.3","0"
"10/29/2018 6:15 PM","-13.7","0"
"10/29/2018 6:30 PM","-13.4","0"
"10/29/2018 6:45 PM","-13.4","0"
"10/29/2018 7:00 PM","-13.4","0"
"10/29/2018 7:15 PM","-13.6","0"
"10/29/2018 7:30 PM","-13.5","0"
"10/29/2018 7:45 PM","-13.5","0"
"10/29/2018 8:00 PM","-13.6","0"
"10/29/2018 8:15 PM","-13.5","0"
"10/29/2018 8:30 PM","-13.5","0"
"10/29/2018 8:45 PM","-12.9","0"
"10/29/2018 9:00 PM","-12.1","0"
"10/29/2018 9:15 PM","-12.1","0"
"10/29/2018 9:30 PM","-11.7","0"
"10/29/2018 9:45 PM","-11","0"
"10/29/2018 10:00 PM","-9.9","0"
"10/29/2018 10:15 PM","-9.85","0"
"10/29/2018 10:30 PM","-9.95","0"
"10/29/2018 10:45 PM","-10.1","0"
"10/29/2018 11:00 PM","-10","0"
"10/29/2018 11:15 PM","-9.89","0"
"10/29/2018 11:30 PM","-9.95","0"
"10/29/2018 11:45 PM","-9.88","0"
