"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/24/2019 12:00 AM","-9.85","0"
"2/24/2019 12:15 AM","-9.86","0"
"2/24/2019 12:30 AM","-9.86","0"
"2/24/2019 12:45 AM","-9.82","0"
"2/24/2019 1:00 AM","-9.85","0"
"2/24/2019 1:15 AM","-9.76","0"
"2/24/2019 1:30 AM","-9.78","0"
"2/24/2019 1:45 AM","-9.82","0"
"2/24/2019 2:00 AM","-9.9","0"
"2/24/2019 2:15 AM","-9.84","0"
"2/24/2019 2:30 AM","-9.9","0"
"2/24/2019 2:45 AM","-10","0"
"2/24/2019 3:00 AM","-12.9","0"
"2/24/2019 3:15 AM","-11","0"
"2/24/2019 3:30 AM","-11.5","0"
"2/24/2019 3:45 AM","-11.1","0"
"2/24/2019 4:00 AM","-16.1","0"
"2/24/2019 4:15 AM","-13.5","0"
"2/24/2019 4:30 AM","-14.3","0"
"2/24/2019 4:45 AM","-15","0"
"2/24/2019 5:00 AM","-14.4","0"
"2/24/2019 5:15 AM","-13.6","0"
"2/24/2019 5:30 AM","-13.9","0"
"2/24/2019 5:45 AM","-13.9","0"
"2/24/2019 6:00 AM","-14.7","0"
"2/24/2019 6:15 AM","-13.9","0"
"2/24/2019 6:30 AM","-14.7","0"
"2/24/2019 6:45 AM","-8.2","8.17"
"2/24/2019 7:00 AM","21.4","37"
"2/24/2019 7:15 AM","34","50.7"
"2/24/2019 7:30 AM","52.6","68.2"
"2/24/2019 7:45 AM","82.9","99.3"
"2/24/2019 8:00 AM","149","167"
"2/24/2019 8:15 AM","240","257"
"2/24/2019 8:30 AM","178","193"
"2/24/2019 8:45 AM","144","161"
"2/24/2019 9:00 AM","230","245"
"2/24/2019 9:15 AM","335","356"
"2/24/2019 9:30 AM","579","648"
"2/24/2019 9:45 AM","1657","1718"
"2/24/2019 10:00 AM","2166","2187"
"2/24/2019 10:15 AM","2187","2307"
"2/24/2019 10:30 AM","2208","2103"
"2/24/2019 10:45 AM","2800","2803"
"2/24/2019 11:00 AM","2328","2441"
"2/24/2019 11:15 AM","2823","2873"
"2/24/2019 11:30 AM","2816","2731"
"2/24/2019 11:45 AM","2434","2606"
"2/24/2019 12:00 PM","2623","2628"
"2/24/2019 12:15 PM","2907","2951"
"2/24/2019 12:30 PM","2897","2933"
"2/24/2019 12:45 PM","2117","2255"
"2/24/2019 1:00 PM","2730","2759"
"2/24/2019 1:15 PM","2690","2822"
"2/24/2019 1:30 PM","3092","3145"
"2/24/2019 1:45 PM","2897","3048"
"2/24/2019 2:00 PM","2809","2988"
"2/24/2019 2:15 PM","2120","2238"
"2/24/2019 2:30 PM","2705","2640"
"2/24/2019 2:45 PM","2392","2369"
"2/24/2019 3:00 PM","2069","2106"
"2/24/2019 3:15 PM","1884","1933"
"2/24/2019 3:30 PM","1244","1221"
"2/24/2019 3:45 PM","1474","1459"
"2/24/2019 4:00 PM","1113","1149"
"2/24/2019 4:15 PM","1006","989"
"2/24/2019 4:30 PM","548","573"
"2/24/2019 4:45 PM","335","347"
"2/24/2019 5:00 PM","162","174"
"2/24/2019 5:15 PM","43.2","57.9"
"2/24/2019 5:30 PM","0.699","16.7"
"2/24/2019 5:45 PM","-16.8","0.855"
"2/24/2019 6:00 PM","-12.5","0"
"2/24/2019 6:15 PM","-13.8","0"
"2/24/2019 6:30 PM","-13.1","0"
"2/24/2019 6:45 PM","-13.9","0"
"2/24/2019 7:00 PM","-14","0"
"2/24/2019 7:15 PM","-15.5","0"
"2/24/2019 7:30 PM","-13.7","0"
"2/24/2019 7:45 PM","-15.2","0"
"2/24/2019 8:00 PM","-16.8","0"
"2/24/2019 8:15 PM","-14.2","0"
"2/24/2019 8:30 PM","-13","0"
"2/24/2019 8:45 PM","-15","0"
"2/24/2019 9:00 PM","-12.5","0"
"2/24/2019 9:15 PM","-14.3","0"
"2/24/2019 9:30 PM","-13.4","0"
"2/24/2019 9:45 PM","-13.9","0"
"2/24/2019 10:00 PM","-10.3","0"
"2/24/2019 10:15 PM","-10.4","0"
"2/24/2019 10:30 PM","-10.3","0"
"2/24/2019 10:45 PM","-10.4","0"
"2/24/2019 11:00 PM","-10.4","0"
"2/24/2019 11:15 PM","-9.9","0"
"2/24/2019 11:30 PM","-8.98","0"
"2/24/2019 11:45 PM","-10.2","0"
