"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/19/2017 12:00 AM","null","0"
"6/19/2017 12:15 AM","null","0"
"6/19/2017 12:30 AM","null","0"
"6/19/2017 12:45 AM","null","0"
"6/19/2017 1:00 AM","null","0"
"6/19/2017 1:15 AM","null","0"
"6/19/2017 1:30 AM","null","0"
"6/19/2017 1:45 AM","null","0"
"6/19/2017 2:00 AM","null","0"
"6/19/2017 2:15 AM","null","0"
"6/19/2017 2:30 AM","null","0"
"6/19/2017 2:45 AM","null","0"
"6/19/2017 3:00 AM","null","0"
"6/19/2017 3:15 AM","null","0"
"6/19/2017 3:30 AM","null","0"
"6/19/2017 3:45 AM","null","0"
"6/19/2017 4:00 AM","null","0"
"6/19/2017 4:15 AM","null","0"
"6/19/2017 4:30 AM","null","0"
"6/19/2017 4:45 AM","null","0"
"6/19/2017 5:00 AM","null","0"
"6/19/2017 5:15 AM","null","0"
"6/19/2017 5:30 AM","null","8.24"
"6/19/2017 5:45 AM","null","29.4"
"6/19/2017 6:00 AM","null","44.5"
"6/19/2017 6:15 AM","null","78"
"6/19/2017 6:30 AM","null","115"
"6/19/2017 6:45 AM","null","139"
"6/19/2017 7:00 AM","null","163"
"6/19/2017 7:15 AM","null","328"
"6/19/2017 7:30 AM","null","426"
"6/19/2017 7:45 AM","null","541"
"6/19/2017 8:00 AM","null","676"
"6/19/2017 8:15 AM","null","739"
"6/19/2017 8:30 AM","null","849"
"6/19/2017 8:45 AM","null","872"
"6/19/2017 9:00 AM","null","1015"
"6/19/2017 9:15 AM","null","1096"
"6/19/2017 9:30 AM","null","1182"
"6/19/2017 9:45 AM","null","1260"
"6/19/2017 10:00 AM","null","1312"
"6/19/2017 10:15 AM","null","1385"
"6/19/2017 10:30 AM","null","1245"
"6/19/2017 10:45 AM","null","1569"
"6/19/2017 11:00 AM","null","1182"
"6/19/2017 11:15 AM","null","1581"
"6/19/2017 11:30 AM","null","1066"
"6/19/2017 11:45 AM","null","1519"
"6/19/2017 12:00 PM","null","1578"
"6/19/2017 12:15 PM","null","1554"
"6/19/2017 12:30 PM","null","1533"
"6/19/2017 12:45 PM","null","1579"
"6/19/2017 1:00 PM","null","1580"
"6/19/2017 1:15 PM","null","1367"
"6/19/2017 1:30 PM","null","1433"
"6/19/2017 1:45 PM","null","1553"
"6/19/2017 2:00 PM","null","1026"
"6/19/2017 2:15 PM","null","1220"
"6/19/2017 2:30 PM","null","1547"
"6/19/2017 2:45 PM","null","1492"
"6/19/2017 3:00 PM","null","1434"
"6/19/2017 3:15 PM","null","1435"
"6/19/2017 3:30 PM","null","1200"
"6/19/2017 3:45 PM","null","1247"
"6/19/2017 4:00 PM","null","1031"
"6/19/2017 4:15 PM","null","1187"
"6/19/2017 4:30 PM","null","1071"
"6/19/2017 4:45 PM","null","947"
"6/19/2017 5:00 PM","null","858"
"6/19/2017 5:15 PM","null","593"
"6/19/2017 5:30 PM","null","679"
"6/19/2017 5:45 PM","null","545"
"6/19/2017 6:00 PM","null","433"
"6/19/2017 6:15 PM","null","331"
"6/19/2017 6:30 PM","null","235"
"6/19/2017 6:45 PM","null","181"
"6/19/2017 7:00 PM","null","120"
"6/19/2017 7:15 PM","null","64.7"
"6/19/2017 7:30 PM","null","24.8"
"6/19/2017 7:45 PM","null","15.9"
"6/19/2017 8:00 PM","null","7.17"
"6/19/2017 8:15 PM","null","28.5"
"6/19/2017 8:30 PM","null","1.37"
"6/19/2017 8:45 PM","null","0"
"6/19/2017 9:00 PM","null","0"
"6/19/2017 9:15 PM","null","0"
"6/19/2017 9:30 PM","null","0"
"6/19/2017 9:45 PM","null","0"
"6/19/2017 10:00 PM","null","0"
"6/19/2017 10:15 PM","null","0"
"6/19/2017 10:30 PM","null","0"
"6/19/2017 10:45 PM","null","0"
"6/19/2017 11:00 PM","null","0"
"6/19/2017 11:15 PM","null","0"
"6/19/2017 11:30 PM","null","0"
"6/19/2017 11:45 PM","null","0"
