"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/12/2019 12:00 AM","-13.3","0"
"9/12/2019 12:15 AM","-13.3","0"
"9/12/2019 12:30 AM","-13.3","0"
"9/12/2019 12:45 AM","-13.3","0"
"9/12/2019 1:00 AM","-13.4","0"
"9/12/2019 1:15 AM","-13.4","0"
"9/12/2019 1:30 AM","-13.4","0"
"9/12/2019 1:45 AM","-13.4","0"
"9/12/2019 2:00 AM","-13.4","0"
"9/12/2019 2:15 AM","-13.4","0"
"9/12/2019 2:30 AM","-13.5","0"
"9/12/2019 2:45 AM","-13.4","0"
"9/12/2019 3:00 AM","-13.4","0"
"9/12/2019 3:15 AM","-13.4","0"
"9/12/2019 3:30 AM","-13.3","0"
"9/12/2019 3:45 AM","-13.4","0"
"9/12/2019 4:00 AM","-13.4","0"
"9/12/2019 4:15 AM","-13.4","0"
"9/12/2019 4:30 AM","-13.4","0"
"9/12/2019 4:45 AM","-13.4","0"
"9/12/2019 5:00 AM","-13.4","0"
"9/12/2019 5:15 AM","-13.3","0"
"9/12/2019 5:30 AM","-13.3","0"
"9/12/2019 5:45 AM","-13.3","0"
"9/12/2019 6:00 AM","-13.7","0"
"9/12/2019 6:15 AM","-13.9","0"
"9/12/2019 6:30 AM","5.37","22.4"
"9/12/2019 6:45 AM","49.7","67.1"
"9/12/2019 7:00 AM","157","174"
"9/12/2019 7:15 AM","290","305"
"9/12/2019 7:30 AM","424","441"
"9/12/2019 7:45 AM","627","633"
"9/12/2019 8:00 AM","946","953"
"9/12/2019 8:15 AM","1784","1796"
"9/12/2019 8:30 AM","1456","1496"
"9/12/2019 8:45 AM","2030","2072"
"9/12/2019 9:00 AM","2352","2382"
"9/12/2019 9:15 AM","2581","2614"
"9/12/2019 9:30 AM","2820","2855"
"9/12/2019 9:45 AM","3052","3091"
"9/12/2019 10:00 AM","3230","3270"
"9/12/2019 10:15 AM","3393","3436"
"9/12/2019 10:30 AM","3560","3605"
"9/12/2019 10:45 AM","3686","3734"
"9/12/2019 11:00 AM","3821","3873"
"9/12/2019 11:15 AM","3922","3976"
"9/12/2019 11:30 AM","3996","4053"
"9/12/2019 11:45 AM","4064","4122"
"9/12/2019 12:00 PM","4114","4173"
"9/12/2019 12:15 PM","3666","3734"
"9/12/2019 12:30 PM","4308","4374"
"9/12/2019 12:45 PM","3814","3784"
"9/12/2019 1:00 PM","3541","3611"
"9/12/2019 1:15 PM","3929","3961"
"9/12/2019 1:30 PM","4113","4155"
"9/12/2019 1:45 PM","4038","4110"
"9/12/2019 2:00 PM","3390","3411"
"9/12/2019 2:15 PM","3037","3084"
"9/12/2019 2:30 PM","3016","3052"
"9/12/2019 2:45 PM","3259","3327"
"9/12/2019 3:00 PM","2409","2506"
"9/12/2019 3:15 PM","3260","3329"
"9/12/2019 3:30 PM","2442","2492"
"9/12/2019 3:45 PM","2698","2731"
"9/12/2019 4:00 PM","2486","2524"
"9/12/2019 4:15 PM","2388","2421"
"9/12/2019 4:30 PM","2110","2142"
"9/12/2019 4:45 PM","1783","1816"
"9/12/2019 5:00 PM","1521","1548"
"9/12/2019 5:15 PM","1196","1225"
"9/12/2019 5:30 PM","801","826"
"9/12/2019 5:45 PM","655","680"
"9/12/2019 6:00 PM","410","437"
"9/12/2019 6:15 PM","224","251"
"9/12/2019 6:30 PM","90.1","117"
"9/12/2019 6:45 PM","6.28","29"
"9/12/2019 7:00 PM","-14.4","4.9"
"9/12/2019 7:15 PM","-13.5","0"
"9/12/2019 7:30 PM","-13.5","0"
"9/12/2019 7:45 PM","-13.4","0"
"9/12/2019 8:00 PM","-13.7","0"
"9/12/2019 8:15 PM","-13.8","0"
"9/12/2019 8:30 PM","-13.8","0"
"9/12/2019 8:45 PM","-13.9","0"
"9/12/2019 9:00 PM","-13.9","0"
"9/12/2019 9:15 PM","-13.9","0"
"9/12/2019 9:30 PM","-14","0"
"9/12/2019 9:45 PM","-13.9","0"
"9/12/2019 10:00 PM","-13.9","0"
"9/12/2019 10:15 PM","-13.9","0"
"9/12/2019 10:30 PM","-13.9","0"
"9/12/2019 10:45 PM","-14","0"
"9/12/2019 11:00 PM","-14.1","0"
"9/12/2019 11:15 PM","-14.1","0"
"9/12/2019 11:30 PM","-14.1","0"
"9/12/2019 11:45 PM","-14.2","0"
