"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/22/2019 12:00 AM","-10.1","0"
"3/22/2019 12:15 AM","-10.1","0"
"3/22/2019 12:30 AM","-10.1","0"
"3/22/2019 12:45 AM","-10.1","0"
"3/22/2019 1:00 AM","-10.1","0"
"3/22/2019 1:15 AM","-10.1","0"
"3/22/2019 1:30 AM","-10.1","0"
"3/22/2019 1:45 AM","-10","0"
"3/22/2019 2:00 AM","-10","0"
"3/22/2019 2:15 AM","-10.1","0"
"3/22/2019 2:30 AM","-10.1","0"
"3/22/2019 2:45 AM","-10.1","0"
"3/22/2019 3:00 AM","-10.1","0"
"3/22/2019 3:15 AM","-10.1","0"
"3/22/2019 3:30 AM","-10.1","0"
"3/22/2019 3:45 AM","-10.1","0"
"3/22/2019 4:00 AM","-13.8","0"
"3/22/2019 4:15 AM","-10.5","0"
"3/22/2019 4:30 AM","-10.9","0"
"3/22/2019 4:45 AM","-12.4","0"
"3/22/2019 5:00 AM","-17.7","0"
"3/22/2019 5:15 AM","-14.6","0"
"3/22/2019 5:30 AM","-11.5","0"
"3/22/2019 5:45 AM","-13.8","0"
"3/22/2019 6:00 AM","-12.2","0"
"3/22/2019 6:15 AM","-14","0"
"3/22/2019 6:30 AM","-11.6","0"
"3/22/2019 6:45 AM","0.519","16.6"
"3/22/2019 7:00 AM","69.7","84.9"
"3/22/2019 7:15 AM","231","244"
"3/22/2019 7:30 AM","471","486"
"3/22/2019 7:45 AM","751","775"
"3/22/2019 8:00 AM","1125","1133"
"3/22/2019 8:15 AM","1509","1526"
"3/22/2019 8:30 AM","1900","1915"
"3/22/2019 8:45 AM","2283","2302"
"3/22/2019 9:00 AM","2645","2668"
"3/22/2019 9:15 AM","2999","3024"
"3/22/2019 9:30 AM","3289","3336"
"3/22/2019 9:45 AM","3627","3666"
"3/22/2019 10:00 AM","3901","3939"
"3/22/2019 10:15 AM","4176","4220"
"3/22/2019 10:30 AM","4374","4433"
"3/22/2019 10:45 AM","4493","4595"
"3/22/2019 11:00 AM","4538","4626"
"3/22/2019 11:15 AM","4645","4709"
"3/22/2019 11:30 AM","4577","4659"
"3/22/2019 11:45 AM","4637","4707"
"3/22/2019 12:00 PM","3832","3865"
"3/22/2019 12:15 PM","4598","4659"
"3/22/2019 12:30 PM","3440","3511"
"3/22/2019 12:45 PM","3623","3562"
"3/22/2019 1:00 PM","3925","4095"
"3/22/2019 1:15 PM","2780","2813"
"3/22/2019 1:30 PM","2923","3072"
"3/22/2019 1:45 PM","3328","3402"
"3/22/2019 2:00 PM","3368","3481"
"3/22/2019 2:15 PM","2983","3014"
"3/22/2019 2:30 PM","3279","3302"
"3/22/2019 2:45 PM","4589","4635"
"3/22/2019 3:00 PM","4304","4396"
"3/22/2019 3:15 PM","4353","4402"
"3/22/2019 3:30 PM","4166","4209"
"3/22/2019 3:45 PM","3781","3825"
"3/22/2019 4:00 PM","3486","3526"
"3/22/2019 4:15 PM","3185","3223"
"3/22/2019 4:30 PM","2860","2890"
"3/22/2019 4:45 PM","2527","2550"
"3/22/2019 5:00 PM","2151","2174"
"3/22/2019 5:15 PM","1758","1778"
"3/22/2019 5:30 PM","1372","1389"
"3/22/2019 5:45 PM","999","1015"
"3/22/2019 6:00 PM","653","667"
"3/22/2019 6:15 PM","359","372"
"3/22/2019 6:30 PM","151","165"
"3/22/2019 6:45 PM","42.5","58.8"
"3/22/2019 7:00 PM","1.01","16.7"
"3/22/2019 7:15 PM","-13","0"
"3/22/2019 7:30 PM","-12.2","0"
"3/22/2019 7:45 PM","-11.9","0"
"3/22/2019 8:00 PM","-11.9","0"
"3/22/2019 8:15 PM","-12","0"
"3/22/2019 8:30 PM","-11.9","0"
"3/22/2019 8:45 PM","-11.4","0"
"3/22/2019 9:00 PM","-10.5","0"
"3/22/2019 9:15 PM","-10","0"
"3/22/2019 9:30 PM","-9.82","0"
"3/22/2019 9:45 PM","-9.79","0"
"3/22/2019 10:00 PM","-9.86","0"
"3/22/2019 10:15 PM","-9.82","0"
"3/22/2019 10:30 PM","-10.7","0"
"3/22/2019 10:45 PM","-9.9","0"
"3/22/2019 11:00 PM","-9.86","0"
"3/22/2019 11:15 PM","-9.88","0"
"3/22/2019 11:30 PM","-9.92","0"
"3/22/2019 11:45 PM","-9.88","0"
