"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/23/2017 12:00 AM","-13.5","0"
"5/23/2017 12:15 AM","-13.6","0"
"5/23/2017 12:30 AM","-13.5","0"
"5/23/2017 12:45 AM","-13.6","0"
"5/23/2017 1:00 AM","-13.5","0"
"5/23/2017 1:15 AM","-13.6","0"
"5/23/2017 1:30 AM","-13.5","0"
"5/23/2017 1:45 AM","-13.6","0"
"5/23/2017 2:00 AM","-13.6","0"
"5/23/2017 2:15 AM","-13.6","0"
"5/23/2017 2:30 AM","-13.6","0"
"5/23/2017 2:45 AM","-13.4","0"
"5/23/2017 3:00 AM","-13.4","0"
"5/23/2017 3:15 AM","-13.4","0"
"5/23/2017 3:30 AM","-13","0"
"5/23/2017 3:45 AM","-12.8","0"
"5/23/2017 4:00 AM","-12","0"
"5/23/2017 4:15 AM","-11.5","0"
"5/23/2017 4:30 AM","-11.5","0"
"5/23/2017 4:45 AM","-11.5","0"
"5/23/2017 5:00 AM","-11.7","0"
"5/23/2017 5:15 AM","-12.1","0"
"5/23/2017 5:30 AM","-8.68","5.18"
"5/23/2017 5:45 AM","43.8","57.5"
"5/23/2017 6:00 AM","53.6","67.6"
"5/23/2017 6:15 AM","95.9","110"
"5/23/2017 6:30 AM","157","170"
"5/23/2017 6:45 AM","208","221"
"5/23/2017 7:00 AM","273","286"
"5/23/2017 7:15 AM","540","551"
"5/23/2017 7:30 AM","677","689"
"5/23/2017 7:45 AM","749","760"
"5/23/2017 8:00 AM","796","810"
"5/23/2017 8:15 AM","1741","1788"
"5/23/2017 8:30 AM","2506","2527"
"5/23/2017 8:45 AM","1948","1961"
"5/23/2017 9:00 AM","1410","1424"
"5/23/2017 9:15 AM","1598","1649"
"5/23/2017 9:30 AM","1174","1189"
"5/23/2017 9:45 AM","1277","1291"
"5/23/2017 10:00 AM","1218","1232"
"5/23/2017 10:15 AM","1284","1296"
"5/23/2017 10:30 AM","927","939"
"5/23/2017 10:45 AM","2151","2149"
"5/23/2017 11:00 AM","1528","1549"
"5/23/2017 11:15 AM","1287","1308"
"5/23/2017 11:30 AM","2479","2542"
"5/23/2017 11:45 AM","2482","2505"
"5/23/2017 12:00 PM","1790","1805"
"5/23/2017 12:15 PM","1525","1546"
"5/23/2017 12:30 PM","2164","2141"
"5/23/2017 12:45 PM","2011","2014"
"5/23/2017 1:00 PM","2090","2109"
"5/23/2017 1:15 PM","2161","2186"
"5/23/2017 1:30 PM","1337","1360"
"5/23/2017 1:45 PM","1644","1665"
"5/23/2017 2:00 PM","1511","1531"
"5/23/2017 2:15 PM","2263","2266"
"5/23/2017 2:30 PM","2051","2088"
"5/23/2017 2:45 PM","2461","2734"
"5/23/2017 3:00 PM","2222","2251"
"5/23/2017 3:15 PM","1859","1889"
"5/23/2017 3:30 PM","1406","1423"
"5/23/2017 3:45 PM","1327","1349"
"5/23/2017 4:00 PM","996","1012"
"5/23/2017 4:15 PM","436","454"
"5/23/2017 4:30 PM","510","528"
"5/23/2017 4:45 PM","567","583"
"5/23/2017 5:00 PM","688","707"
"5/23/2017 5:15 PM","599","613"
"5/23/2017 5:30 PM","557","573"
"5/23/2017 5:45 PM","593","609"
"5/23/2017 6:00 PM","516","531"
"5/23/2017 6:15 PM","349","361"
"5/23/2017 6:30 PM","223","238"
"5/23/2017 6:45 PM","220","234"
"5/23/2017 7:00 PM","69.1","84.6"
"5/23/2017 7:15 PM","76.5","92.9"
"5/23/2017 7:30 PM","25.1","39.7"
"5/23/2017 7:45 PM","-1.04","12.7"
"5/23/2017 8:00 PM","-11.4","0"
"5/23/2017 8:15 PM","-10.7","0"
"5/23/2017 8:30 PM","-10.4","0"
"5/23/2017 8:45 PM","-10.1","0"
"5/23/2017 9:00 PM","-10.2","0"
"5/23/2017 9:15 PM","-10.2","0"
"5/23/2017 9:30 PM","-10.2","0"
"5/23/2017 9:45 PM","-10.2","0"
"5/23/2017 10:00 PM","-10.3","0"
"5/23/2017 10:15 PM","-10.1","0"
"5/23/2017 10:30 PM","-9.84","0"
"5/23/2017 10:45 PM","-9.84","0"
"5/23/2017 11:00 PM","-9.81","0"
"5/23/2017 11:15 PM","-9.75","0"
"5/23/2017 11:30 PM","-9.74","0"
"5/23/2017 11:45 PM","-9.64","0"
