"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/20/2020 12:00 AM","-11.5","0"
"4/20/2020 12:15 AM","-10.4","0"
"4/20/2020 12:30 AM","-10","0"
"4/20/2020 12:45 AM","-9.95","0"
"4/20/2020 1:00 AM","-9.98","0"
"4/20/2020 1:15 AM","-9.93","0"
"4/20/2020 1:30 AM","-9.95","0"
"4/20/2020 1:45 AM","-9.96","0"
"4/20/2020 2:00 AM","-9.92","0"
"4/20/2020 2:15 AM","-10","0"
"4/20/2020 2:30 AM","-9.99","0"
"4/20/2020 2:45 AM","-9.98","0"
"4/20/2020 3:00 AM","-9.98","0"
"4/20/2020 3:15 AM","-9.95","0"
"4/20/2020 3:30 AM","-9.83","0"
"4/20/2020 3:45 AM","-9.81","0"
"4/20/2020 4:00 AM","-9.83","0"
"4/20/2020 4:15 AM","-9.86","0"
"4/20/2020 4:30 AM","-11.6","0"
"4/20/2020 4:45 AM","-11.4","0"
"4/20/2020 5:00 AM","-11.6","0"
"4/20/2020 5:15 AM","-10.3","0"
"4/20/2020 5:30 AM","-11.3","0"
"4/20/2020 5:45 AM","-11.3","0"
"4/20/2020 6:00 AM","4.81","19.7"
"4/20/2020 6:15 AM","50.4","64.8"
"4/20/2020 6:30 AM","122","136"
"4/20/2020 6:45 AM","274","287"
"4/20/2020 7:00 AM","442","454"
"4/20/2020 7:15 AM","701","708"
"4/20/2020 7:30 AM","1028","1040"
"4/20/2020 7:45 AM","1374","1391"
"4/20/2020 8:00 AM","1724","1739"
"4/20/2020 8:15 AM","2067","2092"
"4/20/2020 8:30 AM","2396","2426"
"4/20/2020 8:45 AM","2695","2735"
"4/20/2020 9:00 AM","2983","3028"
"4/20/2020 9:15 AM","3257","3302"
"4/20/2020 9:30 AM","3518","3564"
"4/20/2020 9:45 AM","3746","3801"
"4/20/2020 10:00 AM","3942","4004"
"4/20/2020 10:15 AM","4120","4188"
"4/20/2020 10:30 AM","4306","4376"
"4/20/2020 10:45 AM","4469","4526"
"4/20/2020 11:00 AM","4568","4625"
"4/20/2020 11:15 AM","4618","4675"
"4/20/2020 11:30 AM","4642","4699"
"4/20/2020 11:45 AM","4191","4235"
"4/20/2020 12:00 PM","4082","4071"
"4/20/2020 12:15 PM","3205","3215"
"4/20/2020 12:30 PM","4198","4140"
"4/20/2020 12:45 PM","2831","2901"
"4/20/2020 1:00 PM","2947","2884"
"4/20/2020 1:15 PM","4407","4501"
"4/20/2020 1:30 PM","4122","4106"
"4/20/2020 1:45 PM","3128","3110"
"4/20/2020 2:00 PM","2594","2554"
"4/20/2020 2:15 PM","2641","2627"
"4/20/2020 2:30 PM","2987","3027"
"4/20/2020 2:45 PM","2498","2613"
"4/20/2020 3:00 PM","2329","2341"
"4/20/2020 3:15 PM","1768","1788"
"4/20/2020 3:30 PM","2697","2782"
"4/20/2020 3:45 PM","2764","2760"
"4/20/2020 4:00 PM","1131","1147"
"4/20/2020 4:15 PM","2125","2116"
"4/20/2020 4:30 PM","2665","2729"
"4/20/2020 4:45 PM","1519","1446"
"4/20/2020 5:00 PM","1151","1207"
"4/20/2020 5:15 PM","1312","1424"
"4/20/2020 5:30 PM","666","683"
"4/20/2020 5:45 PM","477","497"
"4/20/2020 6:00 PM","685","698"
"4/20/2020 6:15 PM","568","588"
"4/20/2020 6:30 PM","312","331"
"4/20/2020 6:45 PM","162","181"
"4/20/2020 7:00 PM","75.4","98.2"
"4/20/2020 7:15 PM","34.1","54.8"
"4/20/2020 7:30 PM","-10.6","6.54"
"4/20/2020 7:45 PM","-14.2","0"
"4/20/2020 8:00 PM","-14","0"
"4/20/2020 8:15 PM","-13.6","0"
"4/20/2020 8:30 PM","-13.6","0"
"4/20/2020 8:45 PM","-13.6","0"
"4/20/2020 9:00 PM","-13.5","0"
"4/20/2020 9:15 PM","-13.5","0"
"4/20/2020 9:30 PM","-13.4","0"
"4/20/2020 9:45 PM","-13.5","0"
"4/20/2020 10:00 PM","-13.4","0"
"4/20/2020 10:15 PM","-13.4","0"
"4/20/2020 10:30 PM","-13.5","0"
"4/20/2020 10:45 PM","-13.4","0"
"4/20/2020 11:00 PM","-13.4","0"
"4/20/2020 11:15 PM","-13.4","0"
"4/20/2020 11:30 PM","-12.6","0"
"4/20/2020 11:45 PM","-11.2","0"
